0.000000000000000000e+00 2.040616579865899005e-01 1.606185319380542542e-01 2.145209809333708528e-01 1.710449684214777333e-01 1.465826951066757367e-01 6.850630665610189796e-02 1.126496952672760010e-01 1.266931794960328428e-01 1.478816931511182375e-01 9.919805410462249895e-02
0.000000000000000000e+00 1.115501357296474344e-01 1.472788488895201420e-01 1.367210536833874668e-01 1.648926921572842208e-01 1.395170121383502992e-01 1.380659810461019321e-01 1.630694658849056455e-01 1.368537699458314827e-01 1.088848838309234429e-01 1.562201305731336920e-01
0.000000000000000000e+00 1.124892666821902948e-01 1.618086114711439760e-01 1.227564287432501844e-01 1.552476024306601587e-01 1.464817269794668753e-01 1.657280560989652374e-01 1.650867588386369655e-01 3.774320981460232427e-01 2.284594384855513360e-01 1.848612999683853231e-01
0.000000000000000000e+00 1.166083425796098083e-01 1.642612342780543355e-01 1.300516377975353410e-01 1.374966130848268020e-01 1.506429830388613944e-01 2.252885071687649177e-01 1.228431621624963416e-01 9.148174878928644338e-02 1.339182741264527410e-01 1.511468996833843781e-01
0.000000000000000000e+00 1.057062316796959361e-01 1.469041460615386763e-01 1.005475944912394420e-01 1.847175273308447052e-01 1.125028602405194061e-01 1.124293912690483288e-01 1.400028009180438460e-01 1.053607606852161871e-01 1.153169301510187511e-01 1.227301785987935656e-01
0.000000000000000000e+00 2.010727939987205781e-01 1.591022022900738520e-01 4.475313012282512021e-02 1.219033194027105277e-01 1.803363102130209894e-01 1.079482558643849316e-01 9.258177098731394661e-02 1.057965892387201651e-01 1.308811505641675199e-01 1.204278423875705661e-01
0.000000000000000000e+00 1.114913867750500359e-01 1.757604241122686373e-01 1.144221057689429749e-01 1.361630275498767195e-01 1.354570140345120466e-01 1.272377568607045428e-01 1.018656526077436481e-01 1.533257929242166917e-01 1.072051774009194769e-01 1.558727721336806149e-01
0.000000000000000000e+00 1.139055672692657201e-01 1.126386962669667369e-01 1.184577941815424668e-01 1.031050834914934156e-01 1.223351589834167502e-01 1.547055284288696986e-01 1.162777534686992298e-01 1.384731853847348260e-01 1.204180805513224012e-01 1.449102702071770610e-01
0.000000000000000000e+00 1.585651223495855022e-01 1.185792792759707281e-01 1.808714235552588978e-01 1.433766204342064865e-01 1.562848349694760941e-01 1.541798640818156096e-01 9.500582409118692173e-02 1.217556061995190009e-01 1.607696883301392154e-01 1.420046557875667692e-01
