MS Elapsed,Bolo T,stddev,BB HBB Top,stddev,BB HBB Bottom,stddev,BB HBB Apex,stddev,BB HBB Avg,stddev,BB ABB Top,stddev,BB ABB Bottom,stddev,BB ABB Apex,stddev,BB ABB Avg,stddev,T Ch0,stddev,T Ch1,stddev,T Ch2,stddev,T Ch3,stddev,T Ch4,stddev,T Ch5,stddev,T Ch6,stddev,RH% Ch7,stddev
43001,15.000,0.000,55.102,0.001,55.118,0.002,54.972,0.002,55.000,0.001,28.188,0.006,28.180,0.006,28.182,0.006,28.182,0.006,26.116,0.020,26.858,0.021,25.990,0.020,26.035,0.020,26.139,0.020,28.722,0.020,23.752,0.041,27.997,0.289
44001,15.000,0.000,55.100,0.002,55.114,0.002,54.974,0.002,55.000,0.001,28.186,0.006,28.182,0.006,28.182,0.006,28.182,0.006,26.116,0.020,26.859,0.021,25.991,0.020,26.036,0.020,26.140,0.020,28.723,0.020,23.718,0.041,28.000,0.285
45001,15.000,0.000,55.102,0.002,55.112,0.002,54.972,0.002,55.000,0.001,28.188,0.006,28.182,0.006,28.182,0.006,28.182,0.006,26.117,0.020,26.860,0.021,25.991,0.020,26.037,0.020,26.139,0.020,28.723,0.020,23.644,0.041,28.011,0.281
46001,14.999,0.000,55.102,0.002,55.114,0.002,54.974,0.002,55.000,0.001,28.188,0.006,28.182,0.006,28.182,0.006,28.182,0.006,26.117,0.020,26.861,0.021,25.992,0.020,26.036,0.020,26.141,0.020,28.724,0.020,23.634,0.041,28.018,0.277
47001,15.000,0.000,55.100,0.002,55.114,0.002,54.974,0.002,55.000,0.001,28.188,0.006,28.182,0.006,28.182,0.006,28.182,0.006,26.118,0.020,26.861,0.021,25.993,0.020,26.037,0.020,26.141,0.020,28.725,0.020,23.612,0.042,28.036,0.272
48001,15.000,0.000,55.104,0.002,55.118,0.002,54.972,0.002,55.000,0.001,28.188,0.006,28.182,0.006,28.182,0.006,28.182,0.006,26.119,0.020,26.861,0.021,25.994,0.020,26.039,0.020,26.142,0.020,28.724,0.020,23.643,0.042,28.065,0.268
49001,15.001,0.000,55.102,0.002,55.116,0.002,54.976,0.002,55.002,0.001,28.188,0.006,28.182,0.006,28.182,0.006,28.182,0.006,26.120,0.020,26.861,0.021,25.994,0.020,26.039,0.020,26.142,0.020,28.726,0.020,23.633,0.042,28.082,0.264
50001,15.000,0.000,55.104,0.002,55.114,0.002,54.974,0.002,55.002,0.001,28.188,0.006,28.182,0.006,28.182,0.006,28.184,0.006,26.121,0.020,26.862,0.021,25.995,0.020,26.038,0.020,26.144,0.020,28.728,0.020,23.668,0.043,28.099,0.260
51001,15.001,0.000,55.102,0.002,55.116,0.002,54.974,0.002,55.002,0.001,28.188,0.006,28.182,0.006,28.184,0.006,28.184,0.006,26.121,0.020,26.863,0.021,25.995,0.020,26.040,0.020,26.144,0.020,28.728,0.020,23.648,0.043,28.113,0.255
52001,15.000,0.000,55.100,0.002,55.114,0.002,54.978,0.002,55.004,0.001,28.188,0.006,28.182,0.006,28.184,0.006,28.184,0.006,26.121,0.020,26.864,0.021,25.995,0.020,26.040,0.020,26.145,0.020,28.728,0.020,23.619,0.043,28.128,0.251
53001,15.000,0.000,55.102,0.002,55.116,0.002,54.978,0.002,55.004,0.001,28.188,0.006,28.182,0.006,28.184,0.006,28.184,0.006,26.122,0.020,26.863,0.021,25.997,0.020,26.041,0.020,26.145,0.020,28.729,0.020,23.662,0.042,28.131,0.246
54001,15.000,0.000,55.102,0.002,55.114,0.002,54.974,0.002,55.002,0.001,28.188,0.006,28.182,0.006,28.184,0.006,28.184,0.006,26.123,0.020,26.865,0.021,25.996,0.020,26.041,0.020,26.146,0.020,28.729,0.020,23.617,0.043,28.140,0.242
55001,15.001,0.000,55.102,0.002,55.116,0.002,54.974,0.002,55.002,0.001,28.190,0.006,28.182,0.006,28.182,0.006,28.184,0.006,26.124,0.020,26.865,0.021,25.998,0.020,26.042,0.020,26.146,0.020,28.730,0.019,23.628,0.043,28.144,0.237
56001,15.001,0.000,55.102,0.002,55.116,0.002,54.972,0.002,55.000,0.001,28.190,0.006,28.184,0.006,28.184,0.006,28.184,0.006,26.124,0.020,26.867,0.021,25.997,0.020,26.043,0.020,26.147,0.020,28.730,0.019,23.600,0.044,28.153,0.232
57001,15.000,0.000,55.100,0.002,55.116,0.002,54.972,0.002,54.998,0.001,28.190,0.006,28.184,0.006,28.184,0.006,28.184,0.006,26.125,0.020,26.866,0.021,25.999,0.020,26.043,0.020,26.148,0.020,28.730,0.019,23.599,0.045,28.148,0.227
58001,15.000,0.000,55.102,0.002,55.116,0.002,54.974,0.002,55.002,0.001,28.190,0.006,28.184,0.006,28.184,0.006,28.184,0.006,26.125,0.020,26.868,0.021,26.000,0.020,26.044,0.020,26.148,0.020,28.730,0.019,23.595,0.046,28.125,0.222
59001,15.000,0.000,55.100,0.002,55.114,0.002,54.974,0.002,55.000,0.001,28.190,0.006,28.184,0.006,28.184,0.006,28.184,0.006,26.124,0.020,26.867,0.021,25.999,0.020,26.044,0.020,26.149,0.020,28.730,0.019,23.588,0.047,28.096,0.216
60001,15.000,0.000,55.104,0.002,55.116,0.002,54.974,0.002,55.000,0.001,28.190,0.006,28.184,0.006,28.184,0.006,28.184,0.006,26.125,0.020,26.868,0.021,26.001,0.020,26.045,0.020,26.149,0.020,28.731,0.019,23.621,0.047,28.076,0.209
61002,15.000,0.000,55.104,0.002,55.116,0.002,54.974,0.002,55.000,0.001,28.190,0.006,28.184,0.006,28.184,0.006,28.186,0.006,26.126,0.020,26.869,0.021,26.001,0.020,26.045,0.020,26.150,0.020,28.731,0.019,23.578,0.048,28.070,0.203
62002,15.000,0.000,55.102,0.002,55.114,0.002,54.974,0.002,55.000,0.001,28.190,0.006,28.184,0.006,28.186,0.006,28.186,0.006,26.126,0.020,26.869,0.021,26.001,0.020,26.046,0.020,26.151,0.020,28.731,0.019,23.580,0.049,28.087,0.199
63002,15.000,0.000,55.104,0.002,55.116,0.002,54.972,0.002,55.000,0.001,28.190,0.006,28.184,0.006,28.184,0.006,28.186,0.006,26.127,0.020,26.869,0.021,26.002,0.020,26.048,0.020,26.151,0.020,28.730,0.019,23.598,0.050,28.107,0.195
64002,15.000,0.000,55.102,0.002,55.114,0.002,54.970,0.002,54.998,0.001,28.190,0.006,28.186,0.006,28.186,0.006,28.186,0.006,26.128,0.020,26.870,0.021,26.003,0.020,26.047,0.020,26.153,0.020,28.730,0.019,23.574,0.051,28.128,0.193
65002,15.000,0.000,55.102,0.002,55.116,0.002,54.974,0.002,55.002,0.001,28.190,0.006,28.184,0.006,28.186,0.006,28.186,0.006,26.129,0.020,26.871,0.021,26.003,0.020,26.048,0.020,26.152,0.020,28.730,0.019,23.548,0.053,28.144,0.192
66002,15.000,0.000,55.102,0.002,55.114,0.002,54.974,0.002,55.000,0.001,28.190,0.006,28.186,0.006,28.186,0.006,28.186,0.006,26.128,0.020,26.872,0.021,26.005,0.020,26.048,0.020,26.153,0.020,28.729,0.019,23.549,0.054,28.142,0.192
67002,15.000,0.000,55.100,0.002,55.116,0.002,54.972,0.002,55.000,0.001,28.192,0.006,28.184,0.006,28.186,0.006,28.186,0.006,26.130,0.020,26.872,0.021,26.005,0.020,26.048,0.020,26.154,0.020,28.729,0.019,23.569,0.055,28.135,0.192
68002,15.000,0.000,55.102,0.001,55.114,0.002,54.972,0.002,55.000,0.001,28.192,0.006,28.186,0.006,28.186,0.006,28.186,0.006,26.130,0.020,26.874,0.021,26.005,0.020,26.049,0.020,26.154,0.020,28.730,0.018,23.553,0.056,28.121,0.192
69002,15.001,0.000,55.100,0.002,55.114,0.002,54.972,0.002,54.998,0.001,28.192,0.006,28.186,0.006,28.186,0.006,28.186,0.006,26.130,0.020,26.873,0.021,26.006,0.020,26.050,0.020,26.155,0.020,28.730,0.018,23.572,0.057,28.110,0.192
70002,15.000,0.000,55.100,0.002,55.114,0.002,54.974,0.002,55.000,0.001,28.192,0.006,28.186,0.006,28.186,0.006,28.186,0.006,26.131,0.020,26.874,0.021,26.006,0.020,26.051,0.020,26.156,0.020,28.730,0.018,23.556,0.058,28.108,0.191
71002,15.000,0.000,55.102,0.002,55.114,0.002,54.972,0.002,54.998,0.001,28.192,0.006,28.186,0.006,28.186,0.006,28.186,0.006,26.132,0.020,26.875,0.021,26.008,0.020,26.051,0.020,26.156,0.020,28.730,0.018,23.555,0.059,28.104,0.190
72002,15.000,0.000,55.102,0.001,55.116,0.002,54.974,0.002,55.000,0.001,28.192,0.006,28.186,0.006,28.188,0.006,28.188,0.006,26.133,0.020,26.875,0.021,26.008,0.020,26.053,0.020,26.157,0.020,28.731,0.018,23.566,0.060,28.102,0.189
73002,15.000,0.000,55.106,0.002,55.114,0.002,54.974,0.002,55.000,0.001,28.192,0.006,28.186,0.006,28.186,0.006,28.188,0.006,26.134,0.020,26.876,0.021,26.008,0.020,26.052,0.020,26.156,0.020,28.731,0.018,23.549,0.061,28.105,0.188
74002,15.000,0.000,55.102,0.002,55.116,0.002,54.974,0.002,55.000,0.001,28.192,0.006,28.186,0.006,28.186,0.006,28.188,0.006,26.134,0.020,26.877,0.021,26.008,0.020,26.053,0.020,26.158,0.020,28.733,0.018,23.539,0.062,28.097,0.186
75002,15.000,0.000,55.104,0.001,55.116,0.002,54.974,0.002,55.002,0.001,28.192,0.006,28.188,0.006,28.188,0.006,28.188,0.006,26.134,0.020,26.878,0.021,26.010,0.020,26.054,0.020,26.158,0.020,28.733,0.018,23.586,0.063,28.105,0.185
76002,15.000,0.000,55.102,0.001,55.112,0.002,54.974,0.002,55.000,0.001,28.192,0.006,28.186,0.006,28.188,0.006,28.188,0.006,26.135,0.020,26.878,0.021,26.010,0.020,26.054,0.020,26.159,0.020,28.735,0.017,23.628,0.063,28.125,0.185
77002,15.000,0.000,55.104,0.001,55.116,0.002,54.972,0.002,55.000,0.001,28.192,0.006,28.188,0.006,28.188,0.006,28.188,0.006,26.135,0.020,26.878,0.021,26.010,0.020,26.055,0.020,26.160,0.020,28.735,0.017,23.580,0.064,28.155,0.185
78002,15.000,0.000,55.102,0.001,55.118,0.002,54.972,0.002,55.000,0.001,28.194,0.006,28.188,0.006,28.188,0.006,28.188,0.006,26.136,0.020,26.880,0.021,26.010,0.020,26.055,0.020,26.160,0.020,28.735,0.017,23.624,0.064,28.179,0.186
79002,15.000,0.000,55.102,0.001,55.114,0.002,54.974,0.002,55.002,0.001,28.194,0.006,28.188,0.006,28.188,0.006,28.188,0.006,26.136,0.020,26.880,0.021,26.011,0.020,26.056,0.020,26.160,0.020,28.738,0.017,23.630,0.064,28.206,0.188
80002,15.000,0.000,55.102,0.001,55.116,0.002,54.974,0.002,55.002,0.001,28.194,0.006,28.188,0.006,28.188,0.006,28.188,0.006,26.138,0.020,26.880,0.021,26.011,0.020,26.056,0.020,26.161,0.020,28.739,0.017,23.610,0.064,28.222,0.191
81002,15.000,0.000,55.106,0.001,55.112,0.002,54.974,0.002,55.002,0.001,28.194,0.006,28.188,0.006,28.188,0.006,28.188,0.006,26.138,0.020,26.880,0.021,26.012,0.020,26.057,0.020,26.162,0.020,28.740,0.017,23.619,0.064,28.228,0.194
82002,15.001,0.000,55.104,0.001,55.114,0.002,54.972,0.002,55.000,0.001,28.194,0.006,28.188,0.006,28.188,0.006,28.190,0.006,26.139,0.020,26.881,0.021,26.012,0.020,26.058,0.020,26.162,0.020,28.741,0.017,23.636,0.064,28.230,0.197
83002,15.000,0.000,55.100,0.001,55.118,0.002,54.974,0.002,55.002,0.001,28.194,0.006,28.188,0.006,28.188,0.006,28.188,0.006,26.138,0.020,26.883,0.021,26.013,0.020,26.058,0.020,26.162,0.020,28.742,0.017,23.630,0.064,28.230,0.200
84002,15.000,0.000,55.102,0.001,55.116,0.002,54.976,0.002,55.002,0.001,28.194,0.006,28.188,0.006,28.190,0.006,28.190,0.006,26.138,0.020,26.883,0.021,26.013,0.020,26.058,0.020,26.162,0.020,28.742,0.017,23.630,0.064,28.230,0.200
85002,15.000,0.000,55.100,0.001,55.116,0.002,54.974,0.002,55.000,0.001,28.194,0.006,28.188,0.006,28.190,0.006,28.190,0.006,26.140,0.020,26.883,0.021,26.013,0.020,26.059,0.020,26.163,0.020,28.743,0.017,23.602,0.065,28.230,0.203
86002,15.001,0.000,55.102,0.001,55.114,0.002,54.972,0.002,55.000,0.001,28.194,0.006,28.188,0.006,28.190,0.006,28.190,0.006,26.140,0.020,26.883,0.021,26.014,0.020,26.060,0.020,26.164,0.020,28.745,0.017,23.605,0.065,28.228,0.206
87002,15.000,0.000,55.104,0.001,55.114,0.002,54.978,0.002,55.004,0.001,28.194,0.006,28.188,0.006,28.190,0.006,28.190,0.006,26.140,0.020,26.884,0.021,26.015,0.020,26.060,0.020,26.164,0.020,28.746,0.017,23.602,0.065,28.230,0.209
88002,15.001,0.000,55.104,0.001,55.116,0.002,54.972,0.002,55.000,0.001,28.196,0.006,28.188,0.006,28.190,0.006,28.190,0.006,26.141,0.020,26.884,0.021,26.015,0.020,26.060,0.020,26.164,0.020,28.747,0.017,23.592,0.066,28.223,0.212
89003,15.000,0.000,55.102,0.001,55.114,0.002,54.972,0.002,55.000,0.001,28.194,0.006,28.188,0.006,28.190,0.006,28.190,0.006,26.141,0.020,26.884,0.021,26.016,0.020,26.061,0.020,26.166,0.020,28.747,0.017,23.594,0.066,28.211,0.214
90003,15.000,0.000,55.102,0.001,55.112,0.002,54.974,0.002,55.000,0.001,28.196,0.006,28.190,0.006,28.190,0.006,28.190,0.006,26.143,0.020,26.886,0.021,26.017,0.020,26.061,0.020,26.166,0.020,28.749,0.017,23.593,0.066,28.192,0.216
91003,15.000,0.000,55.102,0.001,55.116,0.002,54.972,0.002,55.000,0.001,28.194,0.006,28.190,0.006,28.190,0.006,28.190,0.006,26.143,0.020,26.886,0.021,26.018,0.020,26.062,0.020,26.167,0.020,28.749,0.017,23.581,0.066,28.165,0.217
92003,15.000,0.000,55.104,0.001,55.116,0.002,54.976,0.002,55.002,0.001,28.196,0.006,28.190,0.006,28.190,0.006,28.190,0.006,26.143,0.020,26.886,0.021,26.017,0.020,26.063,0.020,26.167,0.020,28.749,0.017,23.581,0.067,28.141,0.218
93003,15.000,0.000,55.102,0.001,55.116,0.002,54.972,0.002,55.000,0.001,28.196,0.006,28.190,0.006,28.190,0.006,28.190,0.006,26.143,0.020,26.886,0.021,26.019,0.020,26.063,0.020,26.168,0.020,28.751,0.018,23.571,0.067,28.115,0.219
94003,15.001,0.000,55.104,0.001,55.116,0.002,54.974,0.002,55.000,0.001,28.196,0.006,28.190,0.006,28.190,0.006,28.192,0.006,26.145,0.020,26.887,0.021,26.019,0.020,26.064,0.020,26.168,0.020,28.752,0.018,23.613,0.067,28.074,0.219
95003,15.000,0.000,55.102,0.001,55.114,0.002,54.972,0.002,55.000,0.001,28.196,0.006,28.190,0.006,28.190,0.006,28.192,0.006,26.145,0.020,26.888,0.021,26.020,0.020,26.064,0.020,26.169,0.020,28.753,0.018,23.615,0.067,28.044,0.219
96003,15.000,0.000,55.102,0.001,55.116,0.002,54.976,0.002,55.002,0.001,28.196,0.006,28.190,0.006,28.190,0.006,28.192,0.006,26.146,0.020,26.889,0.021,26.020,0.020,26.065,0.020,26.170,0.020,28.756,0.018,23.606,0.067,27.979,0.218
