Wavelengths (microns) Transmittance (%)
2.000	0.12
2.001	0.16
2.002	0.05
2.003	0.02
2.003	0.05
2.004	-0.01
2.005	-0.01
2.006	0.02
2.006	0.00
2.007	0.04
2.008	0.12
2.009	0.24
2.010	0.26
2.010	0.23
2.011	0.27
2.012	0.25
2.013	0.11
2.013	0.04
2.014	0.10
2.015	0.11
2.016	0.08
2.017	0.05
2.017	0.05
2.018	0.13
2.019	0.23
2.020	0.34
2.020	0.36
2.021	0.25
2.022	0.12
2.023	0.01
2.024	-0.07
2.024	0.02
2.025	0.24
2.026	0.38
2.027	0.33
2.028	0.25
2.028	0.22
2.029	0.24
2.030	0.17
2.031	0.12
2.032	0.19
2.032	0.24
2.033	0.16
2.034	0.12
2.035	0.16
2.036	0.19
2.036	0.16
2.037	0.10
2.038	0.07
2.039	0.11
2.040	0.14
2.040	0.17
2.041	0.17
2.042	0.20
2.043	0.17
2.044	0.10
2.044	0.10
2.045	0.16
2.046	0.16
2.047	0.12
2.048	0.01
2.048	-0.02
2.049	0.04
2.050	0.15
2.051	0.15
2.052	0.16
2.052	0.22
2.053	0.20
2.054	0.14
2.055	0.13
2.056	0.19
2.057	0.21
2.057	0.18
2.058	0.17
2.059	0.11
2.060	0.04
2.061	0.01
2.061	0.03
2.062	0.12
2.063	0.27
2.064	0.33
2.065	0.26
2.066	0.17
2.066	0.10
2.067	0.01
2.068	-0.04
2.069	0.02
2.070	0.13
2.071	0.26
2.071	0.33
2.072	0.29
2.073	0.16
2.074	0.06
2.075	0.04
2.076	0.03
2.076	0.03
2.077	0.08
2.078	0.11
2.079	0.00
2.080	0.07
2.081	0.16
2.081	0.15
2.082	0.18
2.083	0.31
2.084	0.36
2.085	0.29
2.086	0.23
2.086	0.18
2.087	0.08
2.088	0.01
2.089	0.06
2.090	0.15
2.091	0.14
2.091	0.07
2.092	-0.01
2.093	-0.03
2.094	0.05
2.095	0.13
2.096	0.15
2.096	0.16
2.097	0.17
2.098	0.19
2.099	0.20
2.100	0.11
2.101	0.03
2.102	0.06
2.102	0.16
2.103	0.21
2.104	0.17
2.105	0.08
2.106	0.04
2.107	0.07
