Wavelengths (microns) Transmittance (%)
2.000	0.16
2.001	0.10
2.002	0.02
2.003	0.02
2.003	0.13
2.004	0.24
2.005	0.26
2.006	0.18
2.006	0.11
2.007	0.13
2.008	0.15
2.009	0.10
2.010	0.05
2.010	0.05
2.011	0.16
2.012	0.26
2.013	0.25
2.013	0.23
2.014	0.26
2.015	0.27
2.016	0.15
2.017	-0.01
2.017	-0.01
2.018	0.06
2.019	0.05
2.020	0.06
2.020	0.19
2.021	0.29
2.022	0.26
2.023	0.15
2.024	0.00
2.024	-0.04
2.025	0.02
2.026	0.06
2.027	0.10
2.028	0.17
2.028	0.16
2.029	0.13
2.030	0.24
2.031	0.37
2.032	0.36
2.032	0.20
2.033	0.00
2.034	-0.07
2.035	0.02
2.036	-0.02
2.036	-0.08
2.037	0.04
2.038	0.07
2.039	0.08
2.040	0.16
2.040	0.22
2.041	0.21
2.042	0.21
2.043	0.26
2.044	0.20
2.044	0.00
2.045	-0.03
2.046	0.12
2.047	0.17
2.048	0.16
2.048	0.20
2.049	0.23
2.050	0.19
2.051	0.13
2.052	0.13
2.052	0.15
2.053	0.14
2.054	0.15
2.055	0.16
2.056	0.15
2.057	0.17
2.057	0.17
2.058	0.08
2.059	0.03
2.060	0.06
2.061	0.09
2.061	0.13
2.062	0.13
2.063	0.13
2.064	0.18
2.065	0.21
2.066	0.11
2.066	0.02
2.067	0.04
2.068	0.07
2.069	0.07
2.070	0.10
2.071	0.11
2.071	0.09
2.072	0.11
2.073	0.16
2.074	0.15
2.075	0.12
2.076	0.13
2.076	0.12
2.077	0.11
2.078	0.10
2.079	0.08
2.080	0.06
2.081	0.05
2.081	0.02
2.082	-0.02
2.083	-0.01
2.084	0.05
2.085	0.11
2.086	0.14
2.086	0.19
2.087	0.20
2.088	0.10
2.089	0.00
2.090	0.01
2.091	0.07
2.091	0.08
2.092	0.06
2.093	0.08
2.094	0.13
2.095	0.14
2.096	0.13
2.096	0.16
2.097	0.13
2.098	0.02
2.099	0.01
2.100	0.09
2.101	0.11
2.102	0.11
2.102	0.11
2.103	0.12
2.104	0.08
2.105	0.06
2.106	0.09
2.107	0.13
2.108	0.10
2.108	0.08
2.109	0.09
2.110	0.11
2.111	0.13
2.112	0.15
2.113	0.14
2.114	0.07
2.114	-0.07
2.115	-0.09
2.116	0.00
2.117	0.07
2.118	0.07
2.119	0.09
2.120	0.11
2.121	0.13
2.121	0.08
2.122	0.02
2.123	0.03
2.124	0.09
2.125	0.13
2.126	0.14
2.127	0.14
2.127	0.14
2.128	0.09
2.129	0.02
2.130	0.00
2.131	0.05
2.132	0.12
2.133	0.16
2.134	0.13
2.134	0.09
2.135	0.08
2.136	0.15
2.137	0.19
2.138	0.13
2.139	0.04
2.140	0.11
2.141	0.20
2.142	0.16
2.142	0.07
2.143	-0.01
2.144	-0.02
2.145	0.04
2.146	0.06
2.147	0.06
2.148	0.03
2.149	0.01
2.150	0.06
2.150	0.08
2.151	0.02
2.152	-0.04
2.153	-0.01
2.154	0.08
2.155	0.13
2.156	0.12
2.157	0.08
2.158	0.06
2.158	0.08
2.159	0.08
2.160	0.04
2.161	0.05
2.162	0.09
2.163	0.12
2.164	0.13
2.165	0.10
2.166	0.02
2.167	0.00
2.168	0.03
2.168	0.08
2.169	0.12
2.170	0.09
2.171	0.03
2.172	0.01
2.173	0.04
2.174	0.11
2.175	0.17
2.176	0.17
2.177	0.09
2.178	-0.01
2.178	-0.07
2.179	0.00
2.180	0.06
2.181	0.08
2.182	0.09
2.183	0.10
2.184	0.13
2.185	0.14
2.186	0.11
2.187	0.07
2.188	0.06
2.189	0.03
2.189	0.00
2.190	-0.01
2.191	0.03
2.192	0.07
2.193	0.09
2.194	0.08
2.195	0.08
2.196	0.05
2.197	0.00
2.198	0.03
2.199	0.11
2.200	0.15
2.201	0.16
2.202	0.16
2.203	0.11
2.203	0.02
2.204	-0.01
2.205	0.04
2.206	0.07
2.207	0.04
2.208	0.02
