MS Elapsed,Bolo T,stddev,BB HBB Top,stddev,BB HBB Bottom,stddev,BB HBB Apex,stddev,BB HBB Avg,stddev,BB ABB Top,stddev,BB ABB Bottom,stddev,BB ABB Apex,stddev,BB ABB Avg,stddev,T Ch0,stddev,T Ch1,stddev,T Ch2,stddev,T Ch3,stddev,T Ch4,stddev,T Ch5,stddev,T Ch6,stddev,RH% Ch7,stddev
39001,14.999,0.001,55.110,0.002,55.124,0.002,54.978,0.003,55.006,0.003,28.380,0.002,28.374,0.002,28.376,0.002,28.376,0.002,26.833,0.010,27.479,0.010,26.717,0.011,26.735,0.010,26.851,0.010,28.425,0.021,24.107,0.077,28.608,0.501
40001,15.000,0.001,55.110,0.002,55.124,0.002,54.978,0.003,55.006,0.003,28.380,0.002,28.374,0.002,28.376,0.002,28.376,0.002,26.833,0.010,27.479,0.010,26.718,0.011,26.737,0.010,26.852,0.010,28.426,0.021,23.966,0.078,28.619,0.501
41001,15.000,0.001,55.112,0.002,55.124,0.002,54.980,0.003,55.008,0.003,28.380,0.002,28.374,0.002,28.376,0.002,28.376,0.002,26.834,0.010,27.477,0.010,26.719,0.011,26.736,0.010,26.852,0.010,28.425,0.020,23.966,0.080,28.641,0.502
42001,15.001,0.001,55.112,0.002,55.124,0.002,54.980,0.003,55.008,0.003,28.380,0.002,28.374,0.002,28.376,0.002,28.376,0.002,26.833,0.010,27.479,0.010,26.719,0.011,26.737,0.010,26.852,0.010,28.422,0.021,24.209,0.079,28.658,0.503
43001,15.003,0.001,55.108,0.002,55.124,0.002,54.980,0.003,55.006,0.002,28.380,0.002,28.374,0.002,28.376,0.002,28.376,0.002,26.834,0.010,27.478,0.010,26.720,0.011,26.737,0.010,26.853,0.010,28.422,0.021,24.082,0.078,28.666,0.503
44001,15.002,0.001,55.112,0.002,55.122,0.002,54.980,0.003,55.006,0.002,28.380,0.002,28.376,0.002,28.378,0.002,28.378,0.002,26.834,0.010,27.479,0.010,26.719,0.011,26.738,0.010,26.852,0.010,28.421,0.021,24.103,0.077,28.679,0.503
45001,14.999,0.001,55.112,0.002,55.122,0.002,54.980,0.003,55.006,0.002,28.380,0.002,28.376,0.002,28.376,0.002,28.376,0.002,26.833,0.010,27.480,0.010,26.719,0.011,26.738,0.010,26.853,0.010,28.421,0.021,24.024,0.077,28.692,0.502
46001,14.999,0.001,55.110,0.002,55.124,0.002,54.978,0.003,55.006,0.002,28.380,0.002,28.376,0.002,28.376,0.002,28.376,0.002,26.834,0.010,27.480,0.010,26.721,0.011,26.739,0.010,26.854,0.010,28.419,0.021,24.033,0.076,28.694,0.500
47001,14.999,0.001,55.110,0.002,55.122,0.002,54.980,0.003,55.008,0.002,28.380,0.002,28.376,0.002,28.378,0.002,28.378,0.002,26.835,0.010,27.480,0.010,26.720,0.011,26.738,0.010,26.854,0.010,28.419,0.021,24.060,0.075,28.684,0.498
48001,14.999,0.001,55.112,0.002,55.122,0.002,54.982,0.003,55.010,0.002,28.380,0.002,28.376,0.002,28.376,0.002,28.378,0.002,26.835,0.010,27.480,0.010,26.721,0.011,26.738,0.010,26.853,0.010,28.421,0.021,23.947,0.076,28.671,0.496
49001,14.999,0.001,55.114,0.002,55.124,0.002,54.978,0.003,55.006,0.002,28.380,0.002,28.376,0.002,28.378,0.002,28.378,0.002,26.835,0.010,27.481,0.010,26.721,0.011,26.738,0.010,26.854,0.010,28.419,0.021,23.872,0.080,28.625,0.494
50001,14.999,0.001,55.110,0.002,55.120,0.002,54.980,0.003,55.008,0.002,28.380,0.002,28.376,0.002,28.378,0.002,28.378,0.002,26.836,0.010,27.482,0.010,26.721,0.011,26.739,0.010,26.855,0.010,28.419,0.021,23.995,0.080,28.602,0.490
51001,15.000,0.001,55.110,0.002,55.122,0.002,54.978,0.003,55.006,0.002,28.380,0.002,28.376,0.002,28.378,0.002,28.378,0.002,26.835,0.010,27.481,0.010,26.721,0.011,26.739,0.010,26.854,0.010,28.419,0.021,23.960,0.081,28.589,0.486
52002,15.001,0.001,55.108,0.002,55.122,0.002,54.980,0.003,55.008,0.002,28.380,0.002,28.376,0.002,28.378,0.002,28.378,0.002,26.836,0.010,27.482,0.010,26.721,0.011,26.739,0.010,26.855,0.010,28.420,0.021,23.884,0.083,28.593,0.481
53002,15.000,0.001,55.112,0.002,55.122,0.002,54.982,0.003,55.008,0.002,28.380,0.002,28.376,0.002,28.378,0.002,28.378,0.002,26.835,0.010,27.483,0.010,26.722,0.011,26.739,0.010,26.855,0.010,28.421,0.021,23.955,0.084,28.566,0.476
54002,15.000,0.001,55.112,0.002,55.120,0.002,54.980,0.003,55.008,0.002,28.380,0.002,28.376,0.002,28.378,0.002,28.378,0.002,26.837,0.010,27.483,0.010,26.723,0.011,26.741,0.010,26.855,0.010,28.422,0.021,24.034,0.084,28.552,0.472
55002,15.000,0.001,55.112,0.002,55.122,0.002,54.980,0.003,55.006,0.002,28.380,0.002,28.376,0.002,28.378,0.002,28.378,0.002,26.837,0.010,27.482,0.010,26.722,0.011,26.740,0.010,26.856,0.010,28.422,0.021,24.079,0.084,28.518,0.467
56002,15.000,0.001,55.110,0.001,55.122,0.002,54.980,0.003,55.006,0.002,28.380,0.002,28.376,0.002,28.378,0.002,28.378,0.002,26.837,0.010,27.483,0.010,26.722,0.011,26.741,0.010,26.857,0.010,28.423,0.021,24.086,0.084,28.501,0.462
57002,15.000,0.001,55.110,0.001,55.122,0.002,54.978,0.003,55.006,0.002,28.380,0.002,28.376,0.002,28.378,0.002,28.378,0.002,26.837,0.010,27.483,0.010,26.724,0.011,26.741,0.010,26.857,0.010,28.422,0.021,24.084,0.084,28.512,0.458
58002,15.001,0.001,55.112,0.001,55.122,0.002,54.978,0.003,55.006,0.002,28.380,0.002,28.376,0.002,28.378,0.002,28.378,0.002,26.837,0.010,27.484,0.010,26.723,0.011,26.741,0.010,26.858,0.010,28.422,0.021,24.084,0.084,28.533,0.453
59002,15.001,0.001,55.112,0.001,55.120,0.002,54.980,0.003,55.006,0.002,28.380,0.002,28.376,0.002,28.378,0.002,28.378,0.002,26.838,0.010,27.484,0.010,26.723,0.011,26.741,0.010,26.858,0.010,28.422,0.021,23.975,0.084,28.564,0.449
60002,15.000,0.001,55.110,0.001,55.124,0.002,54.978,0.002,55.006,0.002,28.380,0.002,28.376,0.002,28.378,0.002,28.378,0.002,26.839,0.010,27.484,0.010,26.724,0.011,26.742,0.010,26.858,0.010,28.421,0.021,24.084,0.084,28.594,0.445
61002,15.000,0.001,55.110,0.001,55.122,0.001,54.978,0.002,55.006,0.002,28.380,0.002,28.376,0.002,28.378,0.002,28.378,0.002,26.839,0.010,27.484,0.010,26.724,0.011,26.742,0.010,26.857,0.010,28.421,0.021,24.079,0.084,28.629,0.441
62002,15.000,0.001,55.110,0.001,55.122,0.001,54.978,0.002,55.006,0.002,28.380,0.002,28.376,0.002,28.378,0.002,28.378,0.002,26.839,0.010,27.484,0.010,26.725,0.011,26.742,0.010,26.858,0.010,28.421,0.021,24.046,0.084,28.670,0.438
63002,15.000,0.001,55.110,0.001,55.122,0.001,54.976,0.002,55.004,0.002,28.380,0.002,28.376,0.002,28.376,0.002,28.378,0.002,26.839,0.010,27.484,0.010,26.725,0.011,26.743,0.010,26.858,0.010,28.420,0.021,24.144,0.084,28.717,0.434
64002,15.000,0.001,55.110,0.001,55.124,0.001,54.980,0.002,55.008,0.002,28.380,0.002,28.376,0.002,28.378,0.002,28.378,0.002,26.840,0.010,27.484,0.010,26.725,0.011,26.743,0.010,26.860,0.010,28.420,0.021,24.009,0.085,28.734,0.431
65002,15.001,0.001,55.108,0.001,55.122,0.001,54.980,0.002,55.006,0.002,28.380,0.002,28.376,0.002,28.378,0.002,28.378,0.002,26.840,0.010,27.484,0.010,26.726,0.011,26.743,0.010,26.858,0.010,28.420,0.021,23.963,0.086,28.723,0.427
66002,15.000,0.001,55.110,0.001,55.122,0.001,54.980,0.002,55.006,0.002,28.380,0.002,28.376,0.002,28.378,0.002,28.378,0.002,26.840,0.010,27.485,0.010,26.726,0.011,26.743,0.010,26.859,0.010,28.420,0.021,23.970,0.087,28.715,0.422
67002,15.000,0.001,55.110,0.001,55.122,0.001,54.980,0.002,55.008,0.002,28.382,0.002,28.376,0.002,28.378,0.002,28.378,0.002,26.841,0.010,27.485,0.010,26.726,0.011,26.744,0.010,26.860,0.010,28.421,0.021,23.991,0.087,28.711,0.418
68002,15.000,0.001,55.112,0.001,55.122,0.001,54.978,0.002,55.006,0.002,28.382,0.002,28.376,0.002,28.378,0.002,28.378,0.002,26.840,0.010,27.485,0.010,26.726,0.011,26.744,0.010,26.859,0.010,28.420,0.021,24.006,0.088,28.713,0.414
69002,14.999,0.001,55.112,0.001,55.122,0.001,54.980,0.002,55.008,0.002,28.382,0.002,28.376,0.002,28.378,0.002,28.378,0.002,26.841,0.010,27.485,0.010,26.728,0.011,26.745,0.010,26.860,0.010,28.421,0.021,24.013,0.088,28.711,0.410
70002,15.000,0.001,55.110,0.001,55.120,0.001,54.978,0.002,55.006,0.002,28.382,0.002,28.376,0.002,28.378,0.002,28.378,0.002,26.841,0.010,27.486,0.010,26.726,0.011,26.745,0.010,26.861,0.010,28.422,0.021,23.904,0.090,28.716,0.406
71002,15.000,0.001,55.106,0.001,55.122,0.001,54.982,0.002,55.008,0.002,28.382,0.002,28.378,0.002,28.378,0.002,28.378,0.002,26.841,0.010,27.487,0.010,26.728,0.011,26.745,0.010,26.860,0.010,28.422,0.021,23.949,0.090,28.718,0.403
72002,15.000,0.001,55.112,0.001,55.120,0.001,54.980,0.002,55.008,0.002,28.380,0.002,28.376,0.002,28.378,0.002,28.378,0.002,26.841,0.010,27.486,0.010,26.728,0.011,26.745,0.010,26.861,0.010,28.422,0.021,23.978,0.090,28.720,0.400
73002,15.000,0.001,55.108,0.002,55.122,0.001,54.980,0.002,55.008,0.002,28.382,0.002,28.376,0.002,28.378,0.002,28.378,0.002,26.843,0.010,27.486,0.010,26.728,0.011,26.745,0.010,26.861,0.010,28.423,0.021,23.899,0.092,28.728,0.397
74002,15.000,0.001,55.110,0.001,55.122,0.001,54.978,0.002,55.006,0.002,28.380,0.002,28.378,0.002,28.378,0.002,28.378,0.002,26.843,0.010,27.487,0.010,26.728,0.011,26.746,0.010,26.862,0.010,28.423,0.020,23.915,0.094,28.735,0.394
75002,15.000,0.001,55.110,0.001,55.124,0.001,54.980,0.002,55.008,0.002,28.380,0.002,28.376,0.002,28.378,0.002,28.378,0.002,26.843,0.010,27.487,0.010,26.729,0.011,26.746,0.010,26.863,0.010,28.424,0.020,23.905,0.095,28.743,0.392
76002,15.000,0.001,55.108,0.002,55.122,0.001,54.980,0.002,55.006,0.002,28.382,0.002,28.378,0.002,28.378,0.002,28.378,0.002,26.843,0.010,27.487,0.010,26.729,0.011,26.746,0.010,26.862,0.010,28.425,0.020,23.963,0.096,28.749,0.389
77002,15.000,0.001,55.112,0.002,55.120,0.001,54.980,0.002,55.008,0.002,28.382,0.002,28.378,0.002,28.378,0.002,28.378,0.002,26.843,0.010,27.489,0.010,26.729,0.011,26.746,0.010,26.862,0.010,28.426,0.020,23.967,0.097,28.750,0.387
78002,15.000,0.001,55.108,0.002,55.120,0.001,54.980,0.002,55.006,0.002,28.382,0.002,28.378,0.002,28.378,0.002,28.378,0.002,26.843,0.010,27.488,0.010,26.730,0.011,26.747,0.010,26.863,0.010,28.427,0.019,23.992,0.097,28.753,0.385
79002,15.000,0.001,55.108,0.002,55.122,0.001,54.978,0.002,55.006,0.002,28.382,0.002,28.378,0.002,28.378,0.002,28.378,0.002,26.844,0.010,27.488,0.010,26.730,0.011,26.747,0.010,26.863,0.010,28.427,0.019,24.014,0.096,28.751,0.383
80002,15.000,0.001,55.108,0.002,55.122,0.001,54.978,0.002,55.006,0.002,28.380,0.002,28.378,0.002,28.378,0.002,28.378,0.002,26.844,0.010,27.487,0.010,26.730,0.011,26.748,0.010,26.863,0.010,28.428,0.019,23.988,0.092,28.749,0.381
81003,15.000,0.001,55.110,0.002,55.122,0.001,54.978,0.002,55.006,0.002,28.382,0.002,28.378,0.002,28.378,0.002,28.378,0.002,26.845,0.010,27.487,0.010,26.730,0.011,26.747,0.010,26.865,0.010,28.429,0.018,24.014,0.092,28.749,0.380
82003,15.000,0.001,55.112,0.002,55.118,0.001,54.978,0.002,55.006,0.002,28.382,0.002,28.378,0.002,28.378,0.002,28.378,0.002,26.845,0.010,27.489,0.010,26.731,0.011,26.747,0.010,26.864,0.010,28.430,0.018,24.007,0.092,28.746,0.378
83003,15.000,0.001,55.110,0.002,55.122,0.001,54.980,0.002,55.006,0.002,28.382,0.002,28.378,0.002,28.378,0.002,28.378,0.002,26.845,0.010,27.489,0.010,26.730,0.011,26.748,0.010,26.864,0.010,28.430,0.018,23.992,0.093,28.743,0.377
84003,15.000,0.001,55.108,0.002,55.122,0.001,54.978,0.002,55.004,0.002,28.382,0.002,28.378,0.002,28.378,0.002,28.378,0.002,26.846,0.010,27.489,0.010,26.731,0.011,26.749,0.010,26.865,0.010,28.431,0.017,23.995,0.093,28.744,0.377
85003,15.000,0.001,55.110,0.002,55.120,0.001,54.980,0.002,55.006,0.002,28.382,0.002,28.378,0.002,28.378,0.002,28.378,0.002,26.846,0.010,27.488,0.010,26.731,0.011,26.749,0.010,26.864,0.010,28.432,0.017,24.003,0.093,28.738,0.377
86003,15.000,0.001,55.110,0.002,55.120,0.001,54.978,0.002,55.006,0.002,28.382,0.002,28.378,0.002,28.378,0.002,28.378,0.002,26.847,0.010,27.490,0.010,26.731,0.011,26.748,0.010,26.865,0.010,28.433,0.016,23.987,0.094,28.734,0.378
87003,15.001,0.001,55.108,0.002,55.122,0.001,54.980,0.002,55.006,0.002,28.382,0.002,28.378,0.002,28.380,0.002,28.380,0.002,26.846,0.010,27.490,0.010,26.732,0.011,26.750,0.010,26.865,0.010,28.433,0.016,23.987,0.094,28.733,0.379
88003,15.000,0.001,55.110,0.002,55.120,0.001,54.978,0.002,55.004,0.002,28.382,0.002,28.378,0.002,28.378,0.002,28.378,0.002,26.848,0.010,27.490,0.010,26.732,0.010,26.750,0.010,26.865,0.010,28.434,0.016,24.001,0.094,28.726,0.379
89003,15.001,0.001,55.110,0.002,55.124,0.001,54.978,0.002,55.006,0.002,28.382,0.002,28.378,0.002,28.380,0.002,28.380,0.002,26.848,0.010,27.490,0.010,26.732,0.010,26.750,0.010,26.865,0.010,28.434,0.016,24.001,0.094,28.726,0.379
90003,15.000,0.001,55.110,0.002,55.118,0.001,54.978,0.002,55.006,0.002,28.382,0.002,28.378,0.002,28.380,0.002,28.380,0.002,26.846,0.010,27.491,0.010,26.733,0.010,26.750,0.010,26.866,0.010,28.434,0.015,23.961,0.095,28.717,0.380
91003,15.000,0.001,55.108,0.002,55.124,0.001,54.978,0.002,55.006,0.002,28.382,0.002,28.378,0.002,28.380,0.002,28.380,0.002,26.847,0.010,27.489,0.010,26.732,0.010,26.751,0.010,26.867,0.010,28.436,0.015,23.978,0.095,28.712,0.380
92003,15.000,0.001,55.108,0.002,55.120,0.001,54.980,0.002,55.008,0.002,28.382,0.002,28.378,0.002,28.380,0.002,28.380,0.002,26.847,0.010,27.490,0.010,26.734,0.010,26.750,0.010,26.866,0.010,28.436,0.014,23.983,0.095,28.709,0.381
93003,15.000,0.001,55.108,0.002,55.122,0.001,54.980,0.002,55.008,0.002,28.382,0.002,28.378,0.002,28.378,0.002,28.378,0.002,26.848,0.010,27.491,0.010,26.734,0.010,26.751,0.010,26.867,0.010,28.436,0.014,23.962,0.096,28.713,0.381
94003,14.999,0.001,55.110,0.002,55.124,0.001,54.978,0.002,55.006,0.001,28.382,0.002,28.378,0.002,28.380,0.002,28.380,0.002,26.849,0.010,27.489,0.010,26.735,0.010,26.751,0.010,26.867,0.010,28.437,0.014,23.961,0.096,28.716,0.381
95003,14.999,0.001,55.112,0.002,55.120,0.001,54.980,0.002,55.008,0.001,28.382,0.002,28.378,0.002,28.380,0.002,28.380,0.002,26.849,0.010,27.491,0.009,26.734,0.011,26.751,0.010,26.868,0.010,28.439,0.013,23.982,0.096,28.701,0.380
96003,15.000,0.001,55.108,0.002,55.122,0.001,54.980,0.002,55.006,0.001,28.382,0.002,28.378,0.002,28.380,0.002,28.380,0.002,26.848,0.010,27.491,0.009,26.735,0.011,26.752,0.010,26.868,0.010,28.443,0.013,24.033,0.095,28.681,0.379
