MS Elapsed,Bolo T,stddev,BB HBB Top,stddev,BB HBB Bottom,stddev,BB HBB Apex,stddev,BB HBB Avg,stddev,BB ABB Top,stddev,BB ABB Bottom,stddev,BB ABB Apex,stddev,BB ABB Avg,stddev,T Ch0,stddev,T Ch1,stddev,T Ch2,stddev,T Ch3,stddev,T Ch4,stddev,T Ch5,stddev,T Ch6,stddev,RH% Ch7,stddev
0,15.000,0.000,55.134,0.002,55.148,0.002,54.968,0.002,55.002,0.002,24.238,0.001,24.234,0.001,24.230,0.001,24.232,0.001,25.592,0.001,25.852,0.005,25.407,0.001,25.406,0.001,25.513,0.000,25.437,0.011,23.803,0.035,28.541,0.055
1000,15.000,0.000,55.136,0.002,55.146,0.002,54.972,0.002,55.006,0.002,24.238,0.001,24.234,0.001,24.230,0.001,24.232,0.001,25.591,0.001,25.853,0.005,25.407,0.001,25.405,0.001,25.512,0.000,25.437,0.011,23.821,0.035,28.551,0.055
2000,15.000,0.000,55.134,0.003,55.148,0.002,54.968,0.002,55.002,0.002,24.238,0.001,24.234,0.001,24.232,0.001,24.232,0.001,25.593,0.001,25.853,0.005,25.407,0.001,25.406,0.001,25.513,0.000,25.438,0.011,23.817,0.035,28.544,0.055
3000,15.000,0.000,55.134,0.002,55.148,0.002,54.972,0.002,55.006,0.002,24.238,0.001,24.234,0.001,24.230,0.001,24.232,0.001,25.592,0.001,25.854,0.005,25.407,0.001,25.405,0.001,25.512,0.000,25.438,0.011,23.821,0.034,28.543,0.055
4000,15.000,0.000,55.132,0.002,55.146,0.002,54.970,0.002,55.004,0.002,24.238,0.001,24.234,0.001,24.230,0.001,24.232,0.001,25.591,0.001,25.853,0.005,25.407,0.001,25.405,0.001,25.512,0.000,25.439,0.011,23.825,0.033,28.538,0.056
5000,15.000,0.000,55.134,0.002,55.148,0.002,54.970,0.002,55.004,0.002,24.238,0.001,24.234,0.001,24.230,0.001,24.232,0.001,25.592,0.001,25.854,0.005,25.407,0.001,25.406,0.001,25.512,0.000,25.439,0.011,23.824,0.033,28.536,0.056
6000,15.000,0.000,55.134,0.002,55.148,0.002,54.970,0.002,55.004,0.002,24.238,0.001,24.234,0.001,24.230,0.001,24.232,0.001,25.593,0.001,25.854,0.005,25.407,0.001,25.407,0.001,25.511,0.000,25.439,0.011,23.811,0.033,28.527,0.056
7000,15.000,0.000,55.136,0.002,55.146,0.002,54.970,0.002,55.004,0.002,24.238,0.001,24.234,0.001,24.230,0.001,24.232,0.001,25.592,0.001,25.853,0.005,25.406,0.001,25.405,0.001,25.512,0.001,25.440,0.011,23.829,0.034,28.516,0.056
8000,15.000,0.000,55.134,0.002,55.148,0.002,54.974,0.002,55.006,0.002,24.238,0.001,24.234,0.001,24.230,0.001,24.232,0.001,25.592,0.001,25.855,0.005,25.408,0.001,25.405,0.001,25.510,0.001,25.440,0.011,23.819,0.033,28.511,0.055
9000,15.000,0.000,55.136,0.003,55.146,0.002,54.968,0.002,55.002,0.002,24.236,0.001,24.234,0.001,24.230,0.001,24.232,0.001,25.593,0.001,25.854,0.005,25.407,0.001,25.406,0.001,25.512,0.001,25.440,0.011,23.808,0.033,28.507,0.055
10000,15.000,0.000,55.132,0.002,55.148,0.002,54.972,0.002,55.006,0.002,24.236,0.001,24.234,0.001,24.230,0.001,24.232,0.001,25.592,0.001,25.854,0.005,25.408,0.001,25.405,0.001,25.511,0.001,25.440,0.011,23.790,0.032,28.504,0.055
11000,15.000,0.000,55.136,0.003,55.148,0.002,54.970,0.002,55.004,0.002,24.238,0.001,24.234,0.001,24.232,0.001,24.232,0.001,25.592,0.001,25.854,0.005,25.407,0.001,25.405,0.001,25.511,0.001,25.440,0.011,23.736,0.033,28.504,0.054
12000,15.000,0.000,55.134,0.003,55.148,0.002,54.972,0.002,55.006,0.002,24.238,0.001,24.234,0.001,24.230,0.001,24.232,0.001,25.592,0.001,25.855,0.005,25.407,0.001,25.406,0.001,25.512,0.001,25.442,0.011,23.740,0.033,28.501,0.054
13000,15.000,0.000,55.134,0.003,55.148,0.002,54.968,0.002,55.004,0.002,24.236,0.001,24.234,0.001,24.230,0.001,24.232,0.001,25.591,0.001,25.854,0.005,25.407,0.001,25.405,0.001,25.512,0.001,25.442,0.011,23.743,0.034,28.501,0.053
14000,15.000,0.000,55.132,0.002,55.146,0.002,54.970,0.002,55.004,0.002,24.238,0.001,24.234,0.001,24.230,0.001,24.232,0.001,25.592,0.001,25.854,0.006,25.408,0.001,25.405,0.001,25.512,0.001,25.442,0.011,23.890,0.035,28.497,0.051
15000,15.000,0.000,55.134,0.002,55.146,0.002,54.972,0.002,55.004,0.002,24.238,0.001,24.234,0.001,24.230,0.001,24.232,0.001,25.592,0.001,25.854,0.006,25.408,0.001,25.406,0.001,25.511,0.001,25.443,0.011,23.822,0.035,28.499,0.050
16000,15.000,0.000,55.134,0.002,55.146,0.002,54.972,0.002,55.006,0.002,24.238,0.001,24.234,0.001,24.230,0.001,24.232,0.001,25.592,0.001,25.854,0.006,25.408,0.001,25.406,0.001,25.511,0.001,25.443,0.011,23.822,0.035,28.499,0.050
17001,15.000,0.000,55.134,0.002,55.148,0.002,54.972,0.002,55.004,0.002,24.238,0.001,24.234,0.001,24.230,0.001,24.232,0.001,25.592,0.001,25.855,0.006,25.407,0.001,25.406,0.001,25.512,0.001,25.442,0.011,23.800,0.035,28.495,0.049
18001,15.000,0.000,55.136,0.003,55.146,0.002,54.972,0.002,55.006,0.002,24.236,0.001,24.234,0.001,24.230,0.001,24.232,0.001,25.592,0.001,25.855,0.006,25.406,0.001,25.405,0.001,25.512,0.001,25.442,0.011,23.742,0.035,28.492,0.048
19001,15.000,0.000,55.134,0.002,55.148,0.002,54.972,0.002,55.006,0.002,24.238,0.001,24.234,0.001,24.230,0.001,24.232,0.001,25.591,0.001,25.855,0.006,25.407,0.001,25.405,0.001,25.512,0.001,25.443,0.011,23.717,0.036,28.492,0.046
20001,15.000,0.000,55.136,0.002,55.146,0.002,54.972,0.002,55.006,0.002,24.236,0.001,24.234,0.001,24.230,0.001,24.232,0.001,25.591,0.001,25.856,0.006,25.407,0.001,25.405,0.001,25.512,0.001,25.443,0.011,23.761,0.036,28.486,0.045
21001,15.000,0.000,55.136,0.003,55.148,0.002,54.972,0.002,55.006,0.002,24.236,0.001,24.234,0.001,24.230,0.001,24.232,0.001,25.592,0.001,25.856,0.006,25.407,0.001,25.406,0.001,25.512,0.001,25.444,0.011,23.763,0.036,28.483,0.045
22001,15.000,0.000,55.134,0.002,55.150,0.002,54.972,0.002,55.006,0.002,24.236,0.001,24.234,0.001,24.230,0.001,24.232,0.001,25.593,0.001,25.856,0.006,25.407,0.001,25.406,0.001,25.512,0.001,25.444,0.011,23.809,0.036,28.478,0.044
23001,15.000,0.000,55.136,0.003,55.146,0.002,54.970,0.002,55.004,0.002,24.236,0.001,24.234,0.001,24.230,0.001,24.230,0.001,25.591,0.001,25.855,0.006,25.407,0.001,25.407,0.001,25.512,0.001,25.444,0.011,23.781,0.036,28.479,0.044
24001,15.000,0.000,55.136,0.003,55.146,0.002,54.972,0.002,55.006,0.002,24.236,0.001,24.234,0.001,24.230,0.001,24.232,0.001,25.592,0.001,25.857,0.006,25.407,0.001,25.405,0.001,25.512,0.001,25.444,0.011,23.744,0.036,28.476,0.043
25001,15.000,0.000,55.136,0.003,55.146,0.002,54.970,0.002,55.004,0.002,24.236,0.001,24.234,0.001,24.230,0.001,24.232,0.001,25.592,0.001,25.856,0.006,25.408,0.001,25.406,0.001,25.511,0.001,25.444,0.011,23.860,0.037,28.477,0.043
26001,15.000,0.000,55.138,0.003,55.150,0.002,54.970,0.002,55.004,0.002,24.236,0.001,24.234,0.001,24.230,0.001,24.232,0.001,25.591,0.001,25.856,0.006,25.408,0.001,25.406,0.001,25.512,0.001,25.445,0.011,23.851,0.037,28.475,0.043
27001,15.000,0.000,55.136,0.003,55.146,0.002,54.970,0.002,55.004,0.002,24.236,0.001,24.234,0.001,24.230,0.001,24.230,0.001,25.592,0.001,25.857,0.006,25.408,0.001,25.406,0.001,25.511,0.001,25.445,0.011,23.901,0.038,28.474,0.043
28001,15.000,0.000,55.134,0.003,55.146,0.002,54.972,0.002,55.006,0.002,24.236,0.001,24.234,0.001,24.230,0.001,24.230,0.001,25.592,0.001,25.857,0.006,25.408,0.001,25.407,0.001,25.512,0.001,25.445,0.011,23.736,0.038,28.473,0.043
29001,14.999,0.000,55.134,0.003,55.150,0.002,54.972,0.002,55.006,0.002,24.238,0.001,24.234,0.001,24.230,0.001,24.230,0.001,25.592,0.001,25.858,0.006,25.408,0.001,25.406,0.001,25.513,0.001,25.446,0.011,23.809,0.038,28.474,0.043
30001,14.999,0.000,55.134,0.003,55.150,0.002,54.972,0.002,55.006,0.002,24.236,0.001,24.234,0.001,24.230,0.001,24.232,0.001,25.592,0.001,25.857,0.006,25.407,0.001,25.406,0.001,25.511,0.001,25.447,0.011,23.750,0.039,28.475,0.043
31001,15.000,0.000,55.136,0.003,55.150,0.002,54.974,0.002,55.008,0.002,24.236,0.001,24.234,0.001,24.230,0.001,24.230,0.001,25.592,0.001,25.857,0.006,25.408,0.001,25.406,0.001,25.512,0.001,25.447,0.012,23.748,0.039,28.479,0.043
32001,15.000,0.000,55.136,0.003,55.148,0.002,54.972,0.002,55.006,0.002,24.236,0.001,24.234,0.001,24.230,0.001,24.230,0.001,25.592,0.001,25.859,0.006,25.407,0.001,25.406,0.001,25.512,0.001,25.447,0.012,23.702,0.040,28.478,0.043
33001,15.000,0.000,55.136,0.003,55.150,0.002,54.972,0.002,55.006,0.002,24.236,0.001,24.234,0.001,24.230,0.001,24.230,0.001,25.592,0.001,25.857,0.006,25.407,0.001,25.407,0.001,25.511,0.001,25.449,0.012,23.736,0.040,28.482,0.043
34001,15.000,0.000,55.136,0.003,55.150,0.002,54.972,0.002,55.006,0.002,24.236,0.001,24.232,0.001,24.230,0.001,24.230,0.001,25.592,0.001,25.858,0.006,25.408,0.001,25.406,0.001,25.512,0.001,25.449,0.012,23.801,0.040,28.481,0.043
35001,15.000,0.000,55.140,0.003,55.150,0.002,54.970,0.002,55.004,0.002,24.236,0.001,24.234,0.001,24.230,0.001,24.232,0.001,25.592,0.001,25.858,0.006,25.408,0.001,25.406,0.001,25.512,0.001,25.449,0.012,23.790,0.040,28.486,0.043
36001,15.000,0.000,55.136,0.003,55.148,0.002,54.972,0.002,55.006,0.002,24.236,0.001,24.234,0.001,24.230,0.001,24.230,0.001,25.592,0.001,25.859,0.006,25.408,0.001,25.406,0.001,25.512,0.001,25.450,0.012,23.808,0.040,28.491,0.043
37001,15.000,0.000,55.136,0.003,55.148,0.002,54.972,0.002,55.006,0.002,24.236,0.001,24.232,0.001,24.230,0.001,24.230,0.001,25.593,0.001,25.859,0.006,25.408,0.001,25.405,0.001,25.512,0.001,25.451,0.012,23.757,0.040,28.501,0.043
38001,15.000,0.000,55.136,0.003,55.150,0.002,54.972,0.002,55.006,0.002,24.236,0.001,24.234,0.001,24.230,0.001,24.232,0.001,25.592,0.001,25.859,0.006,25.407,0.001,25.407,0.001,25.513,0.001,25.451,0.012,23.760,0.040,28.516,0.043
39001,15.000,0.000,55.132,0.003,55.148,0.002,54.974,0.002,55.006,0.002,24.236,0.001,24.234,0.001,24.230,0.001,24.230,0.001,25.591,0.001,25.859,0.006,25.407,0.001,25.406,0.001,25.512,0.001,25.451,0.012,23.807,0.040,28.523,0.043
40001,15.000,0.000,55.136,0.003,55.148,0.002,54.970,0.002,55.004,0.002,24.236,0.001,24.234,0.001,24.230,0.001,24.232,0.001,25.592,0.001,25.858,0.006,25.407,0.001,25.405,0.001,25.512,0.001,25.451,0.012,23.799,0.039,28.533,0.044
41001,15.000,0.000,55.136,0.003,55.150,0.002,54.970,0.002,55.004,0.002,24.236,0.001,24.234,0.001,24.230,0.001,24.230,0.001,25.592,0.001,25.860,0.006,25.407,0.001,25.406,0.001,25.512,0.001,25.452,0.012,23.776,0.039,28.541,0.044
42001,15.000,0.000,55.134,0.003,55.150,0.002,54.972,0.002,55.006,0.002,24.236,0.001,24.234,0.001,24.230,0.001,24.230,0.001,25.592,0.001,25.859,0.006,25.408,0.001,25.406,0.001,25.512,0.001,25.451,0.012,23.798,0.039,28.548,0.045
43002,15.000,0.000,55.138,0.003,55.148,0.002,54.972,0.002,55.006,0.002,24.236,0.001,24.234,0.001,24.230,0.001,24.232,0.001,25.592,0.001,25.860,0.006,25.406,0.001,25.406,0.001,25.513,0.001,25.451,0.012,23.798,0.039,28.549,0.045
44002,15.000,0.000,55.136,0.003,55.148,0.002,54.972,0.002,55.006,0.002,24.236,0.001,24.232,0.001,24.230,0.001,24.230,0.001,25.592,0.001,25.859,0.006,25.408,0.001,25.406,0.001,25.513,0.001,25.451,0.012,23.812,0.039,28.554,0.046
45002,15.000,0.000,55.136,0.003,55.148,0.002,54.972,0.002,55.006,0.002,24.236,0.001,24.234,0.001,24.230,0.001,24.232,0.001,25.592,0.001,25.860,0.006,25.407,0.001,25.406,0.001,25.513,0.001,25.451,0.012,23.890,0.040,28.551,0.047
46002,15.000,0.000,55.138,0.003,55.150,0.002,54.972,0.002,55.006,0.002,24.236,0.001,24.234,0.001,24.230,0.001,24.232,0.001,25.591,0.001,25.860,0.006,25.408,0.000,25.407,0.001,25.512,0.001,25.451,0.012,23.762,0.040,28.548,0.047
47002,15.000,0.000,55.134,0.003,55.148,0.002,54.974,0.002,55.008,0.002,24.236,0.001,24.234,0.001,24.230,0.001,24.230,0.001,25.592,0.001,25.860,0.006,25.408,0.000,25.407,0.001,25.512,0.001,25.451,0.012,23.736,0.040,28.545,0.047
48002,15.000,0.000,55.138,0.003,55.150,0.002,54.972,0.002,55.006,0.002,24.236,0.001,24.234,0.001,24.230,0.001,24.230,0.001,25.592,0.001,25.860,0.006,25.407,0.000,25.407,0.001,25.513,0.001,25.451,0.012,23.745,0.040,28.535,0.047
49002,15.000,0.000,55.134,0.003,55.150,0.002,54.972,0.002,55.006,0.002,24.236,0.001,24.234,0.001,24.230,0.001,24.230,0.001,25.592,0.001,25.860,0.006,25.408,0.001,25.407,0.001,25.512,0.001,25.451,0.012,23.742,0.041,28.531,0.047
50002,15.000,0.000,55.136,0.003,55.146,0.002,54.976,0.002,55.008,0.002,24.236,0.001,24.232,0.001,24.230,0.001,24.230,0.001,25.593,0.001,25.860,0.006,25.407,0.000,25.406,0.001,25.512,0.001,25.450,0.012,23.788,0.040,28.527,0.047
51002,15.000,0.000,55.138,0.003,55.150,0.002,54.972,0.002,55.008,0.002,24.236,0.001,24.234,0.001,24.230,0.001,24.230,0.001,25.591,0.001,25.860,0.006,25.407,0.000,25.407,0.001,25.514,0.001,25.451,0.012,23.767,0.040,28.519,0.047
52002,15.000,0.000,55.138,0.003,55.150,0.002,54.974,0.002,55.008,0.002,24.236,0.001,24.234,0.001,24.230,0.001,24.232,0.001,25.592,0.001,25.860,0.006,25.408,0.000,25.407,0.001,25.513,0.001,25.450,0.012,23.723,0.040,28.513,0.047
53002,15.000,0.000,55.138,0.003,55.150,0.002,54.974,0.002,55.008,0.002,24.236,0.001,24.234,0.001,24.230,0.001,24.232,0.001,25.592,0.001,25.860,0.006,25.407,0.000,25.407,0.001,25.513,0.001,25.450,0.012,23.779,0.039,28.511,0.047
54002,15.000,0.000,55.136,0.003,55.152,0.002,54.972,0.002,55.006,0.002,24.236,0.001,24.234,0.001,24.230,0.001,24.230,0.001,25.593,0.001,25.860,0.006,25.407,0.000,25.407,0.001,25.512,0.001,25.450,0.012,23.829,0.039,28.509,0.047
55002,15.000,0.000,55.138,0.003,55.150,0.002,54.974,0.002,55.008,0.002,24.236,0.001,24.232,0.001,24.230,0.001,24.230,0.001,25.592,0.001,25.860,0.006,25.407,0.000,25.407,0.001,25.513,0.001,25.450,0.012,23.816,0.039,28.512,0.047
56002,15.000,0.000,55.134,0.003,55.150,0.002,54.974,0.002,55.008,0.002,24.236,0.001,24.234,0.001,24.230,0.001,24.230,0.001,25.593,0.001,25.861,0.006,25.408,0.000,25.407,0.001,25.512,0.001,25.450,0.012,23.766,0.039,28.511,0.046
57002,15.000,0.000,55.140,0.003,55.150,0.002,54.974,0.002,55.008,0.002,24.236,0.001,24.232,0.001,24.230,0.001,24.230,0.001,25.592,0.001,25.860,0.006,25.407,0.000,25.407,0.001,25.513,0.001,25.450,0.011,23.756,0.039,28.506,0.046
58002,15.000,0.000,55.138,0.003,55.150,0.002,54.974,0.002,55.008,0.002,24.236,0.001,24.234,0.001,24.228,0.001,24.230,0.001,25.592,0.001,25.860,0.006,25.408,0.000,25.408,0.001,25.512,0.001,25.450,0.011,23.789,0.039,28.516,0.046
59002,15.000,0.000,55.138,0.003,55.150,0.002,54.974,0.002,55.008,0.002,24.236,0.001,24.232,0.001,24.230,0.001,24.230,0.001,25.591,0.001,25.861,0.006,25.408,0.000,25.407,0.001,25.512,0.001,25.450,0.011,23.836,0.039,28.511,0.046
60002,15.000,0.000,55.136,0.003,55.148,0.002,54.974,0.002,55.008,0.002,24.236,0.001,24.232,0.001,24.228,0.001,24.230,0.001,25.592,0.001,25.861,0.006,25.408,0.000,25.407,0.001,25.513,0.001,25.450,0.011,23.878,0.040,28.506,0.046
61002,15.000,0.000,55.136,0.003,55.150,0.002,54.974,0.002,55.008,0.002,24.236,0.001,24.232,0.001,24.230,0.001,24.230,0.001,25.592,0.001,25.861,0.006,25.407,0.000,25.407,0.001,25.512,0.001,25.449,0.011,23.870,0.040,28.510,0.046
62002,15.000,0.000,55.138,0.003,55.148,0.002,54.972,0.002,55.006,0.002,24.236,0.001,24.232,0.001,24.230,0.001,24.230,0.001,25.591,0.001,25.861,0.006,25.407,0.000,25.408,0.001,25.513,0.001,25.449,0.011,23.840,0.040,28.511,0.046
63002,15.000,0.000,55.138,0.003,55.152,0.002,54.970,0.002,55.004,0.002,24.236,0.001,24.232,0.001,24.230,0.001,24.230,0.001,25.593,0.001,25.862,0.006,25.408,0.000,25.407,0.001,25.512,0.001,25.449,0.011,23.784,0.040,28.513,0.046
64002,15.000,0.000,55.142,0.003,55.148,0.002,54.974,0.002,55.008,0.002,24.236,0.001,24.232,0.001,24.230,0.001,24.230,0.001,25.592,0.001,25.861,0.006,25.408,0.000,25.407,0.001,25.513,0.001,25.449,0.011,23.718,0.041,28.508,0.046
65002,15.000,0.000,55.138,0.003,55.152,0.002,54.972,0.002,55.006,0.002,24.236,0.001,24.232,0.001,24.230,0.001,24.230,0.001,25.593,0.001,25.861,0.006,25.407,0.000,25.408,0.001,25.513,0.001,25.449,0.011,23.752,0.041,28.509,0.046
66002,15.001,0.000,55.140,0.003,55.148,0.002,54.972,0.002,55.006,0.002,24.236,0.001,24.232,0.001,24.228,0.001,24.230,0.001,25.592,0.001,25.862,0.006,25.408,0.000,25.407,0.001,25.514,0.001,25.449,0.011,23.769,0.041,28.505,0.045
67002,15.000,0.000,55.134,0.003,55.152,0.002,54.976,0.002,55.010,0.002,24.236,0.001,24.232,0.001,24.230,0.001,24.230,0.001,25.592,0.001,25.862,0.006,25.407,0.000,25.408,0.001,25.513,0.001,25.450,0.011,23.749,0.042,28.505,0.045
68002,15.000,0.000,55.136,0.003,55.150,0.002,54.972,0.002,55.006,0.002,24.236,0.001,24.232,0.001,24.230,0.001,24.230,0.001,25.593,0.001,25.861,0.006,25.408,0.000,25.407,0.001,25.513,0.001,25.450,0.011,23.740,0.042,28.506,0.045
69002,15.000,0.000,55.138,0.003,55.150,0.002,54.972,0.002,55.006,0.002,24.236,0.001,24.232,0.001,24.230,0.001,24.230,0.001,25.592,0.001,25.861,0.006,25.408,0.000,25.406,0.001,25.513,0.001,25.450,0.011,23.811,0.042,28.506,0.044
70003,15.000,0.000,55.138,0.003,55.152,0.002,54.976,0.002,55.010,0.002,24.236,0.001,24.234,0.001,24.230,0.001,24.230,0.001,25.592,0.001,25.862,0.006,25.407,0.000,25.407,0.001,25.513,0.001,25.450,0.010,23.810,0.042,28.516,0.044
71003,15.000,0.000,55.138,0.003,55.150,0.002,54.974,0.002,55.008,0.002,24.236,0.001,24.232,0.001,24.230,0.001,24.230,0.001,25.592,0.001,25.862,0.006,25.408,0.000,25.409,0.001,25.513,0.001,25.452,0.010,23.825,0.042,28.522,0.043
72003,15.000,0.000,55.140,0.003,55.150,0.002,54.974,0.002,55.008,0.002,24.236,0.001,24.232,0.001,24.230,0.001,24.230,0.001,25.593,0.001,25.863,0.006,25.408,0.000,25.408,0.001,25.513,0.001,25.451,0.010,23.831,0.042,28.529,0.043
73003,15.000,0.000,55.138,0.003,55.148,0.002,54.970,0.002,55.006,0.002,24.236,0.001,24.232,0.001,24.230,0.001,24.230,0.001,25.592,0.001,25.863,0.006,25.407,0.000,25.408,0.001,25.514,0.001,25.451,0.010,23.771,0.042,28.536,0.043
74003,15.000,0.000,55.138,0.003,55.148,0.002,54.972,0.002,55.006,0.002,24.236,0.001,24.232,0.001,24.230,0.001,24.230,0.001,25.593,0.001,25.862,0.006,25.407,0.000,25.408,0.001,25.513,0.001,25.452,0.010,23.732,0.042,28.549,0.043
75003,15.000,0.000,55.138,0.003,55.152,0.002,54.974,0.002,55.008,0.002,24.236,0.001,24.232,0.001,24.230,0.001,24.230,0.001,25.592,0.001,25.863,0.006,25.407,0.000,25.407,0.001,25.514,0.001,25.452,0.010,23.771,0.042,28.556,0.044
76003,15.000,0.000,55.138,0.003,55.148,0.002,54.974,0.002,55.008,0.002,24.236,0.001,24.232,0.001,24.228,0.001,24.230,0.001,25.592,0.001,25.862,0.006,25.408,0.000,25.408,0.001,25.513,0.001,25.452,0.010,23.816,0.042,28.563,0.045
77003,15.000,0.000,55.136,0.003,55.150,0.002,54.976,0.002,55.008,0.002,24.236,0.001,24.234,0.001,24.230,0.001,24.230,0.001,25.592,0.001,25.862,0.006,25.408,0.000,25.407,0.001,25.513,0.001,25.452,0.010,23.807,0.042,28.563,0.046
78003,15.000,0.000,55.138,0.003,55.152,0.002,54.976,0.002,55.010,0.002,24.236,0.001,24.232,0.001,24.230,0.001,24.230,0.001,25.591,0.001,25.861,0.006,25.408,0.000,25.408,0.001,25.513,0.001,25.452,0.010,23.833,0.042,28.568,0.047
79003,15.000,0.000,55.138,0.003,55.150,0.002,54.976,0.003,55.010,0.002,24.236,0.001,24.232,0.001,24.230,0.001,24.230,0.001,25.592,0.001,25.862,0.006,25.408,0.000,25.407,0.001,25.513,0.001,25.453,0.010,23.812,0.042,28.567,0.047
80003,15.000,0.000,55.136,0.003,55.150,0.002,54.974,0.003,55.008,0.002,24.236,0.001,24.232,0.001,24.228,0.001,24.230,0.001,25.592,0.001,25.863,0.006,25.407,0.000,25.408,0.001,25.514,0.001,25.452,0.010,23.818,0.042,28.559,0.048
81003,15.000,0.000,55.140,0.003,55.150,0.002,54.974,0.003,55.008,0.002,24.236,0.001,24.232,0.001,24.228,0.001,24.230,0.001,25.592,0.001,25.862,0.006,25.407,0.000,25.409,0.001,25.513,0.001,25.453,0.010,23.780,0.042,28.557,0.049
82003,15.000,0.000,55.138,0.003,55.152,0.002,54.976,0.003,55.010,0.002,24.236,0.001,24.234,0.001,24.230,0.001,24.230,0.001,25.592,0.001,25.862,0.006,25.408,0.000,25.408,0.001,25.514,0.001,25.454,0.010,23.755,0.042,28.552,0.049
83003,15.000,0.000,55.138,0.003,55.150,0.002,54.972,0.003,55.006,0.002,24.236,0.001,24.232,0.001,24.228,0.001,24.230,0.001,25.593,0.001,25.862,0.006,25.408,0.001,25.408,0.001,25.514,0.001,25.454,0.009,23.753,0.042,28.543,0.050
84003,15.000,0.000,55.138,0.003,55.154,0.002,54.974,0.002,55.008,0.002,24.236,0.001,24.232,0.001,24.228,0.001,24.230,0.001,25.593,0.001,25.862,0.006,25.407,0.001,25.408,0.001,25.514,0.001,25.454,0.009,23.720,0.042,28.537,0.050
85003,15.001,0.000,55.138,0.003,55.154,0.002,54.976,0.002,55.010,0.002,24.236,0.001,24.232,0.001,24.230,0.001,24.230,0.001,25.593,0.001,25.863,0.005,25.407,0.001,25.408,0.001,25.513,0.001,25.454,0.009,23.784,0.042,28.531,0.050
86003,15.000,0.000,55.140,0.003,55.148,0.002,54.974,0.002,55.008,0.002,24.236,0.001,24.232,0.001,24.230,0.001,24.230,0.001,25.592,0.001,25.862,0.005,25.408,0.001,25.408,0.001,25.514,0.001,25.456,0.009,23.811,0.042,28.525,0.050
87003,15.000,0.000,55.138,0.003,55.152,0.002,54.974,0.002,55.008,0.002,24.236,0.001,24.232,0.001,24.230,0.001,24.230,0.001,25.592,0.001,25.862,0.005,25.408,0.000,25.409,0.001,25.514,0.001,25.455,0.009,23.802,0.042,28.522,0.050
88003,15.000,0.000,55.138,0.002,55.152,0.002,54.974,0.002,55.008,0.002,24.236,0.001,24.232,0.001,24.228,0.001,24.230,0.001,25.592,0.001,25.863,0.005,25.407,0.000,25.408,0.001,25.514,0.001,25.455,0.009,23.766,0.042,28.519,0.050
89003,15.000,0.000,55.138,0.002,55.152,0.002,54.976,0.002,55.010,0.002,24.236,0.001,24.234,0.001,24.230,0.001,24.230,0.001,25.592,0.001,25.863,0.005,25.407,0.000,25.408,0.001,25.514,0.001,25.455,0.009,23.766,0.042,28.519,0.050
90003,15.000,0.000,55.136,0.002,55.150,0.002,54.972,0.002,55.006,0.002,24.236,0.001,24.232,0.001,24.230,0.001,24.230,0.001,25.593,0.001,25.862,0.005,25.409,0.001,25.407,0.001,25.513,0.001,25.455,0.009,23.777,0.042,28.513,0.050
91003,15.000,0.000,55.138,0.002,55.152,0.002,54.976,0.002,55.010,0.002,24.236,0.001,24.232,0.001,24.230,0.001,24.230,0.001,25.592,0.001,25.862,0.005,25.408,0.001,25.408,0.001,25.515,0.001,25.455,0.009,23.750,0.042,28.516,0.050
92003,14.999,0.000,55.136,0.002,55.152,0.002,54.978,0.002,55.010,0.002,24.236,0.001,24.232,0.001,24.228,0.001,24.230,0.001,25.592,0.001,25.863,0.005,25.408,0.001,25.408,0.001,25.513,0.001,25.455,0.009,23.775,0.042,28.517,0.049
93003,15.000,0.000,55.138,0.002,55.150,0.002,54.974,0.002,55.008,0.002,24.236,0.001,24.232,0.001,24.228,0.001,24.230,0.001,25.592,0.001,25.863,0.005,25.408,0.001,25.408,0.001,25.514,0.001,25.456,0.009,23.769,0.042,28.520,0.049
94003,15.000,0.000,55.138,0.002,55.152,0.002,54.974,0.002,55.008,0.002,24.236,0.001,24.232,0.001,24.228,0.001,24.230,0.001,25.593,0.001,25.863,0.005,25.408,0.001,25.408,0.001,25.514,0.001,25.457,0.009,23.786,0.042,28.521,0.049
95004,15.000,0.000,55.138,0.002,55.152,0.002,54.972,0.002,55.008,0.002,24.236,0.001,24.232,0.001,24.228,0.001,24.230,0.001,25.592,0.001,25.863,0.005,25.408,0.001,25.408,0.001,25.514,0.001,25.456,0.009,23.889,0.043,28.520,0.048
96004,15.000,0.000,55.138,0.002,55.152,0.002,54.976,0.002,55.010,0.002,24.236,0.001,24.232,0.001,24.228,0.001,24.230,0.001,25.592,0.001,25.863,0.005,25.406,0.001,25.409,0.001,25.514,0.001,25.457,0.009,23.873,0.043,28.519,0.048
97004,15.000,0.000,55.138,0.002,55.150,0.002,54.974,0.002,55.008,0.002,24.236,0.001,24.232,0.001,24.228,0.001,24.230,0.001,25.591,0.001,25.863,0.005,25.408,0.001,25.408,0.001,25.514,0.001,25.457,0.008,23.791,0.043,28.523,0.047
98004,15.000,0.000,55.138,0.002,55.148,0.002,54.976,0.002,55.010,0.002,24.236,0.001,24.232,0.001,24.228,0.001,24.230,0.001,25.592,0.001,25.863,0.005,25.408,0.001,25.408,0.001,25.513,0.001,25.457,0.008,23.824,0.043,28.514,0.047
