MS Elapsed,Bolo T,stddev,BB HBB Top,stddev,BB HBB Bottom,stddev,BB HBB Apex,stddev,BB HBB Avg,stddev,BB ABB Top,stddev,BB ABB Bottom,stddev,BB ABB Apex,stddev,BB ABB Avg,stddev,T Ch0,stddev,T Ch1,stddev,T Ch2,stddev,T Ch3,stddev,T Ch4,stddev,T Ch5,stddev,T Ch6,stddev,RH% Ch7,stddev
10000,14.999,0.001,55.120,0.002,55.138,0.002,54.994,0.003,55.020,0.003,28.038,0.006,28.032,0.006,28.032,0.006,28.032,0.006,25.636,0.020,26.379,0.020,25.511,0.020,25.559,0.021,25.663,0.021,28.456,0.044,23.133,0.165,28.891,0.179
11000,14.999,0.001,55.120,0.002,55.136,0.002,54.992,0.003,55.018,0.003,28.036,0.006,28.032,0.006,28.032,0.006,28.034,0.006,25.636,0.020,26.379,0.020,25.513,0.020,25.559,0.021,25.664,0.021,28.454,0.044,23.143,0.165,28.879,0.176
12000,15.000,0.001,55.120,0.002,55.134,0.001,54.990,0.003,55.018,0.003,28.038,0.006,28.032,0.006,28.032,0.006,28.032,0.006,25.637,0.020,26.379,0.020,25.513,0.020,25.560,0.021,25.665,0.021,28.456,0.043,23.068,0.164,28.846,0.173
13000,15.002,0.001,55.122,0.002,55.134,0.001,54.990,0.003,55.018,0.003,28.038,0.006,28.032,0.006,28.032,0.006,28.034,0.006,25.636,0.020,26.381,0.020,25.514,0.020,25.561,0.021,25.665,0.021,28.455,0.043,23.225,0.164,28.798,0.170
14000,15.004,0.001,55.124,0.002,55.136,0.001,54.992,0.003,55.020,0.003,28.038,0.006,28.032,0.006,28.032,0.006,28.034,0.006,25.638,0.020,26.381,0.020,25.515,0.020,25.561,0.021,25.665,0.021,28.454,0.043,23.225,0.164,28.752,0.169
15000,15.002,0.001,55.120,0.002,55.138,0.001,54.992,0.003,55.018,0.003,28.038,0.006,28.032,0.006,28.034,0.006,28.034,0.006,25.639,0.020,26.382,0.021,25.515,0.020,25.562,0.021,25.667,0.021,28.454,0.043,23.205,0.163,28.705,0.170
16000,15.000,0.001,55.120,0.002,55.138,0.001,54.990,0.003,55.018,0.003,28.038,0.006,28.032,0.006,28.034,0.006,28.034,0.006,25.639,0.020,26.382,0.021,25.515,0.020,25.563,0.021,25.667,0.021,28.454,0.043,23.236,0.163,28.673,0.173
17000,14.999,0.001,55.122,0.002,55.138,0.001,54.992,0.003,55.020,0.003,28.038,0.006,28.032,0.006,28.034,0.006,28.034,0.006,25.638,0.020,26.383,0.021,25.517,0.020,25.562,0.021,25.667,0.021,28.454,0.043,23.320,0.164,28.648,0.178
18000,14.999,0.001,55.118,0.002,55.134,0.001,54.990,0.003,55.018,0.003,28.038,0.006,28.032,0.006,28.034,0.006,28.034,0.006,25.641,0.020,26.384,0.021,25.516,0.020,25.563,0.021,25.668,0.021,28.456,0.042,23.246,0.163,28.637,0.183
19000,15.000,0.001,55.120,0.002,55.134,0.001,54.988,0.003,55.016,0.002,28.038,0.006,28.032,0.006,28.034,0.006,28.034,0.006,25.641,0.020,26.385,0.021,25.518,0.020,25.564,0.021,25.668,0.021,28.455,0.042,23.234,0.163,28.666,0.188
20000,15.000,0.001,55.120,0.002,55.134,0.001,54.990,0.003,55.018,0.002,28.038,0.006,28.034,0.006,28.034,0.006,28.036,0.006,25.641,0.020,26.386,0.021,25.518,0.020,25.563,0.021,25.670,0.021,28.456,0.042,23.251,0.163,28.659,0.192
21000,15.000,0.001,55.118,0.002,55.136,0.001,54.990,0.003,55.018,0.002,28.040,0.006,28.034,0.006,28.036,0.006,28.036,0.006,25.641,0.020,26.386,0.021,25.518,0.020,25.565,0.021,25.670,0.021,28.457,0.042,23.216,0.162,28.664,0.196
22000,15.001,0.001,55.120,0.002,55.136,0.001,54.990,0.003,55.018,0.002,28.040,0.006,28.036,0.006,28.036,0.006,28.036,0.006,25.642,0.020,26.386,0.021,25.520,0.020,25.566,0.021,25.670,0.021,28.458,0.042,23.217,0.162,28.691,0.199
23000,15.002,0.001,55.120,0.002,55.136,0.001,54.990,0.003,55.018,0.002,28.040,0.006,28.036,0.006,28.036,0.006,28.036,0.006,25.644,0.020,26.387,0.021,25.520,0.020,25.566,0.021,25.671,0.021,28.459,0.041,23.309,0.162,28.694,0.201
24000,15.006,0.001,55.120,0.002,55.134,0.001,54.990,0.003,55.018,0.002,28.040,0.006,28.034,0.006,28.034,0.006,28.034,0.006,25.645,0.020,26.386,0.021,25.521,0.020,25.567,0.021,25.671,0.021,28.459,0.041,23.385,0.163,28.657,0.204
25000,14.999,0.001,55.120,0.002,55.136,0.001,54.990,0.003,55.018,0.002,28.040,0.006,28.034,0.006,28.034,0.006,28.036,0.006,25.644,0.020,26.388,0.021,25.520,0.020,25.568,0.021,25.672,0.021,28.460,0.041,23.181,0.161,28.604,0.209
26000,14.998,0.001,55.120,0.002,55.134,0.001,54.992,0.003,55.018,0.002,28.040,0.006,28.034,0.006,28.034,0.006,28.034,0.006,25.645,0.020,26.389,0.021,25.521,0.020,25.568,0.021,25.673,0.021,28.461,0.041,23.229,0.159,28.544,0.216
27000,14.999,0.001,55.118,0.002,55.136,0.001,54.990,0.003,55.018,0.002,28.040,0.006,28.034,0.006,28.036,0.006,28.036,0.006,25.645,0.020,26.388,0.021,25.522,0.020,25.569,0.021,25.673,0.021,28.461,0.041,23.305,0.157,28.504,0.224
28000,15.000,0.001,55.120,0.002,55.134,0.001,54.992,0.003,55.020,0.002,28.040,0.006,28.034,0.006,28.036,0.006,28.036,0.006,25.645,0.020,26.389,0.021,25.522,0.021,25.569,0.021,25.674,0.021,28.462,0.040,23.284,0.154,28.505,0.231
29000,15.000,0.001,55.120,0.002,55.134,0.001,54.994,0.003,55.020,0.002,28.040,0.006,28.034,0.006,28.036,0.006,28.036,0.006,25.647,0.020,26.390,0.021,25.523,0.021,25.570,0.021,25.674,0.021,28.463,0.040,23.311,0.154,28.542,0.237
30000,15.000,0.001,55.122,0.002,55.136,0.001,54.992,0.003,55.018,0.002,28.040,0.006,28.036,0.006,28.036,0.006,28.036,0.006,25.647,0.020,26.391,0.021,25.524,0.021,25.570,0.021,25.674,0.021,28.463,0.040,23.328,0.153,28.614,0.240
31001,15.000,0.001,55.120,0.002,55.134,0.001,54.992,0.003,55.020,0.002,28.040,0.006,28.036,0.006,28.036,0.006,28.036,0.006,25.648,0.020,26.391,0.021,25.523,0.021,25.571,0.021,25.675,0.021,28.466,0.040,23.264,0.153,28.672,0.243
32001,15.001,0.001,55.120,0.002,55.136,0.001,54.992,0.003,55.020,0.002,28.040,0.006,28.036,0.006,28.036,0.006,28.036,0.006,25.648,0.020,26.393,0.021,25.525,0.021,25.571,0.021,25.676,0.021,28.467,0.039,23.276,0.153,28.710,0.244
33001,15.000,0.001,55.118,0.002,55.136,0.001,54.992,0.003,55.020,0.002,28.040,0.006,28.034,0.006,28.036,0.006,28.036,0.006,25.649,0.020,26.392,0.021,25.525,0.021,25.572,0.021,25.677,0.021,28.469,0.039,23.307,0.154,28.737,0.245
34001,15.000,0.001,55.118,0.002,55.134,0.001,54.992,0.003,55.018,0.002,28.042,0.006,28.036,0.006,28.038,0.006,28.038,0.006,25.649,0.020,26.393,0.021,25.525,0.021,25.573,0.021,25.678,0.021,28.472,0.039,23.287,0.155,28.758,0.245
35001,15.000,0.001,55.120,0.002,55.134,0.001,54.990,0.003,55.018,0.002,28.042,0.006,28.036,0.006,28.036,0.006,28.036,0.006,25.650,0.020,26.393,0.021,25.526,0.021,25.573,0.021,25.678,0.021,28.472,0.039,23.293,0.155,28.768,0.246
36001,14.999,0.001,55.120,0.002,55.138,0.001,54.992,0.003,55.020,0.002,28.042,0.006,28.036,0.006,28.038,0.006,28.038,0.006,25.651,0.020,26.394,0.021,25.527,0.021,25.575,0.021,25.678,0.021,28.474,0.038,23.256,0.156,28.737,0.246
37001,15.000,0.001,55.120,0.002,55.134,0.001,54.988,0.002,55.016,0.002,28.042,0.006,28.036,0.006,28.036,0.006,28.036,0.006,25.652,0.020,26.394,0.021,25.528,0.021,25.575,0.021,25.679,0.021,28.474,0.038,23.260,0.156,28.710,0.247
38001,15.001,0.001,55.120,0.002,55.134,0.001,54.992,0.002,55.020,0.002,28.042,0.006,28.036,0.006,28.038,0.006,28.038,0.006,25.652,0.020,26.395,0.021,25.528,0.020,25.575,0.021,25.680,0.021,28.474,0.038,23.134,0.156,28.656,0.249
39001,15.000,0.001,55.120,0.002,55.134,0.001,54.988,0.002,55.016,0.002,28.042,0.006,28.036,0.006,28.036,0.006,28.038,0.006,25.652,0.020,26.396,0.021,25.529,0.020,25.575,0.021,25.679,0.021,28.476,0.037,23.062,0.156,28.654,0.251
40001,15.000,0.001,55.120,0.002,55.134,0.001,54.992,0.002,55.018,0.002,28.042,0.006,28.036,0.006,28.038,0.006,28.038,0.006,25.654,0.020,26.396,0.021,25.530,0.020,25.577,0.021,25.680,0.021,28.477,0.037,23.163,0.156,28.675,0.253
41001,15.001,0.001,55.118,0.002,55.136,0.001,54.992,0.002,55.020,0.002,28.042,0.006,28.036,0.006,28.038,0.006,28.038,0.006,25.654,0.020,26.396,0.021,25.530,0.020,25.578,0.021,25.681,0.021,28.480,0.037,23.346,0.157,28.691,0.254
42001,14.999,0.001,55.120,0.002,55.136,0.001,54.994,0.002,55.020,0.002,28.042,0.006,28.036,0.006,28.038,0.006,28.038,0.006,25.654,0.020,26.398,0.021,25.531,0.020,25.578,0.021,25.681,0.021,28.483,0.037,23.255,0.157,28.703,0.255
43001,15.000,0.001,55.120,0.002,55.132,0.001,54.988,0.002,55.016,0.002,28.042,0.006,28.038,0.006,28.038,0.006,28.038,0.006,25.654,0.020,26.398,0.021,25.531,0.020,25.578,0.021,25.682,0.021,28.485,0.036,23.258,0.155,28.726,0.256
44001,15.000,0.001,55.120,0.002,55.134,0.001,54.994,0.002,55.020,0.002,28.044,0.006,28.038,0.006,28.038,0.006,28.038,0.006,25.656,0.020,26.398,0.021,25.533,0.021,25.579,0.021,25.683,0.021,28.485,0.036,23.349,0.152,28.742,0.256
45001,15.001,0.001,55.120,0.002,55.134,0.001,54.994,0.002,55.020,0.002,28.044,0.006,28.036,0.006,28.040,0.006,28.040,0.006,25.656,0.020,26.398,0.021,25.532,0.020,25.579,0.021,25.683,0.021,28.486,0.036,23.309,0.148,28.762,0.257
46001,15.000,0.001,55.118,0.002,55.136,0.001,54.992,0.002,55.018,0.002,28.044,0.006,28.038,0.006,28.040,0.006,28.040,0.006,25.657,0.020,26.399,0.021,25.534,0.021,25.580,0.021,25.684,0.021,28.488,0.035,23.411,0.146,28.765,0.258
47001,15.000,0.001,55.118,0.002,55.132,0.001,54.990,0.002,55.016,0.002,28.044,0.006,28.038,0.006,28.038,0.006,28.040,0.006,25.658,0.020,26.400,0.021,25.533,0.020,25.580,0.021,25.685,0.021,28.489,0.035,23.362,0.145,28.767,0.259
48001,15.000,0.001,55.120,0.002,55.134,0.001,54.990,0.002,55.016,0.002,28.044,0.006,28.038,0.006,28.040,0.006,28.040,0.006,25.657,0.020,26.401,0.021,25.533,0.020,25.582,0.021,25.685,0.021,28.489,0.035,23.316,0.144,28.750,0.260
49001,15.000,0.001,55.120,0.002,55.134,0.001,54.990,0.002,55.018,0.002,28.044,0.006,28.038,0.006,28.040,0.006,28.040,0.006,25.659,0.020,26.401,0.021,25.535,0.020,25.582,0.021,25.686,0.021,28.490,0.035,23.319,0.142,28.706,0.261
50001,15.000,0.001,55.120,0.002,55.134,0.001,54.992,0.002,55.018,0.002,28.044,0.006,28.038,0.006,28.040,0.006,28.040,0.006,25.658,0.020,26.401,0.021,25.535,0.020,25.583,0.021,25.687,0.021,28.490,0.034,23.310,0.142,28.674,0.263
51001,15.000,0.001,55.122,0.002,55.136,0.001,54.996,0.002,55.022,0.002,28.044,0.006,28.040,0.006,28.040,0.006,28.040,0.006,25.659,0.020,26.402,0.021,25.535,0.020,25.584,0.021,25.687,0.021,28.489,0.034,23.328,0.134,28.668,0.265
52001,15.000,0.001,55.120,0.002,55.134,0.001,54.990,0.002,55.018,0.002,28.044,0.006,28.038,0.006,28.040,0.006,28.040,0.006,25.660,0.020,26.403,0.021,25.537,0.020,25.583,0.021,25.688,0.021,28.490,0.034,23.326,0.130,28.682,0.266
53001,15.001,0.001,55.120,0.002,55.132,0.001,54.992,0.002,55.018,0.002,28.044,0.006,28.038,0.006,28.040,0.006,28.040,0.006,25.661,0.020,26.404,0.021,25.538,0.020,25.585,0.021,25.689,0.021,28.489,0.033,23.269,0.126,28.703,0.267
54001,15.000,0.001,55.120,0.002,55.132,0.001,54.992,0.002,55.020,0.002,28.046,0.006,28.038,0.006,28.040,0.006,28.040,0.006,25.661,0.020,26.404,0.021,25.538,0.020,25.585,0.021,25.689,0.021,28.488,0.033,23.572,0.130,28.716,0.267
55001,15.004,0.001,55.120,0.002,55.134,0.001,54.990,0.002,55.016,0.002,28.046,0.006,28.040,0.006,28.040,0.006,28.042,0.006,25.662,0.020,26.404,0.021,25.538,0.020,25.585,0.021,25.690,0.021,28.488,0.033,23.482,0.133,28.678,0.268
56001,15.003,0.001,55.120,0.002,55.134,0.001,54.990,0.002,55.018,0.002,28.044,0.006,28.040,0.006,28.040,0.006,28.040,0.006,25.663,0.020,26.405,0.021,25.539,0.020,25.586,0.021,25.691,0.021,28.488,0.032,23.411,0.134,28.618,0.270
57001,15.001,0.001,55.118,0.002,55.132,0.002,54.992,0.002,55.018,0.002,28.046,0.006,28.040,0.006,28.040,0.006,28.042,0.006,25.664,0.020,26.406,0.021,25.539,0.020,25.587,0.021,25.691,0.021,28.489,0.032,23.560,0.138,28.581,0.272
58001,15.000,0.001,55.118,0.002,55.134,0.002,54.992,0.002,55.020,0.002,28.046,0.006,28.040,0.006,28.042,0.006,28.042,0.006,25.664,0.020,26.407,0.021,25.541,0.020,25.587,0.021,25.691,0.021,28.489,0.031,23.580,0.143,28.572,0.274
59001,14.999,0.001,55.120,0.002,55.132,0.002,54.990,0.002,55.018,0.002,28.046,0.006,28.040,0.006,28.042,0.006,28.042,0.006,25.664,0.020,26.407,0.021,25.540,0.020,25.588,0.021,25.693,0.021,28.489,0.031,23.535,0.147,28.574,0.277
60001,14.997,0.001,55.116,0.002,55.134,0.002,54.990,0.002,55.018,0.002,28.046,0.006,28.040,0.006,28.042,0.006,28.042,0.006,25.665,0.020,26.408,0.021,25.542,0.020,25.588,0.021,25.693,0.021,28.489,0.030,23.778,0.156,28.583,0.278
61002,15.002,0.001,55.116,0.002,55.134,0.002,54.990,0.002,55.018,0.002,28.046,0.006,28.040,0.006,28.040,0.006,28.042,0.006,25.665,0.020,26.408,0.021,25.542,0.020,25.590,0.021,25.693,0.021,28.489,0.030,23.456,0.158,28.596,0.279
62002,15.002,0.001,55.118,0.002,55.132,0.002,54.992,0.002,55.018,0.002,28.046,0.006,28.040,0.006,28.042,0.006,28.042,0.006,25.666,0.020,26.409,0.021,25.543,0.020,25.589,0.021,25.695,0.021,28.489,0.029,23.327,0.159,28.609,0.280
63002,14.998,0.001,55.120,0.002,55.130,0.002,54.992,0.002,55.020,0.002,28.046,0.006,28.040,0.006,28.042,0.006,28.042,0.006,25.667,0.020,26.409,0.021,25.543,0.020,25.590,0.021,25.694,0.021,28.491,0.028,23.358,0.159,28.618,0.279
64002,15.000,0.001,55.118,0.002,55.132,0.002,54.990,0.002,55.016,0.002,28.048,0.006,28.040,0.006,28.042,0.006,28.042,0.006,25.667,0.020,26.410,0.021,25.543,0.020,25.591,0.021,25.695,0.021,28.491,0.028,23.323,0.160,28.631,0.278
65002,15.000,0.001,55.120,0.002,55.132,0.002,54.990,0.002,55.016,0.002,28.046,0.006,28.042,0.006,28.042,0.006,28.042,0.006,25.668,0.020,26.411,0.021,25.545,0.020,25.592,0.021,25.695,0.021,28.492,0.027,23.303,0.159,28.640,0.277
66002,14.999,0.001,55.116,0.002,55.134,0.002,54.988,0.002,55.016,0.002,28.048,0.006,28.042,0.006,28.042,0.006,28.042,0.006,25.669,0.020,26.411,0.021,25.545,0.020,25.592,0.021,25.696,0.021,28.493,0.027,23.335,0.160,28.655,0.275
67002,15.000,0.001,55.116,0.002,55.134,0.002,54.990,0.002,55.018,0.002,28.046,0.006,28.040,0.006,28.042,0.006,28.042,0.006,25.669,0.020,26.412,0.021,25.546,0.020,25.593,0.021,25.697,0.021,28.496,0.027,23.281,0.160,28.665,0.273
68002,15.000,0.001,55.116,0.002,55.132,0.002,54.990,0.002,55.018,0.002,28.048,0.006,28.040,0.006,28.042,0.006,28.042,0.006,25.670,0.020,26.412,0.021,25.546,0.020,25.594,0.021,25.698,0.021,28.497,0.026,23.279,0.160,28.668,0.270
69002,15.000,0.001,55.120,0.002,55.132,0.002,54.990,0.002,55.016,0.002,28.048,0.006,28.042,0.006,28.042,0.006,28.044,0.006,25.670,0.020,26.412,0.021,25.546,0.020,25.593,0.021,25.699,0.021,28.497,0.026,23.323,0.159,28.671,0.268
70002,15.001,0.001,55.118,0.002,55.132,0.002,54.992,0.002,55.018,0.002,28.048,0.006,28.042,0.006,28.044,0.006,28.044,0.006,25.670,0.020,26.412,0.021,25.546,0.020,25.593,0.021,25.699,0.021,28.497,0.026,23.323,0.159,28.671,0.268
71002,15.001,0.001,55.118,0.002,55.132,0.002,54.988,0.002,55.016,0.001,28.048,0.006,28.042,0.006,28.044,0.006,28.044,0.006,25.670,0.020,26.414,0.021,25.547,0.020,25.594,0.021,25.698,0.021,28.499,0.025,23.328,0.159,28.658,0.267
72002,15.001,0.001,55.118,0.002,55.132,0.002,54.988,0.002,55.014,0.001,28.048,0.006,28.042,0.006,28.044,0.006,28.044,0.006,25.671,0.020,26.414,0.021,25.548,0.020,25.595,0.021,25.699,0.021,28.500,0.025,23.327,0.159,28.626,0.266
73002,15.001,0.001,55.116,0.002,55.130,0.002,54.990,0.002,55.016,0.001,28.048,0.006,28.042,0.006,28.044,0.006,28.044,0.006,25.671,0.020,26.415,0.021,25.548,0.020,25.596,0.021,25.700,0.021,28.502,0.025,23.292,0.158,28.587,0.267
74002,15.000,0.001,55.118,0.002,55.132,0.002,54.992,0.002,55.018,0.001,28.048,0.006,28.042,0.006,28.044,0.006,28.044,0.006,25.672,0.020,26.415,0.020,25.550,0.020,25.595,0.021,25.700,0.021,28.504,0.025,23.328,0.157,28.566,0.269
75002,15.001,0.001,55.118,0.002,55.132,0.002,54.992,0.002,55.018,0.001,28.048,0.006,28.042,0.006,28.044,0.006,28.044,0.006,25.673,0.020,26.414,0.020,25.549,0.020,25.597,0.021,25.702,0.021,28.506,0.024,23.341,0.155,28.538,0.271
76002,15.001,0.001,55.116,0.002,55.134,0.002,54.988,0.002,55.016,0.001,28.048,0.006,28.044,0.006,28.044,0.006,28.044,0.006,25.673,0.020,26.415,0.020,25.550,0.020,25.598,0.021,25.702,0.021,28.508,0.024,23.333,0.153,28.511,0.274
77002,15.000,0.001,55.116,0.002,55.130,0.002,54.990,0.002,55.018,0.001,28.048,0.006,28.044,0.006,28.044,0.006,28.044,0.006,25.675,0.020,26.416,0.020,25.552,0.020,25.598,0.021,25.702,0.021,28.510,0.024,23.312,0.151,28.482,0.278
78002,15.000,0.001,55.116,0.002,55.130,0.002,54.992,0.002,55.018,0.001,28.050,0.006,28.044,0.006,28.046,0.006,28.046,0.006,25.675,0.020,26.417,0.020,25.551,0.020,25.598,0.021,25.703,0.021,28.510,0.024,23.297,0.148,28.448,0.283
79002,15.000,0.001,55.114,0.002,55.134,0.002,54.990,0.002,55.018,0.001,28.050,0.006,28.044,0.006,28.044,0.006,28.046,0.006,25.676,0.020,26.417,0.020,25.552,0.020,25.599,0.021,25.703,0.021,28.512,0.024,23.334,0.146,28.405,0.288
80002,15.000,0.001,55.116,0.002,55.130,0.002,54.990,0.002,55.016,0.001,28.050,0.006,28.044,0.006,28.044,0.006,28.044,0.006,25.676,0.020,26.417,0.020,25.553,0.020,25.600,0.021,25.704,0.021,28.514,0.024,23.447,0.145,28.364,0.295
81002,15.000,0.001,55.116,0.002,55.130,0.002,54.988,0.002,55.016,0.001,28.050,0.006,28.044,0.006,28.046,0.006,28.046,0.006,25.678,0.020,26.419,0.020,25.553,0.020,25.600,0.021,25.705,0.021,28.515,0.024,23.414,0.143,28.324,0.302
82002,15.000,0.001,55.114,0.002,55.132,0.002,54.990,0.002,55.016,0.001,28.050,0.006,28.044,0.006,28.046,0.006,28.046,0.006,25.677,0.020,26.418,0.020,25.554,0.020,25.602,0.021,25.705,0.021,28.517,0.024,23.433,0.142,28.298,0.309
83002,15.000,0.001,55.116,0.002,55.130,0.002,54.988,0.002,55.016,0.001,28.050,0.006,28.044,0.006,28.046,0.006,28.046,0.006,25.678,0.020,26.419,0.020,25.555,0.021,25.602,0.021,25.705,0.021,28.518,0.024,23.412,0.140,28.281,0.316
84002,15.000,0.001,55.116,0.002,55.134,0.002,54.990,0.002,55.018,0.001,28.050,0.006,28.044,0.006,28.046,0.006,28.046,0.006,25.679,0.020,26.419,0.020,25.556,0.021,25.602,0.021,25.707,0.021,28.518,0.024,23.394,0.139,28.279,0.323
85002,15.000,0.001,55.116,0.002,55.132,0.002,54.986,0.002,55.014,0.002,28.050,0.006,28.044,0.006,28.046,0.006,28.046,0.006,25.680,0.020,26.420,0.020,25.557,0.021,25.603,0.021,25.707,0.021,28.520,0.025,23.378,0.138,28.253,0.330
86002,15.001,0.001,55.116,0.002,55.130,0.002,54.990,0.002,55.016,0.002,28.052,0.006,28.044,0.006,28.046,0.006,28.046,0.006,25.680,0.020,26.420,0.020,25.556,0.021,25.604,0.021,25.708,0.021,28.520,0.025,23.398,0.136,28.224,0.337
87002,15.001,0.001,55.116,0.002,55.130,0.002,54.986,0.002,55.012,0.002,28.052,0.006,28.044,0.006,28.046,0.006,28.046,0.006,25.680,0.020,26.421,0.020,25.557,0.021,25.604,0.021,25.708,0.021,28.521,0.025,23.385,0.136,28.188,0.345
88002,15.001,0.001,55.116,0.002,55.130,0.002,54.990,0.002,55.016,0.002,28.052,0.006,28.046,0.006,28.046,0.006,28.048,0.006,25.681,0.020,26.422,0.020,25.558,0.021,25.605,0.021,25.709,0.021,28.520,0.025,23.353,0.135,28.165,0.353
89002,15.000,0.001,55.116,0.002,55.130,0.002,54.990,0.002,55.016,0.002,28.052,0.006,28.046,0.006,28.046,0.006,28.046,0.006,25.682,0.020,26.422,0.020,25.558,0.021,25.605,0.021,25.709,0.021,28.519,0.025,23.430,0.135,28.150,0.361
90002,15.001,0.001,55.116,0.002,55.130,0.002,54.988,0.002,55.016,0.002,28.052,0.006,28.046,0.006,28.046,0.006,28.046,0.006,25.683,0.020,26.422,0.020,25.559,0.021,25.606,0.021,25.711,0.021,28.519,0.025,23.412,0.135,28.144,0.368
91003,15.001,0.001,55.114,0.002,55.130,0.002,54.990,0.002,55.016,0.002,28.052,0.006,28.046,0.006,28.046,0.006,28.048,0.006,25.682,0.020,26.423,0.020,25.560,0.021,25.606,0.021,25.712,0.021,28.520,0.025,23.368,0.134,28.148,0.375
92003,15.000,0.001,55.114,0.002,55.128,0.002,54.986,0.002,55.014,0.002,28.052,0.006,28.046,0.006,28.046,0.006,28.048,0.006,25.684,0.020,26.424,0.020,25.560,0.021,25.606,0.021,25.712,0.021,28.518,0.025,23.379,0.134,28.142,0.382
93003,15.000,0.001,55.114,0.003,55.132,0.002,54.988,0.002,55.016,0.002,28.052,0.006,28.046,0.006,28.048,0.006,28.048,0.006,25.683,0.020,26.424,0.020,25.561,0.021,25.607,0.021,25.712,0.021,28.518,0.025,23.494,0.136,28.148,0.387
94003,15.000,0.001,55.114,0.003,55.130,0.002,54.988,0.002,55.016,0.002,28.052,0.006,28.046,0.006,28.046,0.006,28.048,0.006,25.684,0.020,26.424,0.020,25.561,0.021,25.608,0.021,25.713,0.021,28.518,0.025,23.440,0.136,28.177,0.392
95003,15.001,0.001,55.114,0.003,55.130,0.002,54.988,0.002,55.016,0.002,28.052,0.006,28.046,0.006,28.046,0.006,28.048,0.006,25.686,0.020,26.425,0.020,25.562,0.021,25.609,0.021,25.713,0.021,28.516,0.026,23.377,0.137,28.226,0.395
96003,15.001,0.001,55.116,0.003,55.130,0.002,54.988,0.002,55.016,0.002,28.052,0.006,28.048,0.006,28.048,0.006,28.048,0.006,25.685,0.020,26.426,0.020,25.562,0.021,25.609,0.021,25.714,0.021,28.514,0.026,23.411,0.137,28.274,0.396
