MS Elapsed,Bolo T,stddev,BB HBB Top,stddev,BB HBB Bottom,stddev,BB HBB Apex,stddev,BB HBB Avg,stddev,BB ABB Top,stddev,BB ABB Bottom,stddev,BB ABB Apex,stddev,BB ABB Avg,stddev,T Ch0,stddev,T Ch1,stddev,T Ch2,stddev,T Ch3,stddev,T Ch4,stddev,T Ch5,stddev,T Ch6,stddev,RH% Ch7,stddev
10000,15.000,0.001,55.094,0.002,55.104,0.002,54.954,0.002,54.984,0.001,28.362,0.002,28.358,0.002,28.360,0.002,28.360,0.002,26.752,0.011,27.408,0.007,26.634,0.011,26.655,0.011,26.768,0.011,28.497,0.018,23.741,0.113,27.940,0.514
11000,15.000,0.001,55.096,0.002,55.102,0.002,54.958,0.002,54.986,0.001,28.362,0.002,28.358,0.002,28.360,0.002,28.360,0.002,26.753,0.011,27.408,0.007,26.635,0.011,26.655,0.011,26.769,0.011,28.496,0.018,23.724,0.112,27.921,0.519
12000,15.000,0.001,55.092,0.002,55.104,0.002,54.960,0.002,54.988,0.001,28.362,0.002,28.358,0.002,28.360,0.002,28.360,0.002,26.753,0.011,27.408,0.007,26.634,0.011,26.655,0.011,26.769,0.011,28.495,0.018,23.787,0.110,27.909,0.524
13000,15.000,0.001,55.092,0.002,55.102,0.002,54.960,0.002,54.988,0.001,28.362,0.002,28.358,0.002,28.360,0.002,28.360,0.002,26.752,0.011,27.408,0.007,26.635,0.011,26.656,0.011,26.769,0.011,28.494,0.018,23.738,0.109,27.907,0.528
14000,15.000,0.001,55.090,0.002,55.102,0.002,54.956,0.002,54.984,0.001,28.362,0.002,28.358,0.002,28.360,0.002,28.360,0.002,26.753,0.011,27.409,0.007,26.635,0.011,26.657,0.011,26.770,0.011,28.493,0.017,23.700,0.108,27.911,0.533
15000,15.000,0.001,55.094,0.002,55.102,0.002,54.958,0.002,54.986,0.001,28.362,0.002,28.358,0.002,28.360,0.002,28.360,0.002,26.753,0.011,27.409,0.007,26.637,0.011,26.657,0.011,26.770,0.011,28.492,0.017,23.728,0.107,27.929,0.536
16000,14.999,0.001,55.094,0.002,55.102,0.002,54.958,0.002,54.986,0.001,28.362,0.002,28.358,0.002,28.360,0.002,28.360,0.002,26.754,0.011,27.411,0.007,26.636,0.011,26.657,0.011,26.770,0.011,28.490,0.017,23.784,0.107,27.941,0.539
17000,15.000,0.001,55.092,0.002,55.104,0.002,54.958,0.002,54.986,0.001,28.362,0.002,28.358,0.002,28.360,0.002,28.360,0.002,26.752,0.011,27.409,0.007,26.634,0.011,26.657,0.011,26.770,0.011,28.490,0.017,23.839,0.107,27.953,0.541
18000,15.001,0.001,55.092,0.002,55.104,0.002,54.958,0.002,54.986,0.001,28.364,0.002,28.358,0.002,28.360,0.002,28.360,0.002,26.755,0.011,27.410,0.007,26.637,0.011,26.658,0.011,26.771,0.011,28.489,0.017,23.859,0.107,27.965,0.543
19000,15.001,0.001,55.090,0.002,55.102,0.002,54.956,0.002,54.984,0.001,28.362,0.002,28.358,0.002,28.362,0.002,28.362,0.002,26.755,0.011,27.410,0.007,26.636,0.011,26.658,0.011,26.771,0.011,28.486,0.016,23.791,0.107,27.978,0.545
20000,15.002,0.001,55.094,0.002,55.102,0.002,54.958,0.002,54.986,0.001,28.362,0.002,28.358,0.002,28.360,0.002,28.360,0.002,26.755,0.011,27.410,0.007,26.637,0.011,26.658,0.011,26.771,0.011,28.486,0.016,23.895,0.108,27.983,0.546
21000,15.001,0.001,55.094,0.003,55.102,0.002,54.960,0.002,54.988,0.001,28.362,0.002,28.360,0.002,28.360,0.002,28.360,0.002,26.756,0.011,27.410,0.007,26.638,0.011,26.658,0.011,26.772,0.011,28.486,0.016,23.848,0.108,27.983,0.546
22001,14.999,0.001,55.092,0.003,55.102,0.002,54.958,0.002,54.986,0.001,28.364,0.002,28.358,0.002,28.362,0.002,28.362,0.002,26.755,0.011,27.411,0.007,26.638,0.011,26.659,0.011,26.772,0.011,28.486,0.016,23.791,0.108,27.978,0.547
23001,15.000,0.001,55.094,0.002,55.104,0.002,54.958,0.002,54.986,0.001,28.362,0.002,28.360,0.002,28.360,0.002,28.360,0.002,26.755,0.011,27.411,0.007,26.638,0.011,26.659,0.011,26.772,0.011,28.486,0.015,23.684,0.108,27.984,0.547
24001,15.001,0.001,55.092,0.002,55.106,0.002,54.958,0.002,54.986,0.001,28.364,0.002,28.360,0.002,28.360,0.002,28.360,0.002,26.755,0.011,27.412,0.007,26.639,0.011,26.660,0.011,26.772,0.011,28.485,0.015,23.715,0.108,27.993,0.547
25001,15.000,0.001,55.094,0.003,55.102,0.002,54.960,0.002,54.988,0.001,28.362,0.002,28.358,0.002,28.360,0.002,28.360,0.002,26.756,0.011,27.411,0.007,26.639,0.011,26.660,0.011,26.773,0.011,28.486,0.015,23.792,0.108,28.004,0.546
26001,15.000,0.001,55.096,0.003,55.104,0.002,54.956,0.002,54.984,0.001,28.362,0.002,28.358,0.002,28.360,0.002,28.360,0.002,26.756,0.011,27.412,0.007,26.639,0.011,26.660,0.011,26.773,0.011,28.486,0.014,23.741,0.108,28.011,0.546
27001,15.001,0.001,55.094,0.003,55.104,0.002,54.958,0.002,54.986,0.001,28.364,0.002,28.360,0.002,28.360,0.002,28.360,0.002,26.756,0.011,27.411,0.007,26.639,0.011,26.660,0.011,26.773,0.011,28.485,0.014,23.750,0.108,28.023,0.544
28001,15.001,0.001,55.092,0.003,55.104,0.002,54.956,0.002,54.986,0.001,28.364,0.002,28.360,0.002,28.360,0.002,28.360,0.002,26.757,0.011,27.412,0.007,26.639,0.011,26.661,0.011,26.774,0.011,28.484,0.014,23.782,0.108,28.037,0.542
29001,15.000,0.001,55.094,0.003,55.104,0.002,54.958,0.002,54.986,0.001,28.364,0.002,28.360,0.002,28.362,0.002,28.362,0.002,26.757,0.011,27.411,0.007,26.640,0.011,26.661,0.011,26.775,0.011,28.485,0.013,23.827,0.108,28.045,0.540
30001,15.000,0.001,55.092,0.003,55.106,0.002,54.960,0.002,54.988,0.001,28.364,0.002,28.360,0.002,28.362,0.002,28.362,0.002,26.757,0.011,27.412,0.007,26.640,0.011,26.662,0.011,26.775,0.011,28.486,0.013,23.795,0.108,28.050,0.538
31001,15.000,0.001,55.094,0.003,55.106,0.002,54.960,0.002,54.988,0.001,28.364,0.002,28.360,0.002,28.360,0.002,28.362,0.002,26.759,0.011,27.412,0.007,26.641,0.011,26.662,0.011,26.775,0.011,28.487,0.013,23.819,0.108,28.062,0.536
32001,15.000,0.001,55.092,0.003,55.106,0.002,54.958,0.002,54.986,0.001,28.364,0.002,28.360,0.002,28.360,0.002,28.362,0.002,26.759,0.011,27.413,0.007,26.640,0.011,26.661,0.011,26.776,0.011,28.488,0.012,23.827,0.108,28.070,0.536
33001,15.000,0.001,55.094,0.003,55.102,0.002,54.960,0.002,54.986,0.001,28.364,0.002,28.360,0.002,28.362,0.002,28.362,0.002,26.759,0.011,27.413,0.007,26.641,0.011,26.661,0.011,26.776,0.011,28.490,0.012,23.843,0.108,28.074,0.535
34001,15.000,0.001,55.092,0.003,55.102,0.002,54.960,0.002,54.986,0.001,28.364,0.002,28.360,0.002,28.362,0.002,28.362,0.002,26.758,0.011,27.413,0.007,26.641,0.011,26.662,0.011,26.775,0.011,28.492,0.012,23.819,0.108,28.085,0.535
35001,15.000,0.001,55.094,0.003,55.102,0.002,54.958,0.002,54.986,0.001,28.364,0.002,28.360,0.002,28.362,0.002,28.362,0.002,26.759,0.011,27.413,0.007,26.642,0.011,26.664,0.011,26.776,0.011,28.491,0.012,23.795,0.108,28.090,0.535
36001,15.000,0.001,55.094,0.003,55.104,0.002,54.956,0.002,54.984,0.001,28.364,0.002,28.360,0.002,28.362,0.002,28.362,0.002,26.760,0.011,27.413,0.007,26.643,0.011,26.663,0.011,26.777,0.011,28.494,0.011,23.741,0.108,28.097,0.535
37001,15.000,0.001,55.096,0.003,55.104,0.002,54.960,0.002,54.988,0.001,28.364,0.002,28.360,0.002,28.362,0.002,28.362,0.002,26.760,0.011,27.413,0.007,26.642,0.011,26.664,0.011,26.777,0.011,28.494,0.011,23.717,0.108,28.106,0.534
38001,15.001,0.001,55.094,0.003,55.106,0.002,54.958,0.002,54.986,0.001,28.364,0.002,28.362,0.002,28.362,0.002,28.362,0.002,26.761,0.011,27.415,0.007,26.642,0.011,26.664,0.011,26.777,0.011,28.495,0.011,23.738,0.108,28.112,0.533
39001,15.000,0.001,55.092,0.003,55.104,0.002,54.962,0.002,54.990,0.002,28.364,0.002,28.360,0.002,28.362,0.002,28.362,0.002,26.761,0.011,27.415,0.007,26.643,0.011,26.664,0.011,26.778,0.011,28.496,0.010,23.781,0.107,28.124,0.532
40001,15.001,0.001,55.094,0.003,55.104,0.002,54.958,0.002,54.986,0.002,28.364,0.002,28.360,0.002,28.362,0.002,28.362,0.002,26.761,0.011,27.416,0.007,26.644,0.011,26.664,0.011,26.778,0.011,28.497,0.010,23.786,0.107,28.134,0.531
41001,15.001,0.001,55.094,0.003,55.104,0.002,54.962,0.002,54.988,0.002,28.364,0.002,28.360,0.002,28.362,0.002,28.362,0.002,26.761,0.011,27.416,0.007,26.644,0.011,26.664,0.011,26.778,0.011,28.497,0.010,23.786,0.107,28.134,0.531
42001,15.001,0.001,55.096,0.003,55.104,0.002,54.962,0.002,54.990,0.002,28.364,0.002,28.360,0.002,28.362,0.002,28.362,0.002,26.761,0.011,27.414,0.007,26.644,0.011,26.664,0.011,26.778,0.011,28.497,0.010,23.838,0.107,28.138,0.530
43001,15.001,0.001,55.094,0.003,55.104,0.002,54.960,0.002,54.988,0.002,28.364,0.002,28.360,0.002,28.362,0.002,28.362,0.002,26.761,0.011,27.416,0.007,26.644,0.011,26.665,0.011,26.778,0.011,28.499,0.010,23.836,0.106,28.147,0.530
44001,15.000,0.001,55.096,0.003,55.106,0.002,54.958,0.002,54.988,0.002,28.364,0.002,28.360,0.002,28.362,0.002,28.362,0.002,26.762,0.011,27.415,0.007,26.645,0.011,26.666,0.011,26.778,0.011,28.499,0.009,23.777,0.106,28.152,0.529
45001,15.001,0.001,55.096,0.003,55.106,0.002,54.958,0.002,54.988,0.002,28.364,0.002,28.360,0.002,28.362,0.002,28.362,0.002,26.763,0.011,27.415,0.007,26.645,0.011,26.665,0.011,26.778,0.011,28.501,0.009,23.886,0.106,28.158,0.528
46001,14.999,0.001,55.096,0.003,55.104,0.002,54.958,0.002,54.988,0.002,28.364,0.002,28.360,0.002,28.362,0.002,28.362,0.002,26.761,0.011,27.415,0.007,26.645,0.011,26.665,0.011,26.779,0.011,28.501,0.009,23.879,0.105,28.171,0.527
47001,14.999,0.001,55.094,0.003,55.106,0.002,54.960,0.002,54.988,0.002,28.364,0.002,28.360,0.002,28.362,0.002,28.362,0.002,26.762,0.011,27.416,0.007,26.645,0.011,26.666,0.011,26.779,0.011,28.502,0.009,24.082,0.108,28.173,0.526
48001,15.000,0.001,55.096,0.003,55.106,0.003,54.960,0.002,54.988,0.002,28.366,0.002,28.360,0.002,28.362,0.002,28.362,0.002,26.763,0.011,27.416,0.007,26.646,0.011,26.666,0.011,26.780,0.011,28.501,0.008,24.008,0.110,28.181,0.525
49001,15.001,0.001,55.096,0.003,55.108,0.003,54.960,0.002,54.988,0.002,28.364,0.002,28.360,0.002,28.362,0.002,28.362,0.002,26.763,0.011,27.417,0.007,26.646,0.011,26.667,0.011,26.781,0.011,28.501,0.008,24.030,0.111,28.201,0.524
50002,15.000,0.001,55.098,0.003,55.108,0.003,54.958,0.002,54.988,0.002,28.364,0.002,28.362,0.002,28.362,0.002,28.362,0.002,26.764,0.011,27.417,0.008,26.646,0.011,26.667,0.011,26.781,0.011,28.500,0.008,24.065,0.113,28.222,0.522
51002,15.000,0.001,55.098,0.003,55.106,0.003,54.962,0.002,54.990,0.002,28.364,0.002,28.362,0.002,28.362,0.002,28.362,0.002,26.764,0.011,27.416,0.007,26.646,0.011,26.667,0.011,26.780,0.011,28.500,0.008,24.036,0.115,28.236,0.520
52002,14.999,0.001,55.098,0.003,55.106,0.003,54.960,0.002,54.988,0.002,28.364,0.002,28.360,0.002,28.362,0.002,28.362,0.002,26.764,0.011,27.416,0.007,26.648,0.011,26.668,0.011,26.781,0.011,28.500,0.008,24.036,0.117,28.247,0.517
53002,15.000,0.001,55.098,0.003,55.110,0.003,54.960,0.002,54.988,0.002,28.364,0.002,28.360,0.002,28.362,0.002,28.362,0.002,26.764,0.011,27.417,0.007,26.647,0.011,26.668,0.011,26.781,0.011,28.498,0.007,24.041,0.119,28.257,0.513
54002,15.000,0.001,55.096,0.003,55.106,0.003,54.962,0.002,54.990,0.002,28.366,0.002,28.362,0.002,28.362,0.002,28.362,0.002,26.765,0.011,27.418,0.008,26.648,0.011,26.668,0.011,26.782,0.011,28.498,0.007,24.094,0.121,28.261,0.508
55002,15.000,0.001,55.096,0.003,55.108,0.003,54.960,0.002,54.988,0.002,28.366,0.002,28.362,0.002,28.362,0.002,28.362,0.002,26.764,0.011,27.417,0.008,26.648,0.011,26.668,0.011,26.782,0.011,28.497,0.007,24.094,0.124,28.259,0.503
56002,15.000,0.001,55.094,0.003,55.108,0.003,54.960,0.002,54.988,0.002,28.366,0.002,28.362,0.002,28.364,0.002,28.364,0.002,26.765,0.011,27.418,0.008,26.648,0.011,26.669,0.011,26.782,0.011,28.497,0.007,24.039,0.126,28.243,0.497
57002,14.999,0.001,55.096,0.003,55.106,0.003,54.960,0.002,54.988,0.002,28.366,0.002,28.362,0.002,28.362,0.002,28.362,0.002,26.766,0.011,27.419,0.008,26.649,0.011,26.669,0.011,26.782,0.011,28.498,0.007,24.115,0.128,28.218,0.491
58002,15.000,0.001,55.100,0.003,55.108,0.003,54.962,0.002,54.990,0.002,28.366,0.002,28.360,0.002,28.364,0.002,28.364,0.002,26.766,0.011,27.419,0.008,26.647,0.011,26.669,0.011,26.783,0.011,28.498,0.006,24.067,0.130,28.211,0.484
59002,15.000,0.001,55.096,0.003,55.106,0.003,54.960,0.002,54.988,0.002,28.366,0.002,28.360,0.002,28.362,0.002,28.362,0.002,26.766,0.011,27.418,0.008,26.648,0.011,26.670,0.011,26.784,0.011,28.498,0.006,24.045,0.131,28.212,0.476
60002,15.001,0.001,55.098,0.003,55.108,0.003,54.960,0.002,54.988,0.002,28.366,0.002,28.362,0.002,28.362,0.002,28.362,0.002,26.766,0.011,27.419,0.008,26.649,0.011,26.669,0.011,26.784,0.011,28.499,0.006,24.053,0.132,28.220,0.468
61002,14.999,0.001,55.096,0.003,55.108,0.003,54.960,0.002,54.988,0.002,28.366,0.002,28.362,0.002,28.362,0.002,28.364,0.002,26.767,0.011,27.419,0.008,26.651,0.011,26.670,0.011,26.783,0.011,28.499,0.006,24.033,0.133,28.231,0.459
62002,15.000,0.001,55.096,0.003,55.104,0.003,54.964,0.002,54.992,0.002,28.366,0.002,28.362,0.002,28.364,0.002,28.364,0.002,26.768,0.011,27.419,0.008,26.650,0.011,26.671,0.011,26.784,0.011,28.499,0.006,24.088,0.135,28.238,0.450
63002,15.000,0.001,55.094,0.003,55.106,0.003,54.960,0.002,54.988,0.002,28.366,0.002,28.362,0.002,28.362,0.002,28.362,0.002,26.768,0.011,27.419,0.008,26.651,0.011,26.670,0.011,26.784,0.011,28.501,0.006,24.130,0.137,28.235,0.440
64002,15.000,0.001,55.100,0.004,55.108,0.003,54.960,0.002,54.990,0.002,28.366,0.002,28.362,0.002,28.364,0.002,28.364,0.002,26.767,0.011,27.419,0.008,26.651,0.011,26.671,0.011,26.785,0.011,28.501,0.006,24.141,0.140,28.228,0.430
65002,15.000,0.001,55.094,0.004,55.108,0.003,54.962,0.002,54.990,0.002,28.366,0.002,28.362,0.002,28.364,0.002,28.364,0.002,26.768,0.011,27.420,0.008,26.650,0.011,26.672,0.011,26.785,0.011,28.503,0.006,24.168,0.139,28.223,0.419
66002,15.000,0.001,55.096,0.004,55.108,0.003,54.964,0.002,54.992,0.002,28.366,0.002,28.362,0.002,28.364,0.002,28.364,0.002,26.769,0.011,27.420,0.008,26.651,0.011,26.671,0.011,26.785,0.011,28.503,0.006,24.099,0.129,28.218,0.407
67002,15.001,0.001,55.096,0.004,55.108,0.003,54.964,0.002,54.992,0.002,28.366,0.002,28.362,0.002,28.364,0.002,28.364,0.002,26.769,0.011,27.420,0.008,26.652,0.011,26.673,0.011,26.786,0.011,28.504,0.006,24.220,0.130,28.212,0.395
68002,15.000,0.001,55.098,0.004,55.110,0.003,54.964,0.002,54.992,0.002,28.366,0.002,28.362,0.002,28.362,0.002,28.362,0.002,26.769,0.011,27.421,0.008,26.651,0.011,26.672,0.011,26.787,0.011,28.504,0.006,24.212,0.134,28.207,0.383
69002,15.000,0.001,55.098,0.004,55.104,0.003,54.962,0.002,54.990,0.002,28.366,0.002,28.362,0.002,28.364,0.002,28.364,0.002,26.769,0.011,27.422,0.008,26.652,0.011,26.673,0.011,26.787,0.011,28.504,0.006,24.219,0.139,28.205,0.371
70002,15.000,0.001,55.098,0.004,55.108,0.003,54.962,0.002,54.990,0.002,28.366,0.002,28.362,0.002,28.364,0.002,28.364,0.002,26.769,0.011,27.421,0.008,26.652,0.011,26.674,0.011,26.786,0.011,28.505,0.006,24.189,0.142,28.196,0.359
71002,15.000,0.001,55.098,0.004,55.110,0.003,54.962,0.002,54.990,0.002,28.366,0.002,28.362,0.002,28.364,0.002,28.364,0.002,26.770,0.011,27.420,0.008,26.653,0.011,26.673,0.011,26.787,0.011,28.504,0.006,24.148,0.143,28.188,0.347
72002,15.000,0.001,55.098,0.004,55.106,0.003,54.964,0.002,54.990,0.002,28.366,0.002,28.362,0.002,28.364,0.002,28.364,0.002,26.770,0.011,27.420,0.008,26.653,0.011,26.674,0.011,26.787,0.011,28.505,0.006,24.168,0.145,28.187,0.334
73002,15.000,0.001,55.098,0.004,55.110,0.003,54.962,0.002,54.990,0.002,28.366,0.002,28.362,0.002,28.364,0.002,28.364,0.002,26.771,0.011,27.421,0.008,26.653,0.011,26.674,0.011,26.787,0.011,28.504,0.006,24.167,0.147,28.179,0.320
74002,15.000,0.001,55.098,0.004,55.108,0.003,54.964,0.002,54.992,0.002,28.366,0.002,28.362,0.002,28.364,0.002,28.364,0.002,26.772,0.011,27.422,0.008,26.653,0.011,26.676,0.011,26.787,0.011,28.505,0.006,24.153,0.149,28.174,0.304
75002,15.000,0.001,55.098,0.004,55.108,0.003,54.964,0.002,54.992,0.002,28.366,0.002,28.362,0.002,28.364,0.002,28.364,0.002,26.771,0.011,27.421,0.008,26.654,0.011,26.676,0.011,26.789,0.011,28.506,0.006,24.112,0.150,28.159,0.289
76002,15.000,0.001,55.100,0.004,55.108,0.003,54.962,0.002,54.990,0.002,28.366,0.002,28.362,0.002,28.364,0.002,28.364,0.002,26.771,0.011,27.423,0.008,26.654,0.011,26.675,0.011,26.789,0.011,28.507,0.006,24.148,0.152,28.147,0.274
77002,15.000,0.001,55.100,0.004,55.108,0.003,54.964,0.002,54.992,0.002,28.366,0.002,28.362,0.002,28.364,0.002,28.364,0.002,26.772,0.011,27.422,0.008,26.654,0.011,26.675,0.011,26.789,0.011,28.507,0.006,24.185,0.154,28.137,0.258
78002,15.000,0.001,55.100,0.004,55.106,0.003,54.964,0.002,54.992,0.003,28.366,0.002,28.362,0.002,28.364,0.002,28.364,0.002,26.771,0.011,27.422,0.008,26.655,0.011,26.676,0.011,26.789,0.011,28.509,0.006,24.162,0.156,28.131,0.243
79002,15.000,0.001,55.102,0.004,55.108,0.003,54.964,0.003,54.992,0.003,28.366,0.002,28.362,0.002,28.364,0.002,28.364,0.002,26.772,0.011,27.422,0.008,26.656,0.011,26.676,0.011,26.789,0.011,28.509,0.006,24.189,0.158,28.124,0.230
80003,15.000,0.001,55.098,0.004,55.110,0.003,54.962,0.003,54.990,0.003,28.366,0.002,28.362,0.002,28.364,0.002,28.364,0.002,26.772,0.011,27.423,0.008,26.656,0.011,26.676,0.011,26.790,0.011,28.510,0.006,24.217,0.161,28.129,0.219
81003,15.000,0.001,55.100,0.004,55.110,0.003,54.964,0.003,54.992,0.003,28.366,0.002,28.362,0.002,28.364,0.002,28.364,0.002,26.773,0.011,27.422,0.008,26.656,0.011,26.676,0.011,26.790,0.011,28.510,0.006,24.166,0.162,28.144,0.208
82003,15.000,0.001,55.100,0.004,55.112,0.003,54.962,0.003,54.992,0.003,28.366,0.002,28.362,0.002,28.364,0.002,28.364,0.002,26.773,0.011,27.423,0.008,26.656,0.011,26.677,0.011,26.791,0.011,28.510,0.006,24.174,0.163,28.160,0.197
83003,15.001,0.001,55.100,0.004,55.110,0.003,54.962,0.003,54.990,0.003,28.368,0.002,28.362,0.002,28.364,0.002,28.364,0.002,26.773,0.011,27.422,0.008,26.656,0.011,26.677,0.011,26.791,0.011,28.510,0.006,24.150,0.164,28.171,0.189
84003,15.000,0.001,55.102,0.004,55.108,0.003,54.962,0.003,54.990,0.003,28.366,0.002,28.362,0.002,28.364,0.002,28.364,0.002,26.772,0.011,27.422,0.008,26.657,0.011,26.678,0.011,26.791,0.011,28.510,0.007,24.228,0.166,28.178,0.183
85003,15.000,0.001,55.100,0.004,55.108,0.003,54.966,0.003,54.994,0.003,28.366,0.002,28.362,0.002,28.364,0.002,28.364,0.002,26.774,0.011,27.422,0.008,26.657,0.011,26.678,0.011,26.792,0.011,28.510,0.007,24.206,0.168,28.192,0.177
86003,15.000,0.001,55.100,0.004,55.112,0.003,54.962,0.003,54.990,0.003,28.366,0.002,28.362,0.002,28.364,0.002,28.364,0.002,26.774,0.011,27.424,0.008,26.658,0.011,26.678,0.011,26.792,0.011,28.511,0.007,24.231,0.171,28.220,0.172
87003,15.000,0.001,55.098,0.004,55.110,0.003,54.962,0.003,54.990,0.003,28.368,0.002,28.364,0.002,28.364,0.002,28.364,0.002,26.774,0.011,27.423,0.008,26.658,0.011,26.678,0.011,26.792,0.011,28.512,0.007,24.261,0.174,28.239,0.169
88003,15.000,0.001,55.100,0.004,55.110,0.003,54.962,0.003,54.990,0.003,28.368,0.002,28.362,0.002,28.364,0.002,28.364,0.002,26.775,0.011,27.423,0.008,26.658,0.011,26.678,0.011,26.792,0.011,28.510,0.007,24.214,0.176,28.261,0.167
89003,15.000,0.001,55.100,0.004,55.108,0.003,54.964,0.003,54.992,0.003,28.368,0.002,28.364,0.002,28.364,0.002,28.364,0.002,26.774,0.011,27.422,0.007,26.659,0.011,26.679,0.011,26.793,0.011,28.511,0.007,24.238,0.178,28.276,0.167
90003,15.000,0.001,55.098,0.004,55.110,0.003,54.962,0.003,54.992,0.003,28.366,0.002,28.364,0.002,28.364,0.002,28.364,0.002,26.775,0.011,27.424,0.007,26.658,0.011,26.680,0.011,26.793,0.011,28.511,0.007,24.265,0.180,28.288,0.168
91003,15.002,0.001,55.102,0.004,55.110,0.003,54.964,0.003,54.992,0.003,28.368,0.002,28.364,0.002,28.366,0.002,28.366,0.002,26.777,0.011,27.424,0.007,26.659,0.011,26.680,0.011,26.794,0.011,28.511,0.007,24.258,0.183,28.296,0.169
92003,15.001,0.001,55.098,0.004,55.112,0.003,54.962,0.003,54.990,0.003,28.368,0.002,28.364,0.002,28.364,0.002,28.364,0.002,26.776,0.011,27.425,0.007,26.659,0.011,26.680,0.011,26.794,0.011,28.511,0.007,24.262,0.185,28.301,0.170
93003,15.001,0.001,55.100,0.004,55.114,0.004,54.962,0.003,54.992,0.003,28.368,0.002,28.362,0.002,28.364,0.002,28.364,0.002,26.776,0.010,27.425,0.007,26.660,0.011,26.680,0.011,26.794,0.011,28.512,0.007,24.192,0.187,28.311,0.171
94003,15.000,0.001,55.100,0.004,55.112,0.004,54.966,0.003,54.994,0.003,28.368,0.002,28.364,0.002,28.364,0.002,28.364,0.002,26.776,0.010,27.426,0.007,26.660,0.011,26.681,0.011,26.794,0.011,28.510,0.007,24.192,0.188,28.312,0.172
95003,15.000,0.001,55.096,0.004,55.114,0.004,54.964,0.003,54.992,0.003,28.368,0.002,28.364,0.002,28.366,0.002,28.366,0.002,26.777,0.010,27.425,0.007,26.660,0.011,26.682,0.011,26.794,0.011,28.510,0.007,24.267,0.190,28.318,0.173
96003,15.000,0.001,55.102,0.004,55.112,0.004,54.966,0.003,54.994,0.003,28.366,0.002,28.364,0.002,28.366,0.002,28.366,0.002,26.778,0.010,27.426,0.007,26.660,0.011,26.681,0.011,26.795,0.011,28.511,0.007,24.299,0.193,28.318,0.174
