MS Elapsed,Bolo T,stddev,BB HBB Top,stddev,BB HBB Bottom,stddev,BB HBB Apex,stddev,BB HBB Avg,stddev,BB ABB Top,stddev,BB ABB Bottom,stddev,BB ABB Apex,stddev,BB ABB Avg,stddev,T Ch0,stddev,T Ch1,stddev,T Ch2,stddev,T Ch3,stddev,T Ch4,stddev,T Ch5,stddev,T Ch6,stddev,RH% Ch7,stddev
10000,15.000,0.001,55.106,0.002,55.116,0.001,54.976,0.002,55.004,0.001,28.222,0.006,28.216,0.007,28.216,0.006,28.216,0.006,26.225,0.020,26.961,0.018,26.100,0.020,26.144,0.020,26.248,0.019,28.766,0.009,23.876,0.103,27.162,0.649
11000,15.000,0.001,55.102,0.001,55.118,0.001,54.974,0.002,55.002,0.001,28.222,0.006,28.216,0.007,28.216,0.006,28.218,0.006,26.226,0.020,26.961,0.018,26.101,0.020,26.144,0.020,26.248,0.019,28.768,0.009,23.774,0.103,27.142,0.645
12000,15.000,0.001,55.104,0.001,55.118,0.001,54.976,0.002,55.004,0.001,28.222,0.006,28.216,0.007,28.216,0.006,28.216,0.006,26.226,0.020,26.962,0.018,26.101,0.020,26.144,0.019,26.250,0.019,28.767,0.009,23.788,0.103,27.143,0.639
13000,15.000,0.001,55.102,0.001,55.116,0.001,54.974,0.002,55.000,0.001,28.222,0.006,28.216,0.006,28.216,0.006,28.218,0.006,26.227,0.020,26.963,0.018,26.102,0.020,26.146,0.019,26.250,0.019,28.767,0.009,23.841,0.103,27.167,0.633
14000,15.000,0.001,55.106,0.001,55.116,0.001,54.974,0.002,55.000,0.001,28.222,0.006,28.216,0.006,28.216,0.006,28.218,0.006,26.227,0.020,26.962,0.018,26.103,0.020,26.145,0.019,26.250,0.019,28.765,0.009,23.835,0.103,27.196,0.626
15000,15.000,0.001,55.104,0.001,55.118,0.001,54.976,0.002,55.004,0.001,28.222,0.006,28.216,0.006,28.218,0.006,28.218,0.006,26.228,0.020,26.963,0.018,26.103,0.020,26.146,0.019,26.251,0.019,28.764,0.009,23.826,0.103,27.204,0.617
16000,15.002,0.001,55.108,0.002,55.116,0.001,54.978,0.002,55.004,0.001,28.222,0.006,28.218,0.006,28.218,0.006,28.218,0.006,26.228,0.020,26.964,0.018,26.104,0.020,26.146,0.019,26.251,0.019,28.765,0.009,23.786,0.103,27.206,0.606
17000,15.000,0.001,55.106,0.002,55.118,0.001,54.976,0.002,55.004,0.001,28.222,0.006,28.216,0.006,28.218,0.006,28.218,0.006,26.229,0.020,26.963,0.018,26.104,0.020,26.147,0.019,26.252,0.019,28.764,0.010,23.844,0.101,27.213,0.595
18000,15.000,0.001,55.106,0.002,55.116,0.001,54.974,0.002,55.002,0.001,28.224,0.006,28.218,0.006,28.218,0.006,28.218,0.006,26.230,0.020,26.964,0.018,26.105,0.020,26.148,0.019,26.252,0.019,28.761,0.010,23.813,0.101,27.231,0.583
19000,15.000,0.001,55.106,0.002,55.120,0.001,54.976,0.002,55.002,0.001,28.222,0.006,28.218,0.006,28.218,0.006,28.218,0.006,26.230,0.020,26.965,0.018,26.105,0.020,26.149,0.019,26.253,0.019,28.759,0.010,23.790,0.101,27.245,0.569
20000,15.000,0.001,55.104,0.001,55.116,0.001,54.978,0.002,55.004,0.001,28.224,0.006,28.218,0.006,28.218,0.006,28.218,0.006,26.231,0.020,26.966,0.017,26.105,0.020,26.149,0.019,26.254,0.019,28.758,0.010,23.795,0.100,27.266,0.555
21000,15.000,0.001,55.102,0.001,55.118,0.001,54.972,0.002,55.000,0.001,28.222,0.006,28.218,0.006,28.218,0.006,28.218,0.006,26.231,0.020,26.967,0.017,26.106,0.020,26.149,0.019,26.255,0.019,28.758,0.010,23.810,0.100,27.279,0.540
22000,15.000,0.001,55.104,0.001,55.118,0.001,54.974,0.002,55.000,0.001,28.224,0.006,28.218,0.006,28.218,0.006,28.218,0.006,26.233,0.020,26.967,0.017,26.106,0.020,26.150,0.019,26.254,0.019,28.755,0.011,23.819,0.100,27.294,0.526
23001,14.999,0.001,55.108,0.002,55.118,0.001,54.978,0.002,55.004,0.001,28.224,0.006,28.218,0.006,28.218,0.006,28.218,0.006,26.232,0.020,26.967,0.017,26.106,0.020,26.151,0.019,26.255,0.019,28.755,0.011,23.844,0.101,27.300,0.513
24001,15.001,0.001,55.106,0.002,55.118,0.001,54.976,0.002,55.002,0.001,28.224,0.006,28.218,0.006,28.218,0.006,28.218,0.006,26.233,0.020,26.967,0.017,26.108,0.020,26.150,0.019,26.256,0.019,28.753,0.011,23.806,0.101,27.306,0.499
25001,15.001,0.001,55.104,0.002,55.118,0.001,54.976,0.002,55.002,0.001,28.224,0.006,28.218,0.006,28.218,0.006,28.218,0.006,26.234,0.020,26.969,0.017,26.109,0.020,26.152,0.019,26.256,0.019,28.752,0.011,23.849,0.101,27.282,0.484
26001,15.000,0.001,55.104,0.002,55.118,0.001,54.976,0.002,55.002,0.001,28.226,0.006,28.220,0.006,28.218,0.006,28.220,0.006,26.234,0.020,26.970,0.017,26.109,0.020,26.153,0.019,26.257,0.019,28.750,0.012,23.666,0.101,27.256,0.469
27001,15.000,0.001,55.106,0.001,55.118,0.001,54.976,0.002,55.002,0.001,28.224,0.006,28.218,0.006,28.220,0.006,28.220,0.006,26.234,0.020,26.969,0.017,26.109,0.020,26.153,0.019,26.257,0.019,28.749,0.012,23.607,0.102,27.230,0.452
28001,15.002,0.001,55.106,0.001,55.118,0.001,54.972,0.002,55.000,0.001,28.226,0.006,28.218,0.006,28.220,0.006,28.220,0.006,26.236,0.020,26.970,0.017,26.110,0.020,26.153,0.019,26.258,0.019,28.746,0.012,23.625,0.103,27.219,0.435
29001,15.001,0.001,55.106,0.001,55.116,0.001,54.974,0.002,55.002,0.001,28.226,0.006,28.220,0.006,28.220,0.006,28.220,0.006,26.236,0.020,26.970,0.017,26.111,0.020,26.153,0.019,26.259,0.019,28.746,0.013,23.636,0.103,27.208,0.416
30001,14.999,0.001,55.106,0.001,55.116,0.001,54.974,0.002,55.002,0.001,28.226,0.006,28.220,0.006,28.220,0.006,28.220,0.006,26.236,0.020,26.971,0.017,26.112,0.020,26.154,0.019,26.260,0.019,28.744,0.013,23.634,0.104,27.202,0.396
31001,14.999,0.001,55.106,0.001,55.116,0.001,54.980,0.002,55.006,0.001,28.226,0.006,28.220,0.006,28.220,0.006,28.220,0.006,26.237,0.020,26.971,0.017,26.111,0.020,26.155,0.019,26.260,0.019,28.742,0.013,23.583,0.104,27.189,0.375
32001,15.000,0.001,55.104,0.001,55.118,0.001,54.976,0.002,55.002,0.001,28.226,0.006,28.220,0.006,28.220,0.006,28.220,0.006,26.237,0.020,26.972,0.017,26.112,0.020,26.155,0.019,26.261,0.019,28.741,0.014,23.653,0.105,27.178,0.354
33001,15.000,0.001,55.106,0.001,55.116,0.001,54.976,0.002,55.004,0.001,28.226,0.006,28.220,0.006,28.220,0.006,28.220,0.006,26.238,0.020,26.972,0.017,26.113,0.020,26.156,0.019,26.261,0.019,28.738,0.014,23.758,0.105,27.166,0.335
34001,15.000,0.001,55.104,0.001,55.116,0.001,54.976,0.002,55.002,0.001,28.226,0.006,28.220,0.006,28.220,0.006,28.222,0.006,26.238,0.020,26.971,0.017,26.115,0.020,26.157,0.019,26.261,0.019,28.737,0.015,23.614,0.105,27.146,0.316
35001,15.000,0.001,55.106,0.001,55.118,0.001,54.978,0.002,55.004,0.001,28.226,0.006,28.220,0.006,28.220,0.006,28.220,0.006,26.239,0.020,26.973,0.017,26.115,0.020,26.157,0.019,26.260,0.019,28.734,0.015,23.616,0.105,27.131,0.298
36001,15.000,0.001,55.106,0.001,55.118,0.001,54.976,0.002,55.004,0.001,28.226,0.006,28.220,0.006,28.220,0.006,28.222,0.006,26.240,0.020,26.974,0.017,26.115,0.020,26.158,0.019,26.262,0.019,28.732,0.016,23.647,0.105,27.128,0.280
37001,15.000,0.001,55.102,0.001,55.116,0.001,54.978,0.002,55.004,0.001,28.226,0.006,28.220,0.006,28.222,0.006,28.222,0.006,26.241,0.020,26.974,0.017,26.115,0.020,26.157,0.019,26.262,0.019,28.730,0.016,23.613,0.104,27.127,0.264
38001,15.000,0.001,55.104,0.001,55.116,0.001,54.978,0.002,55.004,0.001,28.226,0.006,28.222,0.006,28.222,0.006,28.222,0.006,26.240,0.020,26.974,0.017,26.116,0.020,26.159,0.019,26.263,0.019,28.728,0.017,23.737,0.103,27.129,0.251
39001,15.002,0.001,55.104,0.001,55.116,0.001,54.974,0.002,55.000,0.001,28.226,0.006,28.222,0.006,28.222,0.006,28.222,0.006,26.242,0.020,26.974,0.017,26.117,0.020,26.159,0.019,26.263,0.019,28.726,0.017,23.824,0.103,27.112,0.239
40001,15.002,0.001,55.104,0.001,55.118,0.001,54.976,0.002,55.002,0.001,28.228,0.006,28.222,0.006,28.222,0.006,28.222,0.006,26.242,0.020,26.975,0.017,26.117,0.020,26.160,0.019,26.264,0.019,28.723,0.018,23.694,0.103,27.098,0.230
41001,15.000,0.001,55.104,0.001,55.116,0.001,54.974,0.002,55.002,0.001,28.228,0.006,28.222,0.006,28.220,0.006,28.222,0.006,26.243,0.020,26.975,0.017,26.118,0.020,26.160,0.019,26.265,0.019,28.720,0.018,23.662,0.103,27.053,0.222
42001,15.000,0.001,55.106,0.001,55.118,0.001,54.976,0.002,55.002,0.001,28.228,0.006,28.222,0.006,28.222,0.006,28.222,0.006,26.243,0.020,26.977,0.017,26.118,0.020,26.161,0.019,26.265,0.019,28.717,0.019,23.705,0.102,27.023,0.216
43001,15.000,0.001,55.104,0.001,55.120,0.001,54.976,0.002,55.004,0.001,28.228,0.006,28.222,0.006,28.222,0.006,28.222,0.006,26.245,0.020,26.977,0.017,26.119,0.020,26.162,0.019,26.265,0.019,28.714,0.019,23.660,0.101,27.018,0.212
44001,15.000,0.001,55.104,0.001,55.116,0.001,54.976,0.002,55.002,0.001,28.228,0.006,28.222,0.006,28.222,0.006,28.222,0.006,26.244,0.020,26.976,0.017,26.120,0.020,26.163,0.019,26.266,0.019,28.711,0.020,23.688,0.101,27.026,0.208
45001,14.999,0.001,55.106,0.001,55.118,0.001,54.976,0.002,55.004,0.001,28.226,0.006,28.222,0.006,28.222,0.006,28.224,0.006,26.245,0.020,26.978,0.017,26.119,0.020,26.163,0.019,26.267,0.019,28.708,0.021,23.693,0.101,27.020,0.207
46001,15.000,0.001,55.104,0.001,55.118,0.001,54.974,0.002,55.002,0.001,28.228,0.006,28.222,0.006,28.222,0.006,28.224,0.006,26.245,0.020,26.978,0.017,26.120,0.020,26.164,0.019,26.267,0.019,28.706,0.022,23.704,0.101,27.016,0.207
47001,14.999,0.001,55.104,0.001,55.116,0.001,54.976,0.002,55.004,0.001,28.228,0.006,28.222,0.006,28.222,0.006,28.222,0.006,26.245,0.020,26.978,0.017,26.121,0.020,26.163,0.019,26.268,0.019,28.703,0.022,23.659,0.101,27.039,0.207
48001,15.000,0.001,55.106,0.001,55.118,0.001,54.978,0.002,55.004,0.001,28.228,0.006,28.222,0.006,28.222,0.006,28.224,0.006,26.247,0.020,26.980,0.017,26.121,0.020,26.165,0.019,26.269,0.019,28.702,0.023,23.778,0.101,27.082,0.207
49001,15.000,0.001,55.100,0.001,55.118,0.001,54.976,0.002,55.002,0.001,28.228,0.006,28.222,0.006,28.224,0.006,28.224,0.006,26.247,0.020,26.980,0.017,26.122,0.020,26.165,0.019,26.269,0.019,28.699,0.024,23.552,0.103,27.127,0.207
50001,15.001,0.001,55.104,0.001,55.118,0.001,54.974,0.002,55.002,0.001,28.228,0.006,28.224,0.006,28.224,0.006,28.224,0.006,26.247,0.020,26.980,0.017,26.123,0.020,26.166,0.019,26.270,0.019,28.697,0.025,23.635,0.103,27.175,0.207
51001,15.000,0.001,55.104,0.001,55.120,0.001,54.978,0.002,55.004,0.001,28.228,0.006,28.224,0.006,28.224,0.006,28.224,0.006,26.249,0.020,26.980,0.017,26.123,0.020,26.166,0.019,26.270,0.019,28.695,0.026,23.889,0.104,27.230,0.208
52001,15.000,0.001,55.106,0.001,55.118,0.001,54.974,0.002,55.002,0.001,28.228,0.006,28.224,0.006,28.224,0.006,28.224,0.006,26.248,0.020,26.982,0.017,26.124,0.020,26.166,0.019,26.270,0.019,28.692,0.026,23.659,0.104,27.274,0.209
53002,15.002,0.001,55.106,0.001,55.114,0.001,54.976,0.002,55.002,0.001,28.228,0.006,28.224,0.006,28.224,0.006,28.224,0.006,26.249,0.020,26.981,0.017,26.124,0.020,26.167,0.019,26.271,0.019,28.690,0.027,23.652,0.104,27.310,0.211
54002,15.000,0.001,55.104,0.001,55.116,0.001,54.976,0.002,55.004,0.001,28.230,0.006,28.224,0.006,28.224,0.006,28.224,0.006,26.250,0.020,26.981,0.017,26.126,0.020,26.167,0.019,26.271,0.019,28.689,0.028,23.805,0.104,27.334,0.213
55002,15.004,0.001,55.104,0.001,55.116,0.001,54.978,0.002,55.004,0.001,28.228,0.006,28.224,0.006,28.224,0.006,28.224,0.006,26.251,0.020,26.982,0.017,26.126,0.020,26.168,0.019,26.272,0.019,28.688,0.029,23.964,0.106,27.350,0.215
56002,15.006,0.001,55.104,0.001,55.116,0.001,54.976,0.002,55.004,0.001,28.230,0.006,28.224,0.006,28.224,0.006,28.224,0.006,26.251,0.020,26.983,0.017,26.126,0.020,26.168,0.019,26.272,0.019,28.687,0.030,23.768,0.105,27.360,0.218
57002,14.997,0.001,55.106,0.001,55.118,0.001,54.978,0.002,55.004,0.001,28.228,0.006,28.224,0.006,28.224,0.006,28.226,0.006,26.252,0.020,26.981,0.017,26.126,0.020,26.169,0.019,26.274,0.019,28.687,0.030,23.547,0.106,27.361,0.220
58002,14.996,0.001,55.106,0.001,55.116,0.001,54.976,0.002,55.002,0.001,28.230,0.006,28.224,0.006,28.224,0.006,28.226,0.006,26.251,0.020,26.983,0.017,26.127,0.020,26.169,0.019,26.273,0.019,28.685,0.031,23.589,0.107,27.385,0.223
59002,14.997,0.001,55.104,0.001,55.118,0.001,54.978,0.002,55.004,0.001,28.230,0.006,28.224,0.006,28.224,0.006,28.224,0.006,26.252,0.020,26.985,0.017,26.128,0.020,26.170,0.019,26.274,0.019,28.685,0.032,23.548,0.108,27.410,0.227
60002,14.999,0.001,55.104,0.001,55.118,0.001,54.974,0.002,55.002,0.001,28.230,0.006,28.224,0.006,28.224,0.006,28.226,0.006,26.254,0.020,26.985,0.017,26.128,0.020,26.170,0.019,26.274,0.019,28.684,0.032,23.533,0.109,27.408,0.230
61002,15.000,0.001,55.106,0.001,55.118,0.001,54.976,0.002,55.002,0.001,28.230,0.006,28.224,0.006,28.224,0.006,28.224,0.006,26.253,0.020,26.985,0.017,26.128,0.020,26.171,0.019,26.275,0.019,28.684,0.033,23.419,0.113,27.413,0.234
62002,15.001,0.001,55.104,0.001,55.118,0.001,54.976,0.002,55.002,0.001,28.230,0.006,28.224,0.006,28.226,0.006,28.226,0.006,26.254,0.020,26.985,0.017,26.129,0.020,26.171,0.019,26.276,0.019,28.683,0.033,23.649,0.113,27.423,0.237
63002,15.002,0.001,55.106,0.001,55.114,0.001,54.976,0.002,55.002,0.001,28.230,0.006,28.224,0.006,28.224,0.006,28.226,0.006,26.254,0.020,26.985,0.017,26.131,0.020,26.172,0.019,26.276,0.019,28.681,0.034,23.638,0.113,27.449,0.241
64002,15.001,0.001,55.104,0.001,55.118,0.001,54.974,0.002,55.002,0.001,28.230,0.006,28.224,0.006,28.226,0.006,28.226,0.006,26.256,0.020,26.985,0.017,26.131,0.020,26.172,0.019,26.276,0.019,28.681,0.035,23.525,0.115,27.458,0.246
65002,15.001,0.001,55.102,0.001,55.116,0.001,54.978,0.002,55.004,0.001,28.232,0.006,28.226,0.006,28.226,0.006,28.226,0.006,26.256,0.020,26.986,0.017,26.131,0.020,26.173,0.019,26.277,0.019,28.682,0.035,23.424,0.118,27.462,0.250
66002,15.001,0.001,55.102,0.001,55.116,0.001,54.974,0.002,55.002,0.001,28.230,0.006,28.226,0.006,28.226,0.006,28.226,0.006,26.256,0.020,26.986,0.017,26.132,0.020,26.173,0.019,26.279,0.019,28.680,0.036,23.612,0.119,27.448,0.253
67002,15.005,0.001,55.104,0.001,55.116,0.001,54.976,0.002,55.002,0.001,28.230,0.006,28.226,0.006,28.226,0.006,28.226,0.006,26.257,0.020,26.987,0.017,26.132,0.020,26.173,0.019,26.278,0.019,28.680,0.036,23.792,0.119,27.428,0.256
68002,14.999,0.001,55.102,0.001,55.116,0.001,54.974,0.002,55.000,0.001,28.232,0.006,28.226,0.006,28.226,0.006,28.226,0.006,26.258,0.020,26.987,0.017,26.132,0.020,26.174,0.019,26.278,0.019,28.681,0.036,23.721,0.119,27.425,0.259
69002,14.996,0.001,55.102,0.002,55.116,0.001,54.978,0.002,55.004,0.001,28.232,0.006,28.226,0.006,28.228,0.006,28.228,0.006,26.258,0.020,26.988,0.017,26.133,0.020,26.175,0.019,26.280,0.019,28.682,0.037,23.654,0.119,27.422,0.261
70002,14.998,0.001,55.104,0.001,55.116,0.001,54.976,0.002,55.002,0.001,28.232,0.006,28.226,0.006,28.226,0.006,28.226,0.006,26.258,0.019,26.988,0.017,26.134,0.020,26.175,0.019,26.280,0.019,28.683,0.037,23.773,0.119,27.428,0.264
71002,14.998,0.001,55.104,0.001,55.116,0.001,54.978,0.002,55.004,0.001,28.232,0.006,28.226,0.006,28.228,0.006,28.228,0.006,26.259,0.019,26.989,0.017,26.134,0.020,26.176,0.019,26.281,0.019,28.684,0.037,23.642,0.119,27.431,0.266
72002,14.998,0.001,55.106,0.001,55.114,0.001,54.978,0.002,55.004,0.001,28.232,0.006,28.226,0.006,28.226,0.006,28.228,0.006,26.260,0.019,26.989,0.017,26.135,0.020,26.176,0.019,26.280,0.019,28.683,0.038,23.604,0.120,27.430,0.269
73002,15.000,0.001,55.106,0.001,55.116,0.001,54.978,0.002,55.004,0.001,28.232,0.006,28.226,0.006,28.228,0.006,28.228,0.006,26.260,0.019,26.990,0.017,26.135,0.020,26.177,0.019,26.281,0.019,28.683,0.038,23.750,0.119,27.432,0.271
74002,15.000,0.001,55.102,0.001,55.116,0.001,54.976,0.002,55.002,0.001,28.232,0.006,28.228,0.006,28.226,0.006,28.228,0.006,26.261,0.019,26.989,0.017,26.135,0.020,26.176,0.019,26.282,0.019,28.683,0.038,23.664,0.119,27.426,0.273
75002,15.000,0.001,55.102,0.001,55.118,0.001,54.974,0.002,55.002,0.001,28.232,0.006,28.228,0.006,28.228,0.006,28.228,0.006,26.261,0.019,26.990,0.017,26.136,0.020,26.178,0.019,26.283,0.019,28.685,0.038,23.710,0.118,27.418,0.274
76002,15.000,0.001,55.102,0.002,55.112,0.001,54.978,0.002,55.004,0.001,28.232,0.006,28.226,0.006,28.228,0.006,28.228,0.006,26.262,0.019,26.990,0.016,26.138,0.020,26.179,0.019,26.283,0.019,28.685,0.038,23.623,0.118,27.415,0.274
77002,15.001,0.001,55.104,0.002,55.116,0.001,54.976,0.002,55.002,0.001,28.232,0.006,28.228,0.006,28.228,0.006,28.228,0.006,26.262,0.019,26.990,0.016,26.138,0.020,26.179,0.019,26.283,0.019,28.685,0.038,23.623,0.118,27.415,0.274
78002,15.000,0.001,55.104,0.002,55.114,0.001,54.976,0.002,55.002,0.001,28.234,0.006,28.228,0.006,28.228,0.006,28.228,0.006,26.263,0.019,26.990,0.016,26.137,0.020,26.179,0.019,26.283,0.019,28.685,0.038,23.713,0.118,27.386,0.275
79002,15.000,0.001,55.104,0.001,55.116,0.001,54.976,0.002,55.002,0.001,28.234,0.006,28.228,0.006,28.228,0.006,28.228,0.006,26.262,0.019,26.992,0.016,26.139,0.020,26.180,0.019,26.284,0.019,28.685,0.038,23.637,0.118,27.363,0.276
80002,15.001,0.001,55.106,0.001,55.118,0.001,54.976,0.002,55.004,0.001,28.234,0.006,28.228,0.006,28.230,0.006,28.230,0.006,26.263,0.019,26.991,0.016,26.139,0.020,26.179,0.019,26.284,0.019,28.684,0.038,23.712,0.117,27.360,0.277
81003,15.002,0.001,55.104,0.001,55.118,0.001,54.976,0.002,55.002,0.001,28.234,0.006,28.228,0.006,28.228,0.006,28.230,0.006,26.263,0.019,26.991,0.016,26.139,0.020,26.181,0.019,26.284,0.018,28.682,0.038,23.843,0.118,27.381,0.278
82003,15.003,0.001,55.106,0.001,55.116,0.001,54.976,0.002,55.002,0.001,28.234,0.006,28.228,0.006,28.230,0.006,28.230,0.006,26.265,0.019,26.991,0.016,26.140,0.020,26.181,0.019,26.286,0.018,28.681,0.038,23.822,0.118,27.408,0.281
83003,15.002,0.001,55.102,0.001,55.116,0.001,54.976,0.002,55.002,0.001,28.234,0.006,28.228,0.006,28.230,0.006,28.230,0.006,26.265,0.019,26.992,0.016,26.140,0.020,26.181,0.018,26.285,0.018,28.681,0.038,23.825,0.118,27.438,0.283
84003,15.001,0.001,55.102,0.002,55.116,0.001,54.972,0.002,55.000,0.001,28.234,0.006,28.230,0.006,28.228,0.006,28.230,0.006,26.265,0.019,26.992,0.016,26.141,0.020,26.182,0.018,26.287,0.018,28.678,0.038,23.780,0.117,27.462,0.285
85003,15.001,0.001,55.104,0.002,55.118,0.001,54.976,0.002,55.004,0.001,28.234,0.006,28.228,0.006,28.228,0.006,28.230,0.006,26.266,0.019,26.994,0.016,26.141,0.020,26.183,0.018,26.286,0.018,28.677,0.038,23.754,0.117,27.483,0.286
86003,15.001,0.001,55.104,0.002,55.116,0.001,54.974,0.002,55.002,0.001,28.236,0.006,28.228,0.006,28.230,0.006,28.230,0.006,26.266,0.019,26.993,0.016,26.142,0.020,26.183,0.018,26.287,0.018,28.676,0.038,23.725,0.117,27.502,0.286
87003,15.001,0.001,55.102,0.002,55.116,0.001,54.976,0.002,55.002,0.001,28.234,0.006,28.230,0.006,28.230,0.006,28.230,0.006,26.266,0.019,26.993,0.016,26.142,0.020,26.183,0.018,26.288,0.018,28.674,0.039,23.777,0.117,27.523,0.286
88003,15.000,0.001,55.102,0.002,55.114,0.001,54.976,0.002,55.002,0.001,28.236,0.006,28.230,0.006,28.230,0.006,28.230,0.006,26.268,0.019,26.994,0.016,26.143,0.020,26.184,0.018,26.289,0.018,28.673,0.039,23.718,0.117,27.540,0.285
89003,15.000,0.001,55.104,0.002,55.114,0.001,54.976,0.002,55.002,0.001,28.234,0.006,28.230,0.006,28.230,0.006,28.230,0.006,26.268,0.019,26.994,0.016,26.144,0.020,26.184,0.018,26.288,0.018,28.671,0.039,23.754,0.116,27.558,0.285
90003,15.000,0.001,55.106,0.002,55.116,0.001,54.974,0.002,55.002,0.001,28.236,0.006,28.230,0.006,28.230,0.006,28.230,0.006,26.268,0.019,26.993,0.016,26.144,0.020,26.184,0.018,26.288,0.018,28.669,0.039,23.728,0.116,27.562,0.284
91003,15.000,0.001,55.104,0.002,55.116,0.001,54.978,0.002,55.004,0.001,28.236,0.006,28.230,0.006,28.230,0.006,28.230,0.006,26.269,0.019,26.996,0.016,26.145,0.020,26.185,0.018,26.289,0.018,28.668,0.039,23.731,0.116,27.578,0.283
92003,15.000,0.001,55.102,0.002,55.116,0.001,54.976,0.002,55.002,0.001,28.236,0.006,28.230,0.006,28.230,0.006,28.230,0.006,26.269,0.019,26.994,0.016,26.145,0.019,26.186,0.018,26.290,0.018,28.667,0.040,23.698,0.116,27.590,0.282
93003,15.000,0.001,55.104,0.002,55.114,0.001,54.974,0.002,55.000,0.001,28.236,0.006,28.230,0.006,28.230,0.006,28.230,0.006,26.271,0.019,26.996,0.016,26.146,0.019,26.186,0.018,26.290,0.018,28.666,0.040,23.687,0.115,27.604,0.282
94003,15.000,0.001,55.104,0.002,55.116,0.001,54.974,0.002,55.002,0.001,28.236,0.006,28.230,0.006,28.230,0.006,28.230,0.006,26.271,0.019,26.996,0.016,26.146,0.019,26.186,0.018,26.292,0.018,28.665,0.040,23.811,0.115,27.631,0.282
95003,15.000,0.001,55.102,0.002,55.118,0.001,54.976,0.002,55.002,0.001,28.236,0.006,28.230,0.006,28.230,0.006,28.232,0.006,26.271,0.019,26.998,0.016,26.147,0.019,26.187,0.018,26.291,0.018,28.666,0.040,23.759,0.115,27.659,0.284
96003,15.000,0.001,55.102,0.002,55.114,0.002,54.978,0.002,55.004,0.001,28.236,0.006,28.230,0.006,28.230,0.006,28.232,0.006,26.271,0.019,26.998,0.016,26.147,0.019,26.188,0.018,26.292,0.018,28.666,0.040,23.575,0.116,27.679,0.287
