MS Elapsed,Bolo T,stddev,BB HBB Top,stddev,BB HBB Bottom,stddev,BB HBB Apex,stddev,BB HBB Avg,stddev,BB ABB Top,stddev,BB ABB Bottom,stddev,BB ABB Apex,stddev,BB ABB Avg,stddev,T Ch0,stddev,T Ch1,stddev,T Ch2,stddev,T Ch3,stddev,T Ch4,stddev,T Ch5,stddev,T Ch6,stddev,RH% Ch7,stddev
10000,14.999,0.001,55.114,0.004,55.128,0.003,54.980,0.004,55.008,0.004,28.318,0.004,28.314,0.004,28.314,0.004,28.316,0.004,26.566,0.014,27.245,0.011,26.444,0.015,26.475,0.015,26.585,0.014,28.615,0.015,24.184,0.261,28.438,0.215
11000,15.000,0.001,55.112,0.004,55.126,0.003,54.980,0.004,55.008,0.004,28.318,0.004,28.314,0.004,28.314,0.004,28.314,0.004,26.564,0.014,27.246,0.011,26.447,0.015,26.476,0.015,26.584,0.014,28.616,0.016,24.229,0.260,28.428,0.214
12000,14.998,0.001,55.116,0.004,55.126,0.003,54.982,0.004,55.010,0.004,28.320,0.004,28.314,0.004,28.316,0.004,28.316,0.004,26.566,0.014,27.247,0.011,26.446,0.015,26.476,0.015,26.586,0.014,28.615,0.016,24.168,0.259,28.414,0.212
13000,14.999,0.001,55.112,0.003,55.124,0.003,54.980,0.004,55.008,0.004,28.320,0.004,28.314,0.004,28.316,0.004,28.316,0.004,26.566,0.014,27.247,0.011,26.446,0.015,26.476,0.015,26.585,0.014,28.615,0.017,24.068,0.258,28.414,0.211
14000,15.000,0.001,55.116,0.003,55.124,0.003,54.980,0.004,55.008,0.004,28.320,0.004,28.314,0.004,28.316,0.004,28.316,0.004,26.567,0.014,27.247,0.011,26.445,0.015,26.476,0.015,26.586,0.014,28.615,0.017,24.072,0.257,28.411,0.209
15000,15.000,0.001,55.112,0.003,55.124,0.003,54.978,0.004,55.006,0.004,28.320,0.004,28.314,0.004,28.316,0.004,28.316,0.004,26.565,0.014,27.248,0.011,26.447,0.015,26.478,0.015,26.586,0.014,28.615,0.017,24.119,0.258,28.411,0.207
16000,15.001,0.001,55.114,0.003,55.128,0.003,54.980,0.004,55.008,0.004,28.320,0.004,28.314,0.004,28.316,0.004,28.316,0.004,26.567,0.014,27.247,0.012,26.447,0.015,26.478,0.015,26.588,0.014,28.614,0.018,24.090,0.258,28.409,0.206
17001,15.000,0.001,55.116,0.003,55.128,0.003,54.980,0.004,55.008,0.004,28.320,0.004,28.314,0.004,28.316,0.004,28.316,0.004,26.567,0.014,27.249,0.012,26.448,0.015,26.478,0.015,26.587,0.014,28.614,0.018,24.093,0.256,28.411,0.204
18001,15.000,0.001,55.116,0.003,55.124,0.003,54.982,0.004,55.010,0.004,28.320,0.004,28.314,0.004,28.316,0.004,28.316,0.004,26.568,0.014,27.249,0.012,26.449,0.015,26.480,0.015,26.587,0.014,28.615,0.018,24.053,0.254,28.419,0.203
19001,15.000,0.001,55.116,0.003,55.126,0.003,54.982,0.004,55.010,0.004,28.320,0.004,28.316,0.004,28.316,0.004,28.316,0.004,26.568,0.014,27.249,0.012,26.449,0.015,26.479,0.015,26.588,0.014,28.614,0.019,24.058,0.251,28.420,0.202
20001,14.999,0.001,55.114,0.003,55.126,0.003,54.982,0.004,55.008,0.004,28.320,0.004,28.314,0.004,28.316,0.004,28.316,0.004,26.568,0.014,27.249,0.012,26.450,0.015,26.480,0.015,26.589,0.014,28.614,0.019,24.087,0.248,28.427,0.201
21001,15.000,0.001,55.114,0.003,55.128,0.003,54.982,0.004,55.008,0.004,28.320,0.004,28.316,0.004,28.316,0.004,28.316,0.004,26.570,0.014,27.250,0.012,26.450,0.015,26.479,0.015,26.588,0.014,28.613,0.019,24.080,0.245,28.430,0.200
22001,15.000,0.001,55.118,0.003,55.126,0.003,54.984,0.004,55.012,0.004,28.320,0.004,28.316,0.004,28.316,0.004,28.316,0.004,26.570,0.014,27.250,0.012,26.450,0.015,26.480,0.015,26.588,0.014,28.614,0.019,24.098,0.242,28.438,0.199
23001,15.001,0.001,55.112,0.003,55.126,0.003,54.980,0.004,55.008,0.004,28.320,0.004,28.316,0.004,28.316,0.004,28.318,0.004,26.571,0.014,27.252,0.012,26.451,0.015,26.481,0.015,26.590,0.014,28.614,0.020,24.133,0.237,28.439,0.198
24001,15.001,0.001,55.112,0.003,55.128,0.003,54.982,0.004,55.008,0.004,28.320,0.004,28.316,0.004,28.318,0.004,28.318,0.004,26.570,0.014,27.251,0.012,26.450,0.015,26.481,0.015,26.589,0.014,28.614,0.020,24.127,0.233,28.443,0.197
25001,15.000,0.001,55.114,0.003,55.126,0.003,54.980,0.004,55.008,0.004,28.322,0.004,28.316,0.004,28.316,0.004,28.316,0.004,26.571,0.014,27.252,0.012,26.451,0.015,26.482,0.014,26.590,0.014,28.614,0.020,24.081,0.230,28.447,0.196
26001,15.001,0.001,55.114,0.003,55.126,0.003,54.980,0.004,55.008,0.004,28.322,0.004,28.316,0.004,28.316,0.004,28.316,0.004,26.571,0.014,27.253,0.012,26.451,0.015,26.482,0.015,26.591,0.014,28.614,0.020,24.076,0.226,28.450,0.195
27001,15.000,0.001,55.114,0.003,55.130,0.003,54.982,0.004,55.010,0.004,28.320,0.004,28.316,0.004,28.316,0.004,28.318,0.004,26.573,0.014,27.252,0.012,26.452,0.015,26.483,0.015,26.591,0.014,28.614,0.021,24.085,0.224,28.456,0.195
28001,15.000,0.001,55.112,0.003,55.126,0.003,54.982,0.004,55.008,0.004,28.322,0.004,28.316,0.004,28.316,0.004,28.316,0.004,26.572,0.014,27.253,0.012,26.452,0.015,26.483,0.014,26.591,0.014,28.614,0.021,24.115,0.225,28.459,0.194
29001,15.000,0.001,55.116,0.003,55.126,0.003,54.984,0.004,55.012,0.004,28.322,0.004,28.316,0.004,28.318,0.004,28.318,0.004,26.572,0.014,27.253,0.012,26.453,0.015,26.484,0.014,26.591,0.014,28.613,0.021,24.052,0.220,28.463,0.194
30001,15.000,0.001,55.116,0.003,55.126,0.003,54.980,0.004,55.008,0.004,28.320,0.004,28.316,0.004,28.318,0.004,28.318,0.004,26.573,0.014,27.255,0.012,26.454,0.015,26.483,0.014,26.593,0.014,28.613,0.021,24.018,0.212,28.467,0.195
31001,15.000,0.001,55.116,0.003,55.126,0.003,54.980,0.004,55.008,0.004,28.322,0.004,28.316,0.004,28.316,0.004,28.318,0.004,26.573,0.014,27.254,0.012,26.453,0.015,26.484,0.014,26.593,0.014,28.611,0.022,23.951,0.212,28.468,0.195
32001,15.002,0.001,55.114,0.003,55.126,0.003,54.982,0.004,55.010,0.004,28.322,0.004,28.316,0.004,28.318,0.004,28.318,0.004,26.574,0.014,27.254,0.012,26.455,0.015,26.484,0.014,26.593,0.014,28.610,0.022,23.928,0.211,28.466,0.195
33001,15.000,0.001,55.116,0.003,55.126,0.003,54.982,0.004,55.010,0.004,28.322,0.004,28.316,0.004,28.318,0.004,28.318,0.004,26.574,0.014,27.256,0.012,26.455,0.015,26.485,0.014,26.594,0.014,28.610,0.022,24.008,0.212,28.465,0.196
34001,14.999,0.001,55.114,0.003,55.128,0.003,54.980,0.004,55.008,0.004,28.322,0.004,28.316,0.004,28.318,0.004,28.318,0.004,26.575,0.014,27.255,0.012,26.455,0.015,26.485,0.014,26.594,0.014,28.609,0.022,24.002,0.214,28.456,0.197
35001,15.000,0.001,55.116,0.003,55.126,0.003,54.982,0.004,55.010,0.004,28.322,0.004,28.316,0.004,28.318,0.004,28.318,0.004,26.575,0.014,27.256,0.012,26.456,0.015,26.485,0.014,26.594,0.014,28.608,0.022,24.012,0.216,28.461,0.198
36001,15.000,0.001,55.114,0.003,55.122,0.003,54.984,0.004,55.012,0.004,28.322,0.004,28.316,0.004,28.318,0.004,28.318,0.004,26.574,0.014,27.257,0.013,26.456,0.015,26.487,0.014,26.594,0.014,28.607,0.023,24.010,0.216,28.472,0.199
37001,15.000,0.001,55.116,0.003,55.126,0.003,54.982,0.004,55.010,0.004,28.322,0.004,28.316,0.004,28.318,0.004,28.318,0.004,26.576,0.014,27.257,0.013,26.456,0.015,26.486,0.014,26.595,0.014,28.606,0.023,23.998,0.218,28.477,0.200
38001,15.000,0.001,55.116,0.003,55.128,0.003,54.982,0.004,55.010,0.003,28.322,0.004,28.316,0.004,28.318,0.004,28.318,0.004,26.576,0.014,27.257,0.013,26.456,0.015,26.486,0.014,26.596,0.014,28.604,0.023,23.966,0.220,28.458,0.201
39001,15.001,0.001,55.118,0.003,55.126,0.003,54.982,0.004,55.010,0.003,28.322,0.004,28.316,0.004,28.318,0.004,28.318,0.004,26.577,0.014,27.257,0.013,26.458,0.015,26.487,0.014,26.596,0.014,28.604,0.023,23.988,0.221,28.429,0.201
40001,15.000,0.001,55.116,0.003,55.124,0.003,54.982,0.004,55.010,0.003,28.322,0.004,28.318,0.004,28.318,0.004,28.318,0.004,26.576,0.014,27.258,0.013,26.457,0.015,26.487,0.014,26.595,0.014,28.601,0.023,23.994,0.223,28.392,0.201
41001,15.001,0.001,55.114,0.003,55.126,0.003,54.984,0.004,55.012,0.003,28.322,0.004,28.318,0.004,28.318,0.004,28.320,0.004,26.576,0.014,27.258,0.013,26.458,0.015,26.487,0.014,26.596,0.014,28.602,0.024,23.989,0.225,28.368,0.201
42001,15.000,0.001,55.116,0.003,55.126,0.003,54.982,0.004,55.010,0.003,28.322,0.004,28.318,0.004,28.318,0.004,28.318,0.004,26.579,0.014,27.260,0.013,26.457,0.015,26.488,0.014,26.597,0.014,28.601,0.024,24.054,0.226,28.376,0.201
43001,15.000,0.001,55.116,0.003,55.126,0.003,54.984,0.004,55.010,0.003,28.322,0.004,28.318,0.004,28.318,0.004,28.318,0.004,26.579,0.014,27.259,0.013,26.458,0.015,26.489,0.014,26.597,0.014,28.600,0.024,24.034,0.227,28.393,0.200
44001,15.000,0.001,55.114,0.003,55.124,0.003,54.984,0.004,55.010,0.003,28.322,0.004,28.318,0.004,28.318,0.004,28.318,0.004,26.579,0.014,27.259,0.013,26.460,0.015,26.490,0.014,26.599,0.014,28.599,0.024,24.000,0.229,28.410,0.200
45001,14.999,0.001,55.116,0.003,55.124,0.003,54.982,0.004,55.010,0.003,28.322,0.004,28.318,0.004,28.318,0.004,28.320,0.004,26.579,0.014,27.260,0.013,26.461,0.015,26.490,0.014,26.599,0.014,28.597,0.025,24.082,0.229,28.421,0.200
46001,14.999,0.001,55.114,0.003,55.126,0.003,54.982,0.004,55.010,0.003,28.322,0.004,28.318,0.004,28.318,0.004,28.318,0.004,26.579,0.014,27.260,0.013,26.461,0.015,26.490,0.014,26.599,0.014,28.595,0.025,24.140,0.227,28.428,0.200
47001,15.001,0.001,55.114,0.003,55.128,0.003,54.984,0.004,55.012,0.003,28.324,0.004,28.318,0.004,28.318,0.004,28.318,0.004,26.581,0.014,27.261,0.013,26.461,0.015,26.490,0.014,26.599,0.014,28.595,0.025,23.971,0.227,28.429,0.201
48002,15.001,0.001,55.116,0.003,55.128,0.003,54.984,0.004,55.012,0.003,28.324,0.004,28.318,0.004,28.318,0.004,28.320,0.004,26.580,0.014,27.261,0.013,26.461,0.015,26.490,0.014,26.598,0.014,28.593,0.025,24.031,0.225,28.431,0.201
49002,15.002,0.001,55.116,0.003,55.128,0.003,54.984,0.004,55.012,0.003,28.324,0.004,28.318,0.004,28.318,0.004,28.320,0.004,26.581,0.014,27.262,0.013,26.462,0.015,26.490,0.014,26.601,0.014,28.591,0.026,24.021,0.223,28.433,0.202
50002,15.002,0.001,55.118,0.003,55.128,0.003,54.984,0.004,55.012,0.003,28.324,0.004,28.318,0.004,28.320,0.004,28.320,0.004,26.581,0.014,27.263,0.013,26.461,0.015,26.491,0.014,26.601,0.014,28.589,0.026,23.993,0.222,28.431,0.202
51002,15.001,0.001,55.114,0.003,55.128,0.003,54.984,0.004,55.010,0.003,28.324,0.004,28.318,0.004,28.320,0.004,28.320,0.004,26.581,0.014,27.263,0.013,26.462,0.015,26.492,0.014,26.600,0.014,28.588,0.026,23.998,0.221,28.430,0.203
52002,15.001,0.001,55.116,0.003,55.122,0.003,54.984,0.004,55.012,0.003,28.324,0.004,28.318,0.004,28.320,0.004,28.320,0.004,26.582,0.014,27.263,0.013,26.463,0.015,26.491,0.014,26.601,0.014,28.586,0.026,24.032,0.219,28.414,0.203
53002,15.000,0.001,55.114,0.003,55.126,0.003,54.982,0.004,55.010,0.003,28.324,0.004,28.318,0.004,28.320,0.004,28.320,0.004,26.581,0.014,27.264,0.013,26.463,0.015,26.492,0.014,26.601,0.014,28.585,0.027,23.982,0.218,28.394,0.203
54002,15.000,0.001,55.116,0.002,55.126,0.003,54.986,0.004,55.014,0.003,28.324,0.004,28.318,0.004,28.320,0.004,28.320,0.004,26.583,0.014,27.263,0.013,26.463,0.015,26.493,0.014,26.601,0.014,28.584,0.027,23.984,0.215,28.371,0.203
55002,15.000,0.001,55.114,0.002,55.128,0.003,54.984,0.004,55.012,0.003,28.324,0.004,28.318,0.004,28.320,0.004,28.320,0.004,26.583,0.014,27.264,0.013,26.463,0.015,26.493,0.014,26.602,0.014,28.584,0.027,23.988,0.213,28.358,0.203
56002,15.000,0.001,55.114,0.002,55.128,0.003,54.984,0.004,55.012,0.003,28.324,0.004,28.320,0.004,28.320,0.004,28.320,0.004,26.584,0.014,27.264,0.013,26.464,0.015,26.494,0.014,26.602,0.014,28.582,0.028,23.970,0.212,28.353,0.203
57002,15.000,0.001,55.116,0.002,55.126,0.003,54.986,0.004,55.012,0.003,28.324,0.004,28.318,0.004,28.320,0.004,28.320,0.004,26.584,0.014,27.264,0.013,26.464,0.015,26.494,0.014,26.602,0.014,28.582,0.028,23.970,0.212,28.353,0.203
58002,15.000,0.001,55.116,0.002,55.126,0.003,54.982,0.004,55.010,0.003,28.324,0.004,28.320,0.004,28.320,0.004,28.320,0.004,26.583,0.014,27.264,0.013,26.464,0.015,26.494,0.014,26.603,0.014,28.582,0.028,24.006,0.211,28.349,0.202
59002,15.000,0.001,55.114,0.002,55.128,0.003,54.984,0.004,55.012,0.003,28.324,0.004,28.318,0.004,28.320,0.004,28.320,0.004,26.585,0.014,27.265,0.013,26.465,0.015,26.495,0.014,26.603,0.014,28.582,0.028,24.024,0.209,28.345,0.201
60002,15.000,0.001,55.114,0.002,55.126,0.002,54.984,0.004,55.010,0.003,28.324,0.004,28.320,0.004,28.320,0.004,28.322,0.004,26.585,0.014,27.266,0.013,26.465,0.015,26.496,0.014,26.604,0.014,28.584,0.028,23.974,0.207,28.347,0.200
61002,15.000,0.001,55.114,0.002,55.126,0.002,54.982,0.003,55.010,0.003,28.324,0.004,28.320,0.004,28.320,0.004,28.320,0.004,26.585,0.014,27.264,0.013,26.465,0.015,26.496,0.014,26.605,0.014,28.583,0.028,23.966,0.206,28.357,0.200
62002,15.000,0.001,55.114,0.002,55.126,0.002,54.984,0.003,55.010,0.003,28.326,0.004,28.320,0.004,28.320,0.004,28.322,0.004,26.586,0.014,27.266,0.013,26.467,0.015,26.496,0.014,26.604,0.014,28.584,0.028,23.953,0.204,28.387,0.198
63002,15.000,0.001,55.114,0.002,55.126,0.002,54.980,0.003,55.008,0.003,28.324,0.004,28.320,0.004,28.320,0.004,28.320,0.004,26.586,0.014,27.266,0.013,26.467,0.015,26.496,0.014,26.604,0.014,28.583,0.028,23.950,0.201,28.432,0.197
64002,14.999,0.001,55.116,0.002,55.128,0.002,54.984,0.003,55.012,0.003,28.324,0.004,28.320,0.004,28.322,0.004,28.322,0.004,26.586,0.014,27.268,0.014,26.467,0.015,26.496,0.014,26.606,0.014,28.585,0.028,23.937,0.197,28.448,0.196
65002,15.000,0.001,55.114,0.002,55.124,0.002,54.984,0.003,55.010,0.003,28.324,0.004,28.320,0.004,28.322,0.004,28.322,0.004,26.586,0.014,27.268,0.014,26.467,0.015,26.497,0.014,26.606,0.014,28.584,0.028,23.933,0.193,28.456,0.193
66002,15.000,0.001,55.114,0.002,55.126,0.002,54.984,0.003,55.010,0.003,28.324,0.004,28.320,0.004,28.322,0.004,28.322,0.004,26.587,0.014,27.269,0.014,26.468,0.015,26.497,0.014,26.606,0.014,28.584,0.028,23.973,0.187,28.468,0.191
67002,15.000,0.001,55.114,0.002,55.130,0.002,54.984,0.003,55.012,0.003,28.326,0.004,28.320,0.004,28.322,0.004,28.322,0.004,26.587,0.014,27.268,0.014,26.469,0.015,26.497,0.014,26.607,0.014,28.584,0.028,23.950,0.181,28.486,0.188
68002,15.000,0.001,55.118,0.002,55.124,0.002,54.982,0.003,55.010,0.003,28.324,0.004,28.320,0.004,28.320,0.004,28.322,0.004,26.588,0.014,27.270,0.014,26.468,0.015,26.498,0.014,26.607,0.014,28.583,0.028,23.964,0.176,28.501,0.186
69002,14.999,0.001,55.116,0.002,55.128,0.002,54.984,0.003,55.012,0.003,28.324,0.004,28.320,0.004,28.322,0.004,28.322,0.004,26.589,0.014,27.270,0.014,26.469,0.015,26.499,0.014,26.608,0.014,28.583,0.028,23.962,0.177,28.516,0.183
70002,15.000,0.001,55.116,0.002,55.126,0.002,54.984,0.003,55.012,0.003,28.326,0.004,28.320,0.004,28.322,0.004,28.322,0.004,26.589,0.014,27.270,0.014,26.470,0.015,26.499,0.014,26.608,0.014,28.583,0.028,23.948,0.177,28.529,0.179
71002,15.000,0.001,55.114,0.002,55.126,0.002,54.986,0.003,55.014,0.003,28.326,0.004,28.320,0.004,28.322,0.004,28.322,0.004,26.589,0.014,27.270,0.014,26.469,0.015,26.499,0.014,26.608,0.014,28.583,0.028,23.931,0.178,28.536,0.174
72002,15.000,0.001,55.114,0.002,55.124,0.002,54.984,0.003,55.010,0.003,28.326,0.004,28.322,0.004,28.322,0.004,28.322,0.004,26.589,0.014,27.271,0.014,26.471,0.015,26.499,0.014,26.609,0.014,28.582,0.028,23.933,0.177,28.547,0.168
73002,15.001,0.001,55.114,0.002,55.126,0.002,54.982,0.003,55.010,0.003,28.326,0.004,28.320,0.004,28.322,0.004,28.322,0.004,26.590,0.014,27.270,0.014,26.470,0.015,26.500,0.014,26.609,0.014,28.582,0.028,23.935,0.177,28.560,0.161
74002,15.000,0.001,55.116,0.002,55.126,0.002,54.986,0.003,55.012,0.003,28.326,0.004,28.322,0.004,28.324,0.004,28.324,0.004,26.591,0.014,27.272,0.014,26.470,0.015,26.500,0.014,26.610,0.014,28.582,0.028,23.931,0.173,28.568,0.155
75002,15.000,0.001,55.112,0.002,55.128,0.002,54.984,0.003,55.010,0.003,28.326,0.004,28.320,0.004,28.322,0.004,28.322,0.004,26.591,0.014,27.272,0.014,26.471,0.015,26.501,0.014,26.610,0.014,28.582,0.027,23.926,0.169,28.571,0.149
76003,15.000,0.001,55.116,0.002,55.124,0.002,54.984,0.003,55.012,0.003,28.326,0.004,28.322,0.004,28.322,0.004,28.322,0.004,26.590,0.014,27.272,0.014,26.472,0.015,26.502,0.014,26.610,0.014,28.582,0.027,23.944,0.167,28.577,0.144
77003,15.000,0.001,55.116,0.002,55.124,0.002,54.986,0.003,55.012,0.003,28.326,0.004,28.320,0.004,28.322,0.004,28.322,0.004,26.591,0.014,27.273,0.014,26.472,0.015,26.501,0.014,26.610,0.014,28.581,0.027,23.919,0.165,28.574,0.139
78003,15.000,0.001,55.114,0.002,55.126,0.002,54.982,0.003,55.010,0.003,28.326,0.004,28.322,0.004,28.322,0.004,28.322,0.004,26.592,0.014,27.272,0.014,26.474,0.015,26.501,0.014,26.611,0.014,28.582,0.027,23.917,0.164,28.569,0.135
79003,15.000,0.001,55.116,0.002,55.126,0.002,54.982,0.003,55.010,0.003,28.326,0.004,28.322,0.004,28.324,0.004,28.324,0.004,26.592,0.014,27.274,0.014,26.473,0.015,26.502,0.014,26.611,0.014,28.583,0.027,23.835,0.164,28.557,0.131
80003,15.000,0.001,55.114,0.002,55.124,0.002,54.982,0.003,55.010,0.003,28.326,0.004,28.322,0.004,28.324,0.004,28.324,0.004,26.593,0.014,27.275,0.014,26.473,0.015,26.502,0.014,26.611,0.014,28.582,0.026,23.830,0.162,28.553,0.127
81003,15.000,0.001,55.114,0.002,55.128,0.002,54.984,0.003,55.012,0.003,28.326,0.004,28.322,0.004,28.322,0.004,28.324,0.004,26.594,0.014,27.274,0.014,26.475,0.015,26.503,0.014,26.612,0.014,28.584,0.026,23.862,0.160,28.548,0.123
82003,15.000,0.001,55.114,0.002,55.128,0.002,54.984,0.003,55.012,0.003,28.326,0.004,28.322,0.004,28.322,0.004,28.324,0.004,26.594,0.014,27.274,0.014,26.475,0.015,26.503,0.014,26.612,0.014,28.584,0.026,23.810,0.158,28.547,0.119
83003,15.000,0.001,55.116,0.002,55.126,0.002,54.984,0.003,55.010,0.003,28.326,0.004,28.322,0.004,28.324,0.004,28.324,0.004,26.594,0.014,27.276,0.014,26.474,0.015,26.504,0.014,26.613,0.014,28.583,0.026,23.828,0.158,28.543,0.117
84003,15.000,0.001,55.116,0.002,55.126,0.002,54.982,0.003,55.010,0.003,28.326,0.004,28.322,0.004,28.324,0.004,28.324,0.004,26.595,0.014,27.275,0.014,26.476,0.015,26.504,0.014,26.613,0.014,28.584,0.025,23.823,0.159,28.545,0.116
85003,15.000,0.001,55.112,0.002,55.128,0.002,54.986,0.003,55.012,0.003,28.328,0.004,28.322,0.004,28.324,0.004,28.324,0.004,26.594,0.014,27.277,0.014,26.475,0.015,26.504,0.014,26.614,0.014,28.585,0.025,23.832,0.159,28.545,0.115
86003,15.000,0.001,55.114,0.002,55.126,0.002,54.984,0.003,55.010,0.002,28.326,0.004,28.322,0.004,28.324,0.004,28.324,0.004,26.595,0.014,27.277,0.014,26.476,0.014,26.505,0.014,26.615,0.014,28.584,0.025,23.811,0.159,28.536,0.115
87003,15.000,0.001,55.116,0.002,55.126,0.002,54.986,0.003,55.012,0.002,28.328,0.004,28.322,0.004,28.324,0.004,28.324,0.004,26.595,0.014,27.276,0.014,26.476,0.014,26.505,0.014,26.614,0.014,28.585,0.025,23.788,0.159,28.520,0.114
88003,15.000,0.001,55.116,0.002,55.126,0.002,54.984,0.003,55.010,0.002,28.328,0.004,28.322,0.004,28.324,0.004,28.324,0.004,26.595,0.014,27.277,0.014,26.477,0.015,26.506,0.014,26.615,0.014,28.584,0.024,23.788,0.159,28.501,0.114
89003,15.001,0.001,55.116,0.002,55.126,0.002,54.984,0.003,55.012,0.002,28.328,0.004,28.322,0.004,28.322,0.004,28.324,0.004,26.597,0.014,27.278,0.014,26.477,0.014,26.506,0.014,26.615,0.014,28.585,0.024,23.815,0.158,28.477,0.114
90003,15.000,0.001,55.114,0.002,55.126,0.002,54.986,0.003,55.012,0.002,28.326,0.004,28.324,0.004,28.324,0.004,28.324,0.004,26.597,0.014,27.279,0.014,26.477,0.014,26.507,0.014,26.616,0.014,28.585,0.024,23.812,0.158,28.451,0.113
91003,15.000,0.001,55.114,0.002,55.126,0.002,54.986,0.003,55.012,0.002,28.328,0.004,28.324,0.004,28.324,0.004,28.324,0.004,26.597,0.014,27.278,0.014,26.478,0.014,26.507,0.014,26.615,0.014,28.585,0.024,23.809,0.160,28.435,0.113
92003,15.000,0.001,55.114,0.002,55.126,0.002,54.986,0.003,55.012,0.002,28.328,0.004,28.324,0.004,28.324,0.004,28.324,0.004,26.598,0.014,27.279,0.014,26.478,0.014,26.507,0.014,26.616,0.014,28.585,0.023,23.815,0.157,28.418,0.113
93003,15.000,0.001,55.114,0.002,55.128,0.002,54.982,0.003,55.010,0.002,28.328,0.004,28.324,0.004,28.324,0.004,28.324,0.004,26.599,0.014,27.278,0.014,26.479,0.014,26.507,0.014,26.617,0.014,28.587,0.023,23.819,0.158,28.390,0.113
94003,15.001,0.001,55.112,0.002,55.124,0.002,54.984,0.003,55.010,0.002,28.328,0.004,28.322,0.004,28.324,0.004,28.324,0.004,26.598,0.014,27.280,0.014,26.479,0.014,26.508,0.014,26.617,0.014,28.586,0.023,23.842,0.159,28.359,0.113
95003,15.000,0.001,55.112,0.002,55.126,0.002,54.986,0.003,55.012,0.002,28.328,0.004,28.324,0.004,28.324,0.004,28.324,0.004,26.599,0.014,27.279,0.014,26.479,0.014,26.508,0.014,26.617,0.014,28.586,0.022,23.863,0.160,28.330,0.114
96003,14.999,0.001,55.116,0.002,55.122,0.002,54.984,0.003,55.010,0.002,28.328,0.004,28.324,0.004,28.326,0.004,28.326,0.004,26.600,0.014,27.279,0.014,26.479,0.014,26.509,0.014,26.617,0.014,28.587,0.022,23.827,0.161,28.310,0.115
