Date open F0008 F0009 F0034 F0011 F0007 F0036 F0035 F0010 F0014 blank  
2015-02-22_10-56-18 -- 1.62522151261 4.53091597654 2.69032874118 4.87072190939 1.76399788272 3.44867404757 3.14101141618 4.35074764316 5.90281386507 -- 
2015-02-22_10-58-25 -- 2.01860559643 4.87826523807 2.7376925845 4.87992428179 2.12997118521 3.46704932111 3.17628516611 4.38850352912 5.88809616772 -- 
2015-02-22_11-00-35 -- 1.58806251417 4.5482270044 2.70653825208 4.86509541344 1.8850112457 3.45605330676 3.18291903496 4.44026198847 5.86502649911 -- 
2015-02-22_11-02-42 -- 1.64770115823 4.57647989973 2.72016674636 4.8844107874 2.04527627027 3.49690556456 3.26886676492 4.63703694797 5.89757046826 -- 
2015-02-22_11-04-50 -- 2.57851556034 5.37053007278 2.88702808597 4.90409709386 2.23582362432 3.52254512468 3.28229938759 4.62841284946 5.89982520148 -- 
2015-02-22_11-06-57 -- 2.79668353839 5.66277995528 2.94298358389 4.9001018726 2.41376573104 3.55068492091 3.35778125512 4.77919557129 5.90160557062 -- 
2015-02-22_11-09-06 -- 2.79841058429 5.65222497976 2.93750017599 4.90616400737 2.35146075059 3.54250196839 3.36140646556 4.8235706013 5.86459727604 -- 
2015-02-22_11-11-13 -- 3.27158415843 6.10290375717 3.07284427116 4.9280696596 2.93014735648 3.6036990058 3.48856085334 5.05451071081 5.91296010173 -- 
2015-02-22_11-13-22 -- 4.22928940347 6.71558467468 3.17137402399 4.93481869739 3.31854175597 3.63756435997 3.53555902443 5.18355761141 5.90344359504 -- 
2015-02-22_11-15-30 -- 4.08250234221 6.6414493966 3.16687535999 4.94373645595 3.31688942234 3.63381747165 3.52380468765 5.16652746337 5.92691981051 -- 
2015-02-22_11-17-38 -- 4.30044625668 6.82229103286 3.19818338386 4.94923590214 3.56177254005 3.66119946222 3.58296406792 5.2748535237 5.92095501264 -- 
2015-02-22_11-19-46 -- 4.71700686344 7.02871879283 3.23281630791 4.9563036318 3.81796827417 3.67276808801 3.60479438942 5.32554963193 5.99723336698 -- 
2015-02-22_11-21-56 -- 4.29339342017 6.7721615304 3.19991694943 4.95882572742 3.53395342508 3.66482581456 3.57311618104 5.24151683915 5.98818073094 -- 
2015-02-22_11-24-04 -- 4.44936882024 6.80703680057 3.18450533079 4.94444524643 3.50477806555 3.65605504643 3.58759477534 5.29410568975 5.9225261538 -- 
2015-02-22_11-26-14 -- 4.45946062702 6.89086472286 3.20484801351 4.94792093501 3.67531488032 3.66344445303 3.58297471089 5.27081213286 5.95201986559 -- 
2015-02-22_11-28-22 -- 4.94877165534 7.1554769764 3.26298744561 4.96684186514 3.93546296822 3.67717846237 3.60742992907 5.31134479593 5.97658259349 -- 
2015-02-22_11-30-30 -- 4.82750771942 7.0619442803 3.23291831045 4.95254450154 3.84501109945 3.66587058463 3.59989861128 5.32194049309 5.95125322793 -- 
2015-02-22_11-32-38 -- 5.12701281405 7.26821937 3.2693812406 4.96868569516 3.98459701826 3.68195736966 3.60926668277 5.32255693127 5.92361878244 -- 
2015-02-22_11-34-48 -- 4.99177450087 7.1300051217 3.2552751108 4.98019106861 4.15674698475 3.69263877442 3.63867206166 5.3610899517 5.93363307209 -- 
2015-02-22_11-36-55 -- 5.36168616792 7.37732295852 3.29076032312 4.97213327538 4.4233603112 3.69897120581 3.65237276632 5.39349771397 5.93309468419 -- 
2015-02-22_11-39-03 -- 5.18145827818 7.2491534027 3.26784673627 4.95677232315 4.22507035658 3.68829447338 3.64900917443 5.37481851629 5.96679648509 -- 
2015-02-22_11-41-11 -- 4.84136283552 7.02274573267 3.22459590666 4.96249276585 3.86447189108 3.67678821015 3.61515256122 5.31023492444 5.91641476114 -- 
2015-02-22_11-43-18 -- 5.13924564838 7.29319098302 3.2840671422 4.97628166187 3.99982192182 3.67903154262 3.60337673175 5.2564625038 5.94098695383 -- 
2015-02-22_11-45-25 -- 4.5060733666 6.82985986031 3.20231461549 4.96356629563 3.87669461848 3.68045544976 3.61595271231 5.31068045896 5.96753594683 -- 
2015-02-22_11-47-33 -- 4.41006541827 6.78730031488 3.18388270025 4.96085924369 3.490045793 3.65777389275 3.55575681596 5.17904586196 5.9641180993 -- 
2015-02-22_11-49-41 -- 4.63744335246 6.95706017356 3.21523215487 4.96318376336 3.59448387326 3.64213945913 3.51623170364 5.09809039378 5.93155463439 -- 
2015-02-22_11-51-49 -- 4.6556941389 7.01033800808 3.24040063411 4.97510734554 3.73639125432 3.67378347619 3.59446687112 5.27065366663 5.92671676303 -- 
2015-02-22_11-53-57 -- 5.0121545966 7.18469891523 3.26481922335 4.97676987637 3.91685539588 3.68085879753 3.61226274344 5.31648693911 5.9348290061 -- 
2015-02-22_11-56-05 -- 5.03864828765 7.14491739832 3.24234609586 4.98323271274 4.56883454149 3.71555136924 3.6701328527 5.44097508557 5.95803877881 -- 
2015-02-22_11-58-13 -- 5.63132720353 7.46571005818 3.28810285283 4.97550257132 4.11680639704 3.68033137344 3.62311397726 5.40708584693 5.9494159264 -- 
2015-02-22_12-00-21 -- 5.71446303292 7.52482584887 3.30826574475 4.98684454657 4.44395211511 3.70809929951 3.67235193678 5.44240044977 5.94213111493 -- 
2015-02-22_12-02-28 -- 5.72527269248 7.53110288612 3.30914293984 4.9894792388 4.75110100647 3.71617644736 3.69283714882 5.46330649963 5.98088514723 -- 
2015-02-22_12-04-36 -- 5.70387786293 7.49069691447 3.29990163104 4.99487536814 4.50784425607 3.71148664809 3.68131726032 5.46418959971 5.98235990176 -- 
2015-02-22_12-06-44 -- 5.94284332891 7.64237215558 3.33001350949 5.00011212034 4.76261949461 3.7253057343 3.69514219858 5.46500246337 5.99861451834 -- 
2015-02-22_12-08-54 -- 5.64874389579 7.45015019175 3.30949286115 5.00510582764 4.78185094741 3.73457755722 3.69655743329 5.46818465399 5.96542335133 -- 
2015-02-22_12-11-01 -- 5.8465277133 7.61207067634 3.33396085474 4.99591264551 4.87851123299 3.72987569021 3.69776886575 5.46555483223 5.99173476938 -- 
2015-02-22_12-13-09 -- 5.74175248587 7.5693265204 3.32457742944 4.99360366325 4.69838231677 3.72166994865 3.68106977243 5.44787004405 5.99220425826 -- 
2015-02-22_12-15-18 -- 5.52446209137 7.40227337142 3.29029181253 4.99874813274 4.1910512562 3.7060001844 3.65433270966 5.39829829295 6.01814244321 -- 
2015-02-22_12-17-26 -- 5.08051058448 7.17971327758 3.22758782951 4.99089332254 3.80488125311 3.68330249822 3.62000395737 5.37511912502 6.01267775754 -- 
2015-02-22_12-19-34 -- 5.01292661427 7.19278309064 3.27359270015 4.99033887963 3.89939537537 3.69312832022 3.6427618378 5.36770473661 5.99452218268 -- 
2015-02-22_12-21-46 -- 3.99538934115 6.47066411579 3.12219642597 4.98044853876 3.2816780156 3.65642194846 3.55968727452 5.20610596936 5.98406984906 -- 
2015-02-22_12-23-53 -- 4.23533307031 6.64824351786 3.15187371758 4.96967051998 3.14893803029 3.65653557162 3.57502255071 5.27226316555 5.96522856254 -- 
2015-02-22_12-26-01 -- 3.98176576664 6.49977493262 3.13412661143 4.97122028253 3.0621986147 3.63928767241 3.51927682996 5.15081765282 5.98153302613 -- 
2015-02-22_12-28-09 -- 5.17536144576 7.31055001643 3.29407847334 5.01258840602 4.07755220886 3.71606399295 3.63914894615 5.35906531811 6.01283126553 -- 
2015-02-22_12-30-16 -- 4.09921307176 6.59307798045 3.15170843568 4.9777201473 3.2090773268 3.64658375218 3.53793334122 5.17332855995 6.00530246175 -- 
2015-02-22_12-32-25 -- 4.24138815342 6.7769893614 3.19251376449 4.97985239926 3.41008760407 3.66417020057 3.54801931344 5.18127176598 5.97232358961 -- 
2015-02-22_12-34-33 -- 3.67050757087 6.46722328356 3.13549173103 4.98000548957 3.16342632413 3.65325040025 3.52711363165 5.12539414515 5.97946699891 -- 
2015-02-22_12-36-40 -- 3.83814721316 6.47204133381 3.13933556979 4.98157155882 3.15167482169 3.66166039688 3.54137211864 5.1450023508 5.97399095611 -- 
2015-02-22_12-38-49 -- 3.22889051865 5.89081350494 2.99963550699 4.96506324013 3.06282787791 3.64795184384 3.5415869325 5.14046278652 5.94569922833 -- 
2015-02-22_12-40-56 -- 3.81720110908 6.46825393299 3.13394911442 4.98155367262 3.03392345311 3.6221322222 3.46820362503 4.99002989473 5.9568007532 -- 
2015-02-22_12-43-03 -- 3.50868527067 6.36763920323 3.15210909169 4.98958296399 3.42356354246 3.65986239795 3.54507911242 5.14748906808 5.9918065166 -- 
2015-02-22_12-45-11 -- 3.83105146532 6.41672403874 3.12777819835 4.9830867243 3.11534174221 3.62240539843 3.46025345824 4.9833408016 5.96372103523 -- 
2015-02-22_12-47-20 -- 3.85286890939 6.47844712557 3.12285341902 4.9890870461 3.00857968412 3.62074134587 3.43870525685 4.91424331039 5.96446967582 -- 
2015-02-22_12-49-28 -- 4.62484004124 6.94020269875 3.24241917651 5.00795825067 3.965847358 3.71096145536 3.65345851203 5.40406894056 6.00253965777 -- 
2015-02-22_12-51-36 -- 3.27710459973 5.77978452975 2.90693675356 4.94931237726 2.62032497116 3.65571725028 3.63305870498 5.36069003098 5.98466964765 -- 
2015-02-22_12-53-44 -- 4.64008275009 6.92719670043 3.21553574281 5.00594722378 3.76746253581 3.69734060354 3.62568648355 5.31349578579 5.96158206587 -- 
2015-02-22_12-55-52 -- 3.93268425062 6.42659037953 3.13271451101 4.9850230646 2.8976251314 3.61698505811 3.41871011445 4.88828782665 5.98347164846 -- 
2015-02-22_12-58-01 -- 3.51724317119 6.1685721767 3.09327976459 4.98165104912 3.32580044478 3.67635635245 3.5766140083 5.23630954521 5.9992050274 -- 
2015-02-22_13-00-10 -- 2.90615684706 5.79534488706 2.98527006524 4.96778435478 2.56145026158 3.58699724911 3.38937444819 4.88944949694 5.97297880434 -- 
2015-02-22_13-02-18 -- 4.00841046722 6.61412197237 3.17114328831 4.99204810121 3.20656026167 3.6392903631 3.48931901618 5.01003421331 5.96548324523 -- 
2015-02-22_13-04-27 -- 2.39622506084 5.44201734137 2.91734069893 4.95570832011 2.47511464018 3.58389515227 3.40440511776 4.89851674956 5.97527839032 -- 
2015-02-22_13-06-34 -- 2.32360783067 5.10786675768 2.82125009034 4.95434230342 2.14485671458 3.53854359673 3.29263938835 4.62631860302 5.94237810074 -- 
2015-02-22_13-08-42 -- 1.43499144208 5.0067163692 2.87841947296 4.96965282108 2.31531421522 3.54978723798 3.28935553833 4.61405247184 5.99051472952 -- 
2015-02-22_13-10-50 -- 3.15189382834 5.85454277733 2.97830712965 4.98694407395 2.42768598128 3.56919721968 3.30554017478 4.56395833439 5.97958199545 -- 
2015-02-22_13-12-58 -- 2.44793038034 5.39146493683 2.85773259791 4.96123183107 2.3927688169 3.57765090473 3.39330367782 4.89245146431 5.91400793523 -- 
2015-02-22_13-15-06 -- 3.96937507687 6.56780784428 3.17023118511 4.99808862417 3.32537818732 3.67135876396 3.52779495748 5.12494836387 5.95692827072 -- 
2015-02-22_13-17-14 -- 4.86597585929 7.15247521261 3.26165509001 5.01345289848 3.72088613843 3.6992146551 3.63131713159 5.40451721633 5.99939537352 -- 
2015-02-22_13-19-22 -- 5.2862923587 7.51196875884 3.35015559728 5.02757685101 4.56113832745 3.7487112673 3.71598089114 5.5195734742 5.98617242714 -- 
2015-02-22_13-21-30 -- 5.93643227578 7.77473846004 3.38394242328 5.04263388084 4.59569207191 3.76448997823 3.72840523049 5.51513398108 6.04054289534 -- 
2015-02-22_13-23-38 -- 5.99423256189 7.84307893748 3.39323306563 5.04800899866 5.01985172315 3.77175908102 3.74379505488 5.56403309011 6.03334649648 -- 
2015-02-22_13-25-47 -- 6.48969006339 8.0260992649 3.41422458137 5.05709007449 5.42124298873 3.76941185148 3.74809956305 5.56652655138 6.00498202808 -- 
2015-02-22_13-27-55 -- 6.4659015932 7.99888641693 3.4028172143 5.04264289792 5.20111347226 3.76701118044 3.74230954097 5.55017565932 6.00415953137 -- 
2015-02-22_13-30-03 -- 6.38560207263 7.98395967632 3.40515529973 5.05039138419 5.52482430191 3.7716727021 3.75236945257 5.58522686659 6.02697333392 -- 
2015-02-22_13-32-11 -- 6.1086626565 7.79058153546 3.37894070537 5.04771032886 4.89238681143 3.76737499362 3.72720802185 5.50877096746 6.00412960852 -- 
2015-02-22_13-34-19 -- 5.97542637329 7.65097139397 3.33452380435 5.01714003538 4.35866023671 3.72417336188 3.65663817432 5.39070838607 5.96733919279 -- 
