Date open F0008 F0009 F0034 F0011 F0007 F0036 F0035 F0010 F0014 blank  
2015-07-02_22-01-01 -- 2.48540258375 7.2873590726 4.67080320717 6.45479258282 4.05497078662 5.40391484302 5.11524955266 7.86110770773 7.22235832251 -- 
2015-07-02_22-01-35 -- 2.52987058386 7.3377930394 4.6772349497 6.45128254299 4.07259524947 5.41094209766 5.12431169011 7.87780739828 7.21162990447 -- 
2015-07-02_22-03-57 -- 2.56812170229 7.36610083803 4.71412818799 6.50254913626 4.11452575265 5.44795570299 5.15267133711 7.90885169018 7.27636290916 -- 
2015-07-02_22-04-49 -- 2.57072032964 7.35958979174 4.69643896138 6.48175142281 4.09946598938 5.42138622302 5.12829751906 7.87880738022 7.2752580575 -- 
2015-07-02_22-05-22 -- 2.51385407947 7.29164715182 4.67524552145 6.45065262689 4.05886906266 5.41041097095 5.11623643391 7.8539720274 7.26763248983 -- 
2015-07-02_22-08-20 -- 2.53197284036 7.3496649954 4.70261944581 6.48206718496 4.07856844061 5.43035044822 5.12852725955 7.87487069597 7.24232356951 -- 
2015-07-02_22-09-11 -- 2.49084960317 7.28846383758 4.67901914964 6.46469807051 4.07338890706 5.41918802955 5.12736246412 7.87027892882 7.24384406137 -- 
2015-07-02_22-10-21 -- 2.52454646344 7.37314020135 4.67312859772 6.45478840968 4.11004162574 5.40490022931 5.10887745565 7.85782839518 7.19741917525 -- 
2015-07-02_22-12-25 -- 2.57735552296 7.40698738034 4.70457987478 6.48267272084 4.11591843565 5.4268705602 5.14839848562 7.91181025962 7.25460960591 -- 
2015-07-02_22-12-59 -- 2.59417173276 7.42299471439 4.70148246441 6.47634358156 4.12247776024 5.41868469998 5.13799434441 7.90189358461 7.23287657651 -- 
2015-07-02_22-13-32 -- 2.55583828584 7.38288195853 4.68790373531 6.47100412556 4.09541076204 5.4241722449 5.12838276248 7.88904912643 7.23450607577 -- 
2015-07-02_22-15-54 -- 2.54619960725 7.35528734373 4.6762186812 6.4848811297 4.09395517408 5.42791921953 5.133257872 7.88808172437 7.22832901503 -- 
2015-07-02_22-16-27 -- 2.52662879355 7.33441897933 4.67209010033 6.45812449113 4.08098022234 5.42339117754 5.12920080231 7.87518723489 7.23865820182 -- 
2015-07-02_22-17-19 -- 2.52735657859 7.3477568642 4.68336927242 6.4648839871 4.0824107456 5.4145600927 5.12134987853 7.86039352613 7.22706145584 -- 
2015-07-02_22-20-16 -- 2.6585707012 7.46962035191 4.69660921344 6.47478974441 4.18598678495 5.42869292055 5.13842663037 7.88736444028 7.2246474195 -- 
2015-07-02_22-21-08 -- 2.83663864779 7.71122931644 4.70302825218 6.46317819278 4.45143519936 5.41021052863 5.13269830226 7.92201353701 7.25016515501 -- 
2015-07-02_22-21-59 -- 4.4807647481 8.93409639172 4.73379361472 6.4455862391 5.8354888838 5.40465234748 5.14510085123 7.96899747347 7.23891071981 -- 
2015-07-02_22-24-03 -- 2.66376222316 7.57373197668 4.69689527929 6.46549731757 4.18064984506 5.41386585162 5.13556550353 7.88828322658 7.21394388712 -- 
2015-07-02_22-24-36 -- 3.56845831061 8.32840123453 4.70790123631 6.45461559494 4.6026029661 5.40992631579 5.13310797368 7.90953737744 7.22784993017 -- 
2015-07-02_22-25-29 -- 3.96045038453 8.64027701173 4.71495072593 6.444603306 4.93047462097 5.40801028611 5.13610594475 7.93271379312 7.23117916077 -- 
2015-07-02_22-28-26 -- 3.32876487749 7.95152656094 4.70434400667 6.46083078641 4.42448057796 5.42260559166 5.14460695963 8.00246805458 7.24977481656 -- 
2015-07-02_22-29-18 -- 8.14144670685 11.2200879149 4.79280003028 6.47045325039 7.86976536516 5.42982071852 5.17296404999 8.03070677055 7.29389584484 -- 
2015-07-02_22-30-10 -- 7.93834300946 11.0673579199 4.78236509723 6.47304148907 7.02636795593 5.42310440678 5.15326201379 7.94788348546 7.21980965765 -- 
2015-07-02_22-33-26 -- 2.60067688047 7.38557032607 4.70890159403 6.46683978176 4.09486740014 5.42559709034 5.12525882784 7.89112575697 7.21295037157 -- 
2015-07-02_22-34-00 -- 2.57011158676 7.36199892562 4.69274644322 6.45274546324 4.08810164368 5.41623421639 5.12328769604 7.88752916376 7.21760151894 -- 
2015-07-02_22-34-52 -- 2.55496327871 7.33498909792 4.68552661187 6.45014416144 4.05683173064 5.40301385958 5.10255394675 7.86184791558 7.01720661325 -- 
2015-07-02_22-37-50 -- 2.67403216154 7.44208677039 4.72739291719 6.48434316492 4.11978304714 5.43478984468 5.1410567941 7.9072146239 7.23418060517 -- 
2015-07-02_22-38-42 -- 2.75744536251 7.54836376288 4.7207191537 6.46378777293 4.15950100911 5.42954832227 5.13170225258 7.89358383519 7.24808708131 -- 
2015-07-02_22-40-09 -- 2.52888629479 7.33310586069 4.691662802 6.45434280331 4.0782484445 5.42112364871 5.1253193471 7.87312092838 7.21365842215 -- 
2015-07-02_22-42-49 -- 2.5230486353 7.32129306177 4.69439349404 6.4628557209 4.07651473089 5.41545764396 5.12094642343 7.86593082798 7.2186998875 -- 
2015-07-02_22-43-23 -- 2.5078184807 7.33273175601 4.67998530988 6.45198398906 4.08165203265 5.40943830363 5.11759264205 7.87373102151 7.17176200872 -- 
2015-07-02_22-43-57 -- 2.53956784363 7.35269244463 4.68376188325 6.45092579743 4.09150126364 5.413211272 5.11774039323 7.87423788272 7.19354670397 -- 
2015-07-02_22-46-55 -- 2.55841373045 7.35578893399 4.6911338419 6.47090005101 4.0986212961 5.42084902476 5.13161767428 7.89686306361 7.24550750022 -- 
2015-07-02_22-47-46 -- 2.55418694666 7.37321051516 4.68894839595 6.46167230458 4.1062725381 5.41608296277 5.13052367409 7.89852206473 7.2069300291 -- 
2015-07-02_22-48-38 -- 2.56192681089 7.39288893332 4.67255032448 6.45491931918 4.11634641712 5.40790930708 5.13600000673 7.90134067068 7.21713679645 -- 
2015-07-02_22-51-36 -- 2.65978440022 7.47790879812 4.70796226648 6.47154513518 4.33602479547 5.42431416369 5.14380202246 7.9406244737 7.26648209887 -- 
2015-07-02_22-52-28 -- 2.58391250419 7.39033220174 4.68014419026 6.43684717604 4.09637722198 5.39884563325 5.12287595607 7.88902699736 7.2159790008 -- 
2015-07-02_22-53-01 -- 2.597277509 7.41448898794 4.69051690023 6.45630754659 4.09248611255 5.40952528589 5.12341679647 7.87982148847 7.21993215246 -- 
2015-07-02_22-55-24 -- 2.54676507265 7.37311005849 4.69592745256 6.46630343875 4.08794554828 5.41666063158 5.1263996528 7.87421132796 7.2430942901 -- 
2015-07-02_22-55-57 -- 2.50907332091 7.34940265727 4.68651420832 6.45173348094 4.08200139709 5.41318972882 5.12780317433 7.87419023274 7.20931637944 -- 
2015-07-02_22-56-31 -- 2.50030831069 7.35176532226 4.68815689359 6.448653629 4.0866532433 5.40656456121 5.1194327022 7.8735291557 7.26322399416 -- 
2015-07-02_23-00-41 -- 2.59370608039 7.39142215055 4.710464653 6.4697842466 4.107997752 5.42273950995 5.13471185243 7.89507511481 7.24985815013 -- 
2015-07-02_23-01-33 -- 2.54541377604 7.34379973543 4.68175767908 6.45690137478 4.07827700818 5.40667009202 5.11213072543 7.87244321125 7.26967391254 -- 
2015-07-02_23-02-06 -- 2.56109129202 7.3372595881 4.68061554789 6.45323839943 4.09248193129 5.40641462799 5.12305346562 7.88062122228 7.26469497142 -- 
2015-07-02_23-04-46 -- 2.55553545079 7.34020276339 4.69047268416 6.46581483498 4.08929930922 5.41199415669 5.1215462665 7.87138652007 7.23393189159 -- 
2015-07-02_23-05-38 -- 2.5238388378 7.33121926088 4.68154514881 6.43939721937 4.06563826186 5.39748444849 5.1083505075 7.85559247497 7.20166645426 -- 
2015-07-02_23-06-11 -- 2.51705428493 7.3261756222 4.68225009167 6.44707135153 4.0774160921 5.40212058605 5.11390133616 7.87371409531 7.18491682406 -- 
2015-07-02_23-08-33 -- 2.56015317346 7.35717830451 4.67738419028 6.45940242783 4.10308171872 5.41038103149 5.12799597683 7.87425690855 7.20358768341 -- 
2015-07-02_23-09-42 -- 2.56957516717 7.36939288225 4.68489675167 6.44797365807 4.10453529065 5.39785421402 5.11726136673 7.87526881976 7.21088550107 -- 
2015-07-02_23-10-52 -- 2.52462568528 7.32316015833 4.66123681514 6.44146401957 4.07788763117 5.39104598963 5.11166081411 7.86088019639 7.22953511794 -- 
2015-07-02_23-13-14 -- 2.5204663146 7.33149456786 4.69476847729 6.45487742008 4.0726774503 5.40217372454 5.12363715795 7.86899950899 7.23473724388 -- 
2015-07-02_23-13-48 -- 2.49699748046 7.31348798854 4.68147445373 6.45036392891 4.07606298028 5.39760818272 5.12436936912 7.86891823089 7.21930145613 -- 
2015-07-02_23-14-22 -- 2.47480361054 7.30614278861 4.67736335131 6.44506741532 4.05545432501 5.39246886681 5.11541272238 7.85751807586 7.23911577397 -- 
2015-07-02_23-17-20 -- 2.56086791002 7.34892561777 4.70165910652 6.47173862195 4.09284878091 5.40742775708 5.12834076523 7.87307648228 7.27058622698 -- 
2015-07-02_23-18-30 -- 2.56627270018 7.36465244781 4.6914926636 6.45237076776 4.08583616757 5.40250499025 5.12236039248 7.87335293152 7.2096507532 -- 
2015-07-02_23-19-21 -- 2.54624030067 7.34634994351 4.67498252957 6.44188143529 4.08106961202 5.39503691309 5.11376190939 7.86923430951 7.26760030359 -- 
2015-07-02_23-22-18 -- 2.52902327151 7.33178476918 4.68368623397 6.45890344658 4.06793558924 5.41751743002 5.12348393034 7.86517237464 7.23868430657 -- 
2015-07-02_23-22-52 -- 2.74101093915 7.59534606139 4.67720527838 6.44743022368 4.24162567459 5.40488621785 5.11442479563 7.87519495032 7.22620372938 -- 
2015-07-02_23-23-26 -- 2.69850264533 7.44050992192 4.66243156814 6.43138588043 4.07712890733 5.39946033404 5.10836604838 7.85319804471 7.21998013601 -- 
2015-07-02_23-25-49 -- 2.48370095136 7.29284032731 4.67182949478 6.4560688691 4.06764129815 5.40596597449 5.11855974979 7.85485302747 7.20643122636 -- 
2015-07-02_23-26-22 -- 2.49242914012 7.3151387967 4.667897087 6.44100624688 4.06470803301 5.40521775096 5.11009758156 7.84846910171 7.21150521092 -- 
2015-07-02_23-26-56 -- 2.48665842695 7.30263765209 4.65666111729 6.43195523103 4.05762221068 5.39857255543 5.09870237191 7.84133298866 6.96957212533 -- 
2015-07-02_23-29-36 -- 2.54107402223 7.35225738029 4.68862995941 6.457197164 4.06488929681 5.40592124789 5.11401243011 7.85752009428 7.20622610131 -- 
2015-07-02_23-30-46 -- 2.50894900208 7.33045487026 4.66916056921 6.43012874794 4.05301290386 5.39606458766 5.10977851588 7.86282207975 7.18380249234 -- 
2015-07-02_23-31-37 -- 2.49827495982 7.29856296314 4.67709760351 6.43402971029 4.04728375487 5.3971802015 5.10408760649 7.86390316306 7.18004508264 -- 
2015-07-02_23-34-17 -- 2.49494451396 7.31661567641 4.69380504888 6.46213291474 4.05379376169 5.40336573453 5.11472178669 7.8564235806 7.20665016123 -- 
2015-07-02_23-34-51 -- 2.47845751236 7.31329956822 4.6818178563 6.44327191972 4.05012740906 5.39964754596 5.11132081673 7.84944308481 7.23941940826 -- 
2015-07-02_23-36-01 -- 2.48232560978 7.29302997186 4.65439007788 6.43846874028 4.03756166794 5.38391551492 5.09937008517 7.83627034348 7.19433598606 -- 
2015-07-02_23-38-59 -- 2.53083767437 7.26703090015 4.69228143023 6.4651125229 4.05939459905 5.41412488609 5.1139959001 7.84787461551 7.2020816536 -- 
2015-07-02_23-39-51 -- 2.49682617688 7.26212702069 4.67682287851 6.45743003275 4.05214694831 5.40358922125 5.1113838392 7.85085328848 7.19877102124 -- 
2015-07-02_23-41-19 -- 2.48889336876 7.23008012659 4.67376412961 6.43986667117 4.04251390682 5.38585556891 5.10275621577 7.83977687559 7.17669123399 -- 
2015-07-02_23-43-58 -- 2.50231386026 7.29409332126 4.69331286857 6.46092109392 4.06110337741 5.40939220357 5.10901567826 7.852001433 7.2009434371 -- 
2015-07-02_23-44-32 -- 2.47352942489 7.27533775379 4.67716123689 6.44230660468 4.04506271482 5.40020742417 5.10575944952 7.84746797875 7.20936645769 -- 
2015-07-02_23-45-06 -- 2.47762359047 7.25415904038 4.67003957679 6.43870348538 4.04231658951 5.39951130966 5.09992611068 7.84325784867 7.20915232882 -- 
2015-07-02_23-47-28 -- 2.47971810801 7.2833042446 4.67870247286 6.44104155082 4.04966810231 5.41218757881 5.10426140132 7.85310185608 7.22034266826 -- 
2015-07-02_23-48-19 -- 2.48988311142 7.28354049727 4.66362018172 6.430701927 4.04278485966 5.39331770451 5.09923295753 7.83798621511 7.13510902515 -- 
2015-07-02_23-48-53 -- 2.45224635697 7.26068607263 4.65792130242 6.42450204794 4.03333065268 5.3879420922 5.09403582022 7.83781565728 7.14752267228 -- 
2015-07-02_23-51-51 -- 2.5010907066 7.29620469108 4.68108312683 6.44041876389 4.0540299769 5.39413606571 5.10524349011 7.84684435009 7.15160512539 -- 
2015-07-02_23-52-42 -- 2.45274272661 7.25548127917 4.66021140316 6.42738465468 4.03046572352 5.37966045546 5.09507851261 7.83743443837 7.12323619134 -- 
2015-07-02_23-53-15 -- 2.45217331995 7.2591219786 4.6597685729 6.42588894276 4.03041877841 5.38127988884 5.09494456744 7.83463748768 7.16057258642 -- 
2015-07-02_23-55-19 -- 4.87304740022 9.26760600898 4.74110968713 6.44406320229 6.25433231478 5.3935103433 5.13482738494 7.95652392486 7.2331570201 -- 
2015-07-02_23-55-53 -- 6.13132812726 9.84230124807 4.73008687565 6.43019245913 5.94891711907 5.38409052118 5.11799238379 7.92482144204 7.19217698934 -- 
2015-07-02_23-56-26 -- -- 10.6270836273 4.76017937348 6.43172368223 8.12992164907 5.3896091969 5.13493930023 7.98145810542 7.26798972349 -- 
2015-07-02_23-59-05 -- 9.34837462852 11.4539326477 4.77189105844 6.44053690207 9.20476049156 5.39997082703 5.1426713762 7.97915972935 7.19080146965 -- 
2015-07-02_23-59-39 -- 9.28301764857 11.4041377689 4.77298755303 6.4365124331 8.90522019849 5.40051619007 5.1410247519 7.97737746225 7.18069022733 -- 
2015-07-03_00-00-30 -- 6.46267528473 10.1596763868 4.73031043017 6.43048693636 6.37658821577 5.38877138871 5.11970181804 7.90106196123 7.17182590725 -- 
2015-07-03_00-03-28 -- 7.30490864652 10.6823558454 4.76992589613 6.44221770671 7.18371350912 5.39543381246 5.13005508041 7.94342610034 7.20400389796 -- 
2015-07-03_00-04-19 -- 2.50711888328 7.26636113 4.65284760615 6.42329132253 4.09239790434 5.38329024792 5.08659948666 7.8249554861 7.19529700278 -- 
2015-07-03_00-05-11 -- 2.42971454264 7.22974471649 4.6478551875 6.43055800953 4.02012719262 5.37523332462 5.0858560866 7.81365774866 7.14106913033 -- 
2015-07-03_00-07-16 -- 2.80207461132 7.54816320479 4.67453290174 6.44143367546 4.17182441587 5.38844364391 5.09990240114 7.83046710654 7.19949684001 -- 
2015-07-03_00-08-08 -- 2.6418454376 7.38880800173 4.65346090143 6.4172936639 4.02029758526 5.38264277496 5.08646509352 7.80671612837 7.18217547852 -- 
2015-07-03_00-08-41 -- 2.39337385651 7.20598355087 4.64428863127 6.40311787356 3.98875002459 5.37391598976 5.08014556209 7.80410245542 7.17728198055 -- 
2015-07-03_00-10-45 -- 2.45369367178 7.25641576794 4.66571636184 6.43978157104 4.02269563502 5.39618565928 5.09230201022 7.81317121553 7.19673086779 -- 
2015-07-03_00-11-36 -- 2.42676642309 7.22163414793 4.6503431203 6.42744970504 4.00292422656 5.3834110253 5.08942197915 7.81560560305 7.17413623604 -- 
2015-07-03_00-12-10 -- 2.40714429997 7.21006608617 4.64170794003 6.4249011017 3.99181847001 5.38231384186 5.08502801491 7.81757401132 7.19229468326 -- 
2015-07-03_00-14-50 -- 2.44430897697 7.23981212899 4.65859044215 6.43709990768 4.01742612236 5.38887772577 5.08863961481 7.81867369007 7.16741791191 -- 
2015-07-03_00-15-41 -- 2.41141715099 7.20209761326 4.62851472494 6.42280972206 3.99520667398 5.3781324911 5.0807356037 7.80641937063 7.13497550405 -- 
2015-07-03_00-16-15 -- 2.39934042926 7.20566643878 4.63661949923 6.41931120864 3.99428318371 5.37124953567 5.08111781473 7.80423341772 7.14851754542 -- 
2015-07-03_00-18-18 -- 2.41024148537 7.19706695375 4.63424381329 6.43550001594 3.99976942133 5.38839587738 5.09482923912 7.81357835062 7.18792436109 -- 
2015-07-03_00-18-52 -- 2.40105101298 7.18831156457 4.63512374459 6.42815259154 3.99200803733 5.38436972596 5.09415379391 7.81426724589 7.18273664428 -- 
2015-07-03_00-19-25 -- 2.39390428552 7.16653817347 4.63634701102 6.42454367794 3.99276823994 5.37964331807 5.0862427 7.8087848624 7.17794493882 -- 
2015-07-03_00-22-05 -- 2.47947858384 7.22628015424 4.65992244684 6.43025862842 4.02070519146 5.38198716933 5.09081739822 7.81858366867 7.15249998731 -- 
2015-07-03_00-22-39 -- 2.45869330967 7.21378387438 4.64519916456 6.42435881101 4.0200368569 5.37578707202 5.08347810186 7.80695656224 7.16880698628 -- 
2015-07-03_00-23-30 -- 2.41831941114 7.18629978603 4.63798850933 6.40921195705 3.9873795002 5.36655574299 5.07493789734 7.79856665124 7.1610905589 -- 
2015-07-03_00-26-10 -- 2.43276246033 7.20869705818 4.65996115388 6.42446643416 3.99926360315 5.38419970019 5.08859175248 7.80914433714 7.16810989914 -- 
2015-07-03_00-27-02 -- 2.39721359517 7.18896077834 4.64749452511 6.41044884302 3.98271226271 5.37347728942 5.08019574463 7.79653572099 7.1598752857 -- 
2015-07-03_00-27-53 -- 2.39521775825 7.18377434517 4.64501027013 6.40506156019 3.979298097 5.37152457299 5.07904507523 7.79771319916 7.17784903411 -- 
2015-07-03_00-29-57 -- 2.41013788957 7.20432812 4.65424897041 6.41827716523 3.98301382386 5.38171350844 5.09276625484 7.81273772572 7.19085237967 -- 
