1.997	0.9964505556
2.001	0.9964461111
2.004	0.996445
2.007	0.9964448413
2.01	0.996447381
2.013	0.9964526984
2.016	0.996457619
2.019	0.9964583333
2.022	0.9964610317
2.026	0.9964656349
2.029	0.9964677778
2.032	0.9964688095
2.035	0.9964670635
2.038	0.9964669841
2.041	0.996467619
2.045	0.9964619841
2.048	0.9964547619
2.051	0.9964496825
2.054	0.9964461111
2.058	0.9964478571
2.061	0.9964525397
2.064	0.9964565079
2.068	0.9964598413
2.071	0.9964636508
2.074	0.9964701587
2.077	0.9964685714
2.081	0.9964645238
2.084	0.996466746
2.088	0.9964614286
2.091	0.9964585714
2.094	0.996460873
2.098	0.9964571429
2.101	0.9964554762
2.104	0.9964573016
2.108	0.9964605556
2.111	0.9964656349
2.115	0.9964714286
2.118	0.9964747619
2.122	0.9964686508
2.125	0.9964642063
2.129	0.9964640476
2.132	0.9964620635
2.136	0.9964674603
2.139	0.9964711905
2.143	0.99647
2.146	0.9964718254
2.15	0.9964729365
2.153	0.996474127
2.157	0.996478254
2.161	0.9964831746
2.164	0.9964873016
2.168	0.9964939683
2.171	0.9964995238
2.175	0.9964994444
2.179	0.9964964286
2.182	0.9964923016
2.186	0.9964866667
2.19	0.9964834921
2.193	0.9964844444
2.197	0.9964829365
2.201	0.9964865873
2.205	0.9964939683
2.208	0.9964955556
2.212	0.9964971429
2.216	0.9964969841
2.22	0.9964942063
2.224	0.9964939683
2.227	0.996495873
2.231	0.9964969841
2.235	0.9964977778
2.239	0.9964988095
2.243	0.9964996032
2.247	0.9964992063
2.251	0.9964985714
2.255	0.9964995238
2.258	0.9964989683
2.262	0.9965006349
2.266	0.9965049206
2.27	0.9965069048
2.274	0.9965127778
2.278	0.996518254
2.282	0.9965204762
2.286	0.9965249206
2.29	0.9965230159
2.294	0.9965175397
2.298	0.9965161905
2.303	0.996512619
2.307	0.9965118254
2.311	0.9965127778
2.315	0.9965094444
2.319	0.996509127
2.323	0.996511746
2.327	0.9965153968
2.332	0.9965227778
2.336	0.9965285714
2.34	0.9965288095
2.344	0.9965290476
2.348	0.9965269048
2.353	0.9965235714
2.357	0.9965246032
2.361	0.9965265079
2.366	0.9965276984
2.37	0.9965297619
2.374	0.99653
2.379	0.9965268254
2.383	0.9965238889
2.387	0.9965234921
2.392	0.9965266667
2.396	0.9965296032
2.401	0.9965315873
2.405	0.9965314286
2.41	0.9965301587
2.414	0.9965303968
2.419	0.9965311111
2.423	0.9965334921
2.428	0.9965330952
2.432	0.9965334127
2.437	0.9965346825
2.441	0.9965337302
2.446	0.9965365873
2.451	0.9965397619
2.455	0.9965409524
2.46	0.9965431746
2.465	0.9965439683
2.469	0.9965426984
2.474	0.9965418254
2.479	0.996544127
2.483	0.9965465079
2.488	0.9965481746
2.493	0.9965530952
2.498	0.9965545238
2.503	0.9965538889
2.507	0.9965569841
2.512	0.996557381
2.517	0.9965569841
2.522	0.9965564286
2.527	0.9965552381
2.532	0.9965575397
2.537	0.99656
2.542	0.9965638095
2.547	0.996568254
2.552	0.9965676984
2.557	0.9965671429
2.562	0.9965673016
2.567	0.9965661111
2.572	0.9965665079
2.577	0.9965679365
2.582	0.9965706349
2.588	0.9965720635
2.593	0.9965725397
2.598	0.9965727778
2.603	0.9965720635
2.608	0.9965727778
2.614	0.9965757143
2.619	0.9965788095
2.624	0.9965819048
2.63	0.9965872222
2.635	0.9965911905
2.64	0.9965953175
2.646	0.9965974603
2.651	0.9965948413
2.656	0.9965944444
2.662	0.9965946032
2.667	0.9965961111
2.673	0.9965994444
2.678	0.9966025397
2.684	0.9966065079
2.69	0.9966103968
2.695	0.9966114286
2.701	0.9966121429
2.706	0.9966143651
2.712	0.9966163492
2.718	0.9966231746
2.723	0.9966300794
2.729	0.996632619
2.735	0.9966353968
2.741	0.9966377778
2.746	0.9966396032
2.752	0.996642381
2.758	0.9966460317
2.764	0.9966498413
2.77	0.9966543651
2.776	0.9966587302
2.782	0.9966626984
2.788	0.9966677778
2.794	0.9966736508
2.8	0.9966809524
2.806	0.9966884127
2.812	0.9966946825
2.818	0.9966997619
2.824	0.9967040476
2.83	0.9967098413
2.837	0.9967153175
2.843	0.9967207143
2.849	0.9967260317
2.855	0.9967307937
2.862	0.9967369048
2.868	0.9967435714
2.874	0.9967493651
2.881	0.9967547619
2.887	0.9967594444
2.894	0.9967635714
2.9	0.9967692857
2.907	0.9967766667
2.913	0.9967850794
2.92	0.9967951587
2.926	0.9968063492
2.933	0.9968164286
2.94	0.9968238095
2.946	0.9968294444
2.953	0.9968342063
2.96	0.9968380159
2.966	0.9968390476
2.973	0.9968377778
2.98	0.9968342857
2.987	0.9968279365
2.994	0.9968215873
3.001	0.9968146825
3.008	0.9968060317
3.015	0.9967983333
3.022	0.9967911905
3.029	0.9967838889
3.036	0.9967769048
3.043	0.9967702381
3.05	0.9967657143
3.057	0.9967634921
3.065	0.9967630952
3.072	0.9967639683
3.079	0.9967647619
3.087	0.9967661905
3.094	0.9967681746
3.101	0.9967707937
3.109	0.9967755556
3.116	0.9967815873
3.124	0.9967880952
3.131	0.9967930159
3.139	0.9967948413
3.146	0.9967948413
3.154	0.9967952381
3.162	0.9967990476
3.17	0.9968056349
3.177	0.9968130159
3.185	0.9968194444
3.193	0.9968227778
3.201	0.9968242857
3.209	0.9968255556
3.217	0.9968277778
3.225	0.9968323016
3.233	0.996839127
3.241	0.9968472222
3.249	0.9968563492
3.257	0.9968657143
3.265	0.996875
3.274	0.9968842063
3.282	0.9968925397
3.29	0.9969014286
3.299	0.9969107937
3.307	0.9969230159
3.315	0.9969416667
3.324	0.9969673016
3.333	0.9969979365
3.341	0.9970244444
3.35	0.9970300794
3.358	0.9969987302
3.367	0.9969429365
3.376	0.9968938889
3.385	0.9968705556
3.394	0.9968784127
3.402	0.9968944444
3.411	0.9968947619
3.42	0.9968798413
3.429	0.9968574603
3.439	0.996835873
3.448	0.9968145238
3.457	0.9967905556
3.466	0.9967631746
3.475	0.9967310317
3.485	0.9966938095
3.494	0.996652381
3.504	0.9966146825
3.513	0.9965907143
3.523	0.9965830952
3.532	0.9965907143
3.542	0.9966072222
3.552	0.9966261905
3.561	0.9966446825
3.571	0.996658254
3.581	0.9966671429
3.591	0.9966734921
3.601	0.9966776984
3.611	0.9966809524
3.621	0.9966842857
3.631	0.9966871429
3.641	0.9966895238
3.652	0.9966915079
3.662	0.9966919048
3.672	0.9966919048
3.683	0.9966924603
3.693	0.9966938095
3.704	0.9966953968
3.714	0.9966964286
3.725	0.9966976984
3.736	0.9966984921
3.747	0.9966996825
3.758	0.9967012698
3.768	0.996702381
3.779	0.996704127
3.79	0.9967059524
3.802	0.9967070635
3.813	0.9967078571
3.824	0.996707619
3.835	0.9967075397
3.847	0.9967080159
3.858	0.9967080159
3.87	0.9967068254
3.881	0.9967048413
3.893	0.996702381
3.905	0.9966998413
3.916	0.9966987302
3.928	0.996698254
3.94	0.9966969841
3.952	0.9966960317
3.964	0.996695
3.977	0.9966938889
3.989	0.9966939683
4.001	0.9966946825
4.013	0.9966960317
4.026	0.9966973016
4.038	0.9966984921
4.051	0.9966992857
4.064	0.9966990476
4.077	0.9966983333
4.089	0.9966972222
4.102	0.9966955556
4.115	0.9966946825
4.128	0.9966942857
4.142	0.996694127
4.155	0.9966946825
4.168	0.9966954762
4.182	0.996695873
4.195	0.9966962698
4.209	0.996695873
4.223	0.9966938889
4.236	0.9966935714
4.25	0.9966942857
4.264	0.9966950794
4.278	0.9966965873
4.293	0.9966973016
4.307	0.9966984127
4.321	0.9967011111
4.336	0.9967061111
4.35	0.9967127778
4.365	0.9967207143
4.38	0.9967287302
4.394	0.9967348413
4.409	0.9967379365
4.424	0.9967369841
4.44	0.9967331746
4.455	0.9967284921
4.47	0.9967234127
4.486	0.996719127
4.501	0.996715873
4.517	0.996713254
4.533	0.9967119048
4.549	0.9967106349
4.565	0.9967089683
4.581	0.996707619
4.597	0.9967055556
4.613	0.9967034127
4.63	0.9967019841
4.646	0.9967005556
4.663	0.9966992063
4.68	0.996698254
4.697	0.9966978571
4.714	0.9966975397
4.731	0.9966972222
4.749	0.996697619
4.766	0.9966981746
4.784	0.9966996032
4.801	0.9967016667
4.819	0.9967036508
4.837	0.9967056349
4.855	0.9967077778
4.873	0.9967106349
4.892	0.9967146032
4.91	0.9967190476
4.929	0.996723254
4.948	0.9967265873
4.967	0.9967277778
4.986	0.9967270635
5.005	0.9967255556
5.025	0.9967237302
5.044	0.996722381
5.064	0.9967222222
5.084	0.9967230952
5.104	0.9967246032
5.124	0.9967272222
5.144	0.996731746
5.165	0.9967383333
5.185	0.9967478571
5.206	0.9967612698
5.227	0.9967756349
5.248	0.9967877778
5.27	0.9967939683
5.291	0.9967929365
5.313	0.996787619
5.335	0.9967810317
5.357	0.9967769048
5.379	0.9967766667
5.401	0.9967803968
5.424	0.9967896032
5.447	0.9968044444
5.47	0.9968255556
5.493	0.9968526984
5.516	0.9968857143
5.54	0.9969247619
5.564	0.9969712698
5.588	0.9970268254
5.612	0.9970907937
5.636	0.9971676984
5.661	0.997247619
5.686	0.9973213492
5.711	0.9973769841
5.736	0.9973734921
5.762	0.9973051587
5.787	0.9972038889
5.813	0.9970905556
5.839	0.9970020635
5.866	0.9969597619
5.892	0.996942619
5.919	0.9969413492
5.947	0.9969547619
5.974	0.9969730952
6.002	0.996991746
6.03	0.9970121429
6.058	0.9970370635
6.086	0.9970726984
6.115	0.9971254762
6.144	0.9971915873
6.173	0.9972535714
6.203	0.9972872222
6.232	0.9972587302
6.263	0.9971848413
6.293	0.9971228571
6.324	0.9971098413
6.355	0.9971749206
6.386	0.9973046825
6.418	0.9974315079
6.449	0.9974742857
6.482	0.997382619
6.514	0.9971853968
6.547	0.9969410317
6.58	0.9967034921
6.614	0.9965410317
6.648	0.9964828571
6.682	0.9965004762
6.717	0.996589127
6.752	0.9967142857
6.787	0.9968071429
6.823	0.9968539683
6.859	0.9968660317
6.895	0.996865873
6.932	0.9968733333
6.97	0.9969115079
7.007	0.996972619
7.045	0.9969965079
7.084	0.9969872222
7.123	0.9969723016
7.162	0.9969627778
7.202	0.9969912698
7.242	0.9970051587
7.283	0.9969790476
7.324	0.9969537302
7.366	0.9969446825
7.408	0.9969757143
7.45	0.9970364286
7.493	0.9970956349
7.537	0.9971347619
7.581	0.9971318254
7.626	0.9970778571
7.671	0.9969965079
7.716	0.9969424603
7.763	0.9969535714
7.809	0.9970257143
7.857	0.9971254762
7.905	0.9972219048
7.953	0.9973104762
8.002	0.9973803175
8.052	0.9973960317
8.102	0.997328254
8.153	0.9971715873
8.205	0.9969764286
8.257	0.9968051587
8.31	0.9967025397
8.364	0.9966966667
8.418	0.9967459524
8.473	0.9968170635
8.529	0.996887619
8.585	0.9969234127
8.642	0.9969293651
8.7	0.996912619
8.759	0.9968686508
8.819	0.9967845238
8.879	0.9966239683
8.94	0.9963555556
9.002	0.9959974603
9.065	0.9956104762
9.129	0.9952573016
9.194	0.9949783333
9.26	0.9947785714
9.326	0.9946361111
9.394	0.9945380952
9.462	0.9944904762
9.532	0.9944968254
9.603	0.9945630159
9.674	0.9946816667
9.747	0.9948005556
9.821	0.9948894444
9.896	0.9949521429
9.972	0.9949969048
10.049	0.9950627778
10.128	0.9951614286
10.207	0.9952672222
10.288	0.9953642857
10.371	0.9954496825
10.454	0.9955242857
10.539	0.9955809524
10.626	0.9956126984
10.714	0.9956163492
10.803	0.9955944444
10.894	0.9955620635
10.986	0.9955359524
11.08	0.995525873
11.175	0.9955365873
11.273	0.995570873
11.371	0.995622619
11.472	0.9956743651
11.575	0.995712381
11.679	0.9957311111
11.785	0.9957368254
11.893	0.9957384921
12.003	0.9957316667
12.115	0.9957010317
12.23	0.995644127
12.346	0.995582381
12.465	0.995535873
12.586	0.9955188889
12.709	0.9955247619
12.835	0.9955283333
12.963	0.9955164286
13.094	0.9954907937
13.228	0.9954569048
13.364	0.9954195238
13.504	0.9953900794
13.646	0.9953747619
13.791	0.9953760317
13.939	0.9953939683
14.091	0.995415
14.246	0.9954339683
14.404	0.9954496825
14.566	0.9954606349
14.731	0.9954704762
14.901	0.9954773016
15.074	0.9954811905
15.251	0.9954831746
15.433	0.9954863492
15.619	0.9954911111
15.809	0.9954942857
16.004	0.9954950794
16.204	0.9954928571
16.409	0.9954897619
16.62	0.9954865079
16.836	0.9954840476
17.057	0.9954809524
17.285	0.9954770635
17.518	0.9954744444
17.758	0.9954759524
18.005	0.9954819048
18.258	0.9954915079
18.519	0.9955015873
18.788	0.9955145238
19.064	0.9955195238
19.348	0.9954942857
19.642	0.9954595238
19.944	0.9954169048
20.255	0.9953561111
20.577	0.9952903968
20.909	0.9951934127
21.252	0.9950607143
21.606	0.9949328571
21.972	0.9948288095
22.351	0.9947544444
22.743	0.9947261905
23.149	0.9947246825
23.57	0.9947430159
24.006	0.994775
24.459	0.9947599206
24.93	0.9947796825
25.419	0.9948168254
25.927	0.9948385714
26.456	0.9948449206
27.007	0.9947174603
27.582	0.9945053175
28.181	0.9943502381
28.808	0.9943004762
29.462	0.9943031746
30.148	0.9941747619
30.865	0.9938048413
31.618	0.9933349206
32.409	0.9929959524
33.24	0.9927430952
34.114	0.9922903968
35.036	0.9915240476
36.01	0.9908034127
37.038	0.9905089683
38.128	0.9905053175
39.283	0.9901443651
40.511	0.9892536508
41.818	0.9883165079
43.212	0.9881064286
44.702	0.9884655556
46.298	0.9882765873
48.013	0.9869712698
49.859	0.9853903968
51.854	0.9840071429
