MS Elapsed,Bolo T,stddev,BB HBB Top,stddev,BB HBB Bottom,stddev,BB HBB Apex,stddev,BB HBB Avg,stddev,BB ABB Top,stddev,BB ABB Bottom,stddev,BB ABB Apex,stddev,BB ABB Avg,stddev,T Ch0,stddev,T Ch1,stddev,T Ch2,stddev,T Ch3,stddev,T Ch4,stddev,T Ch5,stddev,T Ch6,stddev,RH% Ch7,stddev
11000,15.000,0.001,55.102,0.003,55.114,0.002,54.968,0.002,54.996,0.002,28.130,0.007,28.124,0.007,28.126,0.006,28.126,0.006,25.936,0.021,26.680,0.020,25.812,0.020,25.858,0.021,25.962,0.021,28.696,0.023,23.543,0.133,27.655,0.313
12000,15.000,0.001,55.102,0.003,55.116,0.002,54.968,0.002,54.996,0.002,28.130,0.007,28.124,0.007,28.126,0.006,28.126,0.006,25.937,0.021,26.682,0.020,25.812,0.021,25.859,0.021,25.963,0.021,28.693,0.022,23.654,0.126,27.673,0.311
13000,15.000,0.001,55.100,0.003,55.112,0.002,54.970,0.002,54.998,0.002,28.132,0.007,28.126,0.007,28.126,0.006,28.126,0.006,25.937,0.021,26.681,0.020,25.812,0.021,25.858,0.021,25.964,0.021,28.689,0.022,23.724,0.118,27.673,0.308
14000,15.000,0.001,55.098,0.003,55.114,0.002,54.968,0.002,54.996,0.002,28.132,0.007,28.124,0.007,28.126,0.006,28.126,0.006,25.939,0.021,26.681,0.020,25.814,0.021,25.860,0.021,25.965,0.021,28.687,0.022,23.726,0.109,27.667,0.305
15000,14.999,0.001,55.100,0.003,55.114,0.002,54.970,0.002,54.998,0.002,28.130,0.007,28.124,0.006,28.126,0.006,28.126,0.006,25.938,0.021,26.682,0.020,25.813,0.021,25.859,0.021,25.965,0.021,28.685,0.021,23.688,0.094,27.656,0.303
16000,15.000,0.001,55.102,0.003,55.112,0.002,54.968,0.002,54.996,0.002,28.132,0.007,28.126,0.007,28.126,0.006,28.126,0.006,25.939,0.021,26.683,0.021,25.815,0.021,25.860,0.021,25.966,0.021,28.684,0.021,23.683,0.088,27.637,0.301
17000,15.001,0.001,55.100,0.003,55.114,0.002,54.968,0.002,54.996,0.002,28.132,0.007,28.124,0.006,28.126,0.006,28.126,0.006,25.940,0.021,26.684,0.021,25.815,0.021,25.861,0.021,25.966,0.021,28.682,0.020,23.681,0.084,27.614,0.299
18000,15.002,0.001,55.100,0.003,55.112,0.002,54.968,0.002,54.996,0.002,28.132,0.007,28.126,0.006,28.128,0.006,28.128,0.006,25.940,0.021,26.685,0.021,25.816,0.021,25.861,0.021,25.966,0.021,28.680,0.020,23.644,0.084,27.590,0.298
19000,15.001,0.001,55.100,0.003,55.114,0.002,54.968,0.002,54.994,0.002,28.132,0.007,28.126,0.006,28.126,0.006,28.128,0.006,25.941,0.021,26.686,0.021,25.816,0.021,25.862,0.021,25.967,0.021,28.678,0.019,23.672,0.084,27.596,0.298
20000,15.000,0.001,55.100,0.003,55.114,0.002,54.970,0.002,54.998,0.002,28.132,0.007,28.126,0.006,28.126,0.006,28.128,0.006,25.941,0.021,26.685,0.021,25.817,0.021,25.864,0.021,25.968,0.021,28.677,0.019,23.678,0.080,27.605,0.297
21000,15.000,0.001,55.102,0.003,55.116,0.002,54.970,0.002,54.998,0.002,28.132,0.007,28.126,0.006,28.126,0.006,28.128,0.006,25.942,0.021,26.687,0.021,25.817,0.021,25.863,0.021,25.968,0.021,28.675,0.019,23.752,0.079,27.622,0.297
22000,15.002,0.001,55.102,0.003,55.112,0.002,54.970,0.002,54.998,0.002,28.132,0.007,28.126,0.006,28.128,0.006,28.128,0.006,25.943,0.021,26.688,0.021,25.819,0.021,25.864,0.021,25.969,0.021,28.674,0.018,23.621,0.079,27.644,0.297
23000,15.000,0.001,55.100,0.003,55.116,0.002,54.970,0.002,54.996,0.002,28.132,0.007,28.126,0.006,28.126,0.006,28.128,0.006,25.944,0.021,26.687,0.021,25.819,0.021,25.864,0.021,25.969,0.021,28.673,0.018,23.670,0.079,27.670,0.297
24000,15.000,0.001,55.104,0.003,55.114,0.002,54.968,0.002,54.996,0.002,28.132,0.007,28.126,0.006,28.128,0.006,28.128,0.006,25.943,0.021,26.689,0.021,25.820,0.021,25.865,0.021,25.969,0.021,28.671,0.018,23.684,0.079,27.688,0.298
25000,15.000,0.001,55.100,0.003,55.112,0.002,54.968,0.002,54.996,0.002,28.134,0.007,28.126,0.006,28.128,0.006,28.128,0.006,25.945,0.021,26.689,0.021,25.820,0.021,25.866,0.021,25.970,0.021,28.669,0.017,23.653,0.079,27.699,0.298
26000,15.000,0.001,55.100,0.003,55.112,0.002,54.968,0.002,54.996,0.002,28.134,0.007,28.126,0.006,28.128,0.006,28.128,0.006,25.944,0.021,26.689,0.021,25.820,0.021,25.867,0.021,25.971,0.021,28.668,0.017,23.761,0.079,27.708,0.299
27000,15.002,0.001,55.100,0.003,55.114,0.002,54.970,0.002,54.998,0.002,28.134,0.007,28.128,0.006,28.128,0.006,28.128,0.006,25.945,0.021,26.690,0.021,25.822,0.021,25.867,0.021,25.972,0.021,28.667,0.017,23.774,0.079,27.718,0.299
28000,14.999,0.001,55.100,0.003,55.110,0.002,54.970,0.002,54.998,0.002,28.134,0.007,28.128,0.006,28.128,0.006,28.128,0.006,25.946,0.021,26.690,0.021,25.822,0.021,25.867,0.021,25.972,0.021,28.665,0.017,23.753,0.079,27.729,0.300
29001,15.002,0.001,55.102,0.002,55.116,0.002,54.970,0.002,54.998,0.002,28.134,0.007,28.128,0.006,28.128,0.006,28.128,0.006,25.947,0.021,26.692,0.021,25.822,0.021,25.869,0.021,25.972,0.021,28.663,0.016,23.752,0.079,27.737,0.300
30001,15.000,0.001,55.100,0.002,55.114,0.002,54.970,0.002,54.996,0.002,28.134,0.007,28.128,0.006,28.128,0.006,28.130,0.006,25.948,0.021,26.693,0.021,25.822,0.021,25.869,0.021,25.973,0.021,28.663,0.016,23.823,0.080,27.747,0.300
31001,15.000,0.001,55.102,0.002,55.116,0.002,54.968,0.002,54.996,0.002,28.134,0.007,28.128,0.006,28.128,0.006,28.130,0.006,25.949,0.021,26.693,0.021,25.824,0.021,25.869,0.021,25.974,0.021,28.662,0.016,23.983,0.084,27.755,0.300
32001,15.000,0.001,55.100,0.002,55.114,0.002,54.970,0.002,54.998,0.002,28.134,0.007,28.128,0.006,28.128,0.006,28.130,0.006,25.948,0.021,26.693,0.021,25.824,0.021,25.870,0.021,25.975,0.021,28.660,0.016,23.873,0.085,27.754,0.300
33001,14.999,0.001,55.100,0.002,55.116,0.002,54.970,0.002,54.998,0.002,28.134,0.007,28.128,0.006,28.128,0.006,28.130,0.006,25.949,0.021,26.694,0.021,25.824,0.021,25.870,0.020,25.974,0.021,28.659,0.016,23.819,0.085,27.763,0.300
34001,15.000,0.001,55.102,0.002,55.114,0.002,54.966,0.002,54.996,0.002,28.136,0.007,28.128,0.006,28.130,0.006,28.130,0.006,25.951,0.021,26.695,0.021,25.825,0.021,25.871,0.020,25.975,0.021,28.657,0.016,23.785,0.085,27.783,0.300
35001,15.000,0.001,55.102,0.002,55.114,0.002,54.970,0.002,54.998,0.002,28.134,0.007,28.128,0.006,28.130,0.006,28.130,0.006,25.950,0.021,26.695,0.021,25.826,0.021,25.871,0.020,25.976,0.021,28.656,0.016,23.774,0.085,27.800,0.300
36001,15.000,0.001,55.100,0.002,55.112,0.002,54.974,0.002,55.000,0.002,28.134,0.007,28.128,0.006,28.130,0.006,28.130,0.006,25.951,0.021,26.697,0.021,25.826,0.021,25.872,0.020,25.977,0.021,28.655,0.016,23.757,0.084,27.818,0.300
37001,14.999,0.001,55.100,0.002,55.116,0.002,54.970,0.002,54.996,0.002,28.136,0.007,28.130,0.006,28.130,0.006,28.130,0.006,25.951,0.021,26.697,0.021,25.826,0.021,25.872,0.020,25.978,0.021,28.654,0.016,23.729,0.083,27.880,0.300
38001,14.999,0.001,55.104,0.002,55.116,0.002,54.968,0.002,54.996,0.002,28.136,0.007,28.130,0.006,28.130,0.006,28.130,0.006,25.952,0.021,26.697,0.021,25.827,0.021,25.874,0.020,25.978,0.021,28.655,0.016,23.719,0.083,27.959,0.300
39001,14.999,0.001,55.100,0.002,55.114,0.002,54.970,0.002,54.998,0.002,28.136,0.007,28.130,0.006,28.130,0.006,28.130,0.006,25.952,0.021,26.697,0.021,25.828,0.020,25.873,0.020,25.979,0.020,28.652,0.016,23.742,0.081,28.007,0.301
40001,14.999,0.001,55.102,0.002,55.116,0.002,54.970,0.002,54.998,0.002,28.136,0.007,28.130,0.006,28.130,0.006,28.132,0.006,25.952,0.020,26.698,0.022,25.829,0.020,25.875,0.020,25.979,0.020,28.650,0.016,23.719,0.078,28.033,0.302
41001,15.000,0.001,55.100,0.002,55.116,0.002,54.972,0.002,55.000,0.002,28.136,0.007,28.130,0.006,28.130,0.006,28.132,0.006,25.955,0.021,26.698,0.022,25.829,0.020,25.875,0.020,25.980,0.020,28.651,0.017,23.646,0.076,28.047,0.304
42001,15.000,0.001,55.100,0.002,55.114,0.002,54.970,0.002,54.998,0.002,28.136,0.007,28.130,0.006,28.130,0.006,28.132,0.006,25.953,0.020,26.699,0.022,25.830,0.020,25.876,0.020,25.980,0.020,28.649,0.017,23.663,0.074,28.052,0.305
43001,15.000,0.001,55.104,0.002,55.116,0.002,54.970,0.002,54.998,0.002,28.136,0.007,28.130,0.006,28.132,0.006,28.132,0.006,25.956,0.021,26.701,0.022,25.831,0.020,25.877,0.020,25.981,0.020,28.646,0.017,23.798,0.072,28.067,0.306
44001,15.001,0.001,55.104,0.003,55.114,0.002,54.970,0.002,54.998,0.002,28.136,0.007,28.130,0.006,28.132,0.006,28.132,0.006,25.956,0.021,26.701,0.022,25.832,0.021,25.877,0.020,25.981,0.020,28.644,0.017,23.670,0.071,28.068,0.308
45001,15.001,0.001,55.102,0.002,55.114,0.002,54.968,0.002,54.996,0.002,28.136,0.007,28.130,0.006,28.132,0.006,28.132,0.007,25.957,0.021,26.702,0.022,25.831,0.020,25.877,0.020,25.982,0.020,28.643,0.018,23.750,0.070,28.084,0.309
46001,15.000,0.001,55.100,0.002,55.116,0.002,54.972,0.002,54.998,0.002,28.136,0.007,28.132,0.006,28.132,0.006,28.132,0.007,25.957,0.021,26.702,0.022,25.832,0.020,25.878,0.020,25.984,0.020,28.642,0.018,23.789,0.068,28.096,0.310
47001,15.001,0.001,55.100,0.002,55.116,0.002,54.972,0.002,54.998,0.002,28.138,0.007,28.130,0.006,28.132,0.006,28.132,0.007,25.957,0.021,26.702,0.022,25.833,0.020,25.878,0.020,25.983,0.020,28.640,0.018,23.807,0.066,28.111,0.312
48001,15.001,0.001,55.102,0.002,55.116,0.002,54.970,0.002,54.998,0.002,28.138,0.007,28.130,0.006,28.132,0.006,28.132,0.006,25.958,0.021,26.703,0.022,25.834,0.020,25.880,0.020,25.983,0.020,28.639,0.018,23.752,0.064,28.122,0.313
49001,15.000,0.001,55.104,0.002,55.114,0.002,54.970,0.002,54.998,0.002,28.136,0.006,28.130,0.006,28.132,0.006,28.132,0.006,25.958,0.021,26.704,0.022,25.833,0.020,25.879,0.020,25.984,0.020,28.636,0.019,23.827,0.065,28.137,0.315
50001,15.001,0.001,55.102,0.002,55.114,0.002,54.970,0.002,54.998,0.002,28.138,0.007,28.132,0.006,28.132,0.006,28.132,0.006,25.959,0.020,26.705,0.022,25.835,0.020,25.880,0.020,25.984,0.020,28.636,0.019,23.722,0.065,28.151,0.318
51001,15.001,0.001,55.102,0.002,55.114,0.002,54.972,0.002,54.998,0.002,28.138,0.006,28.132,0.006,28.132,0.006,28.132,0.006,25.960,0.021,26.704,0.022,25.835,0.020,25.881,0.020,25.985,0.020,28.634,0.020,23.767,0.065,28.161,0.319
52001,15.000,0.001,55.104,0.002,55.116,0.002,54.970,0.002,54.998,0.002,28.138,0.006,28.132,0.006,28.132,0.006,28.134,0.006,25.959,0.020,26.706,0.022,25.836,0.020,25.882,0.020,25.986,0.020,28.633,0.020,23.758,0.064,28.170,0.321
53001,15.000,0.001,55.100,0.002,55.116,0.002,54.972,0.002,54.998,0.002,28.138,0.006,28.132,0.006,28.134,0.006,28.134,0.006,25.960,0.020,26.707,0.022,25.837,0.020,25.882,0.020,25.986,0.020,28.633,0.020,23.736,0.064,28.180,0.323
54001,15.000,0.001,55.102,0.002,55.118,0.003,54.970,0.002,54.998,0.002,28.138,0.006,28.132,0.006,28.132,0.006,28.134,0.006,25.961,0.020,26.706,0.022,25.837,0.020,25.883,0.020,25.987,0.020,28.633,0.021,23.755,0.064,28.182,0.324
55001,15.000,0.001,55.104,0.002,55.118,0.003,54.972,0.002,55.000,0.002,28.138,0.006,28.132,0.006,28.132,0.006,28.134,0.006,25.962,0.020,26.707,0.022,25.837,0.020,25.884,0.020,25.987,0.020,28.633,0.021,23.752,0.064,28.190,0.325
56001,15.000,0.001,55.104,0.002,55.116,0.003,54.972,0.002,55.000,0.002,28.138,0.006,28.132,0.006,28.134,0.007,28.134,0.006,25.962,0.020,26.708,0.022,25.839,0.020,25.883,0.020,25.988,0.020,28.633,0.022,23.826,0.065,28.204,0.327
57001,15.000,0.001,55.104,0.002,55.118,0.003,54.970,0.002,54.998,0.002,28.140,0.006,28.132,0.006,28.134,0.007,28.134,0.006,25.963,0.020,26.709,0.022,25.838,0.020,25.885,0.020,25.990,0.020,28.633,0.022,23.798,0.065,28.214,0.328
58002,15.000,0.001,55.102,0.002,55.114,0.003,54.970,0.002,54.998,0.002,28.140,0.006,28.134,0.006,28.134,0.007,28.134,0.006,25.964,0.020,26.708,0.022,25.840,0.020,25.885,0.020,25.989,0.020,28.633,0.022,23.809,0.065,28.225,0.330
59002,15.000,0.001,55.104,0.002,55.118,0.003,54.974,0.002,55.002,0.002,28.140,0.007,28.134,0.006,28.134,0.006,28.136,0.007,25.965,0.020,26.711,0.022,25.840,0.020,25.886,0.020,25.990,0.020,28.632,0.023,23.781,0.065,28.231,0.332
60002,15.001,0.001,55.104,0.002,55.116,0.003,54.970,0.002,54.998,0.002,28.140,0.007,28.132,0.006,28.134,0.006,28.134,0.006,25.966,0.021,26.710,0.022,25.840,0.020,25.886,0.020,25.990,0.020,28.632,0.023,23.788,0.065,28.233,0.333
61002,15.001,0.001,55.102,0.002,55.114,0.003,54.972,0.002,55.000,0.002,28.140,0.007,28.134,0.006,28.134,0.006,28.134,0.006,25.966,0.020,26.712,0.022,25.841,0.020,25.887,0.020,25.991,0.020,28.631,0.023,23.784,0.065,28.221,0.335
62002,15.000,0.001,55.102,0.002,55.116,0.003,54.972,0.002,55.000,0.002,28.140,0.007,28.134,0.006,28.134,0.007,28.136,0.007,25.966,0.020,26.713,0.022,25.842,0.020,25.887,0.020,25.991,0.020,28.632,0.024,23.751,0.065,28.218,0.336
63002,15.001,0.001,55.104,0.002,55.116,0.003,54.974,0.002,55.002,0.002,28.140,0.007,28.134,0.006,28.134,0.006,28.136,0.007,25.968,0.020,26.712,0.022,25.842,0.020,25.888,0.020,25.992,0.020,28.630,0.024,23.716,0.065,28.217,0.337
64002,15.001,0.001,55.102,0.002,55.118,0.003,54.972,0.002,55.000,0.002,28.140,0.007,28.134,0.006,28.136,0.007,28.136,0.007,25.968,0.021,26.713,0.022,25.843,0.020,25.888,0.020,25.993,0.020,28.631,0.024,23.740,0.065,28.198,0.338
65002,14.999,0.001,55.104,0.002,55.116,0.003,54.970,0.002,54.998,0.002,28.140,0.007,28.134,0.006,28.134,0.006,28.136,0.007,25.969,0.021,26.714,0.022,25.843,0.020,25.888,0.020,25.993,0.020,28.630,0.025,23.838,0.065,28.192,0.339
66002,14.999,0.001,55.104,0.002,55.118,0.003,54.970,0.002,54.998,0.002,28.140,0.007,28.134,0.006,28.134,0.006,28.136,0.007,25.969,0.020,26.715,0.022,25.844,0.020,25.889,0.020,25.995,0.020,28.629,0.025,23.805,0.065,28.206,0.341
67002,14.999,0.001,55.104,0.002,55.118,0.003,54.972,0.002,55.000,0.002,28.140,0.007,28.134,0.006,28.136,0.006,28.136,0.007,25.969,0.021,26.715,0.022,25.845,0.020,25.890,0.020,25.995,0.020,28.627,0.025,23.794,0.066,28.189,0.342
68002,14.999,0.001,55.104,0.002,55.116,0.003,54.972,0.002,55.000,0.002,28.140,0.007,28.134,0.006,28.136,0.006,28.136,0.007,25.970,0.021,26.715,0.022,25.845,0.021,25.891,0.020,25.995,0.020,28.626,0.026,23.818,0.066,28.200,0.344
69002,15.000,0.001,55.102,0.002,55.114,0.003,54.972,0.002,55.000,0.002,28.140,0.006,28.136,0.006,28.136,0.006,28.136,0.007,25.970,0.021,26.717,0.022,25.845,0.020,25.891,0.020,25.996,0.020,28.625,0.026,23.751,0.066,28.218,0.346
70002,15.000,0.001,55.104,0.002,55.114,0.003,54.972,0.002,55.000,0.002,28.142,0.006,28.134,0.006,28.136,0.006,28.136,0.007,25.971,0.021,26.717,0.022,25.846,0.020,25.892,0.020,25.997,0.020,28.623,0.027,23.766,0.065,28.228,0.349
71002,15.000,0.001,55.102,0.002,55.118,0.003,54.974,0.002,55.000,0.002,28.142,0.006,28.136,0.006,28.136,0.006,28.136,0.007,25.972,0.021,26.718,0.022,25.847,0.020,25.892,0.020,25.997,0.020,28.621,0.027,23.801,0.065,28.233,0.352
72002,15.000,0.001,55.106,0.002,55.116,0.003,54.972,0.002,55.000,0.002,28.142,0.006,28.136,0.006,28.136,0.006,28.136,0.006,25.972,0.021,26.717,0.022,25.847,0.020,25.892,0.020,25.998,0.020,28.620,0.028,23.786,0.064,28.237,0.356
73002,15.000,0.001,55.102,0.002,55.118,0.003,54.972,0.002,55.000,0.002,28.142,0.006,28.136,0.006,28.136,0.006,28.136,0.006,25.973,0.021,26.718,0.022,25.848,0.020,25.893,0.020,25.998,0.020,28.619,0.028,23.784,0.063,28.209,0.359
74002,15.000,0.001,55.104,0.002,55.116,0.003,54.972,0.002,55.000,0.002,28.142,0.006,28.136,0.006,28.136,0.006,28.138,0.007,25.973,0.021,26.718,0.022,25.848,0.020,25.893,0.020,25.998,0.020,28.619,0.028,23.784,0.063,28.209,0.359
75002,15.000,0.001,55.102,0.002,55.114,0.003,54.974,0.002,55.000,0.002,28.142,0.006,28.136,0.006,28.138,0.006,28.138,0.007,25.973,0.021,26.718,0.022,25.848,0.020,25.894,0.020,25.999,0.020,28.620,0.028,23.738,0.063,28.175,0.361
76002,15.001,0.001,55.106,0.002,55.118,0.003,54.972,0.002,55.000,0.002,28.144,0.007,28.138,0.006,28.136,0.006,28.138,0.007,25.975,0.021,26.719,0.022,25.849,0.020,25.895,0.020,25.999,0.020,28.621,0.029,23.755,0.063,28.160,0.363
77002,15.000,0.001,55.104,0.002,55.118,0.002,54.974,0.002,55.002,0.002,28.142,0.006,28.136,0.006,28.138,0.006,28.138,0.007,25.975,0.021,26.721,0.022,25.850,0.020,25.895,0.020,25.999,0.020,28.622,0.029,23.791,0.063,28.151,0.365
78002,15.000,0.001,55.102,0.002,55.118,0.002,54.972,0.002,55.000,0.002,28.142,0.006,28.138,0.006,28.136,0.006,28.138,0.007,25.974,0.021,26.721,0.022,25.850,0.020,25.896,0.020,26.000,0.020,28.622,0.029,23.840,0.064,28.149,0.367
79002,15.000,0.001,55.106,0.002,55.116,0.002,54.972,0.002,55.000,0.002,28.142,0.006,28.138,0.006,28.138,0.006,28.138,0.007,25.976,0.021,26.722,0.022,25.851,0.020,25.896,0.020,26.000,0.020,28.622,0.030,23.846,0.064,28.151,0.370
80002,15.000,0.001,55.108,0.002,55.118,0.002,54.972,0.002,55.000,0.002,28.144,0.006,28.138,0.006,28.138,0.007,28.138,0.007,25.976,0.021,26.722,0.022,25.851,0.020,25.897,0.020,26.000,0.020,28.622,0.030,23.810,0.064,28.160,0.372
81002,15.000,0.001,55.104,0.002,55.118,0.002,54.972,0.002,55.000,0.002,28.144,0.007,28.138,0.006,28.138,0.007,28.138,0.007,25.977,0.020,26.724,0.022,25.851,0.020,25.898,0.020,26.001,0.020,28.623,0.030,23.767,0.064,28.169,0.374
82002,15.000,0.001,55.102,0.002,55.118,0.002,54.972,0.002,54.998,0.002,28.144,0.007,28.138,0.006,28.138,0.007,28.140,0.007,25.978,0.020,26.724,0.022,25.853,0.020,25.898,0.020,26.002,0.020,28.623,0.031,23.749,0.064,28.178,0.377
83002,15.000,0.001,55.104,0.002,55.116,0.002,54.972,0.002,55.000,0.002,28.144,0.007,28.138,0.006,28.138,0.007,28.140,0.007,25.979,0.021,26.725,0.022,25.854,0.020,25.899,0.020,26.004,0.020,28.621,0.031,23.737,0.063,28.174,0.379
84002,15.000,0.001,55.106,0.002,55.114,0.002,54.974,0.002,55.000,0.002,28.144,0.007,28.138,0.007,28.138,0.006,28.140,0.007,25.978,0.020,26.725,0.022,25.855,0.020,25.899,0.020,26.003,0.020,28.621,0.031,23.697,0.063,28.161,0.381
85002,15.000,0.001,55.106,0.002,55.114,0.002,54.970,0.002,54.998,0.002,28.144,0.007,28.138,0.007,28.140,0.007,28.140,0.007,25.979,0.021,26.725,0.022,25.855,0.020,25.900,0.020,26.004,0.020,28.620,0.031,23.692,0.063,28.150,0.383
86002,15.000,0.001,55.106,0.002,55.118,0.002,54.972,0.002,55.000,0.002,28.144,0.007,28.138,0.007,28.140,0.007,28.140,0.007,25.980,0.020,26.726,0.022,25.855,0.020,25.901,0.020,26.005,0.020,28.620,0.032,23.779,0.063,28.142,0.385
87003,15.001,0.001,55.106,0.002,55.118,0.002,54.974,0.002,55.002,0.002,28.144,0.007,28.140,0.007,28.140,0.007,28.140,0.007,25.980,0.021,26.726,0.022,25.855,0.020,25.901,0.020,26.004,0.020,28.618,0.032,23.804,0.063,28.133,0.386
88003,15.001,0.001,55.104,0.002,55.120,0.002,54.972,0.002,55.000,0.002,28.144,0.007,28.138,0.007,28.138,0.007,28.140,0.007,25.982,0.021,26.727,0.022,25.856,0.020,25.902,0.020,26.006,0.020,28.619,0.032,23.779,0.063,28.128,0.387
89003,15.002,0.001,55.106,0.002,55.116,0.002,54.972,0.002,55.000,0.002,28.144,0.007,28.138,0.007,28.140,0.007,28.140,0.007,25.982,0.020,26.727,0.022,25.856,0.020,25.902,0.020,26.007,0.020,28.618,0.032,23.801,0.063,28.105,0.389
90003,15.000,0.001,55.104,0.002,55.120,0.002,54.970,0.002,54.998,0.002,28.146,0.007,28.140,0.007,28.140,0.007,28.140,0.007,25.982,0.020,26.728,0.022,25.857,0.020,25.903,0.020,26.007,0.020,28.617,0.032,23.996,0.066,28.117,0.390
91003,15.000,0.001,55.104,0.002,55.116,0.002,54.970,0.002,54.998,0.002,28.144,0.006,28.140,0.007,28.140,0.007,28.140,0.007,25.983,0.020,26.728,0.022,25.857,0.020,25.903,0.020,26.007,0.020,28.617,0.033,23.713,0.066,28.123,0.391
92003,14.999,0.001,55.106,0.002,55.118,0.002,54.972,0.002,55.000,0.002,28.146,0.006,28.140,0.007,28.140,0.007,28.142,0.007,25.984,0.020,26.728,0.022,25.859,0.020,25.904,0.020,26.008,0.020,28.616,0.033,23.723,0.066,28.124,0.392
93003,15.000,0.001,55.106,0.002,55.114,0.002,54.972,0.002,55.000,0.002,28.146,0.006,28.140,0.007,28.140,0.007,28.140,0.007,25.985,0.021,26.729,0.022,25.859,0.020,25.905,0.020,26.009,0.020,28.615,0.033,23.691,0.066,28.134,0.393
94003,15.002,0.001,55.106,0.002,55.116,0.002,54.972,0.002,55.000,0.002,28.146,0.006,28.140,0.007,28.140,0.007,28.140,0.007,25.985,0.021,26.729,0.022,25.860,0.020,25.905,0.020,26.009,0.020,28.613,0.033,23.635,0.067,28.135,0.394
95003,14.999,0.001,55.104,0.002,55.116,0.002,54.974,0.002,55.002,0.002,28.146,0.006,28.140,0.007,28.140,0.007,28.142,0.007,25.985,0.021,26.730,0.022,25.860,0.020,25.906,0.020,26.010,0.020,28.611,0.033,23.689,0.067,28.141,0.395
96003,14.999,0.001,55.104,0.002,55.118,0.002,54.972,0.002,55.000,0.002,28.146,0.006,28.140,0.007,28.142,0.007,28.142,0.007,25.984,0.020,26.732,0.022,25.860,0.020,25.906,0.020,26.010,0.020,28.610,0.033,23.666,0.068,28.124,0.396
