MS Elapsed,Bolo T,stddev,BB HBB Top,stddev,BB HBB Bottom,stddev,BB HBB Apex,stddev,BB HBB Avg,stddev,BB ABB Top,stddev,BB ABB Bottom,stddev,BB ABB Apex,stddev,BB ABB Avg,stddev,T Ch0,stddev,T Ch1,stddev,T Ch2,stddev,T Ch3,stddev,T Ch4,stddev,T Ch5,stddev,T Ch6,stddev,RH% Ch7,stddev
37001,15.001,0.001,55.098,0.003,55.108,0.003,54.964,0.002,54.992,0.002,28.298,0.004,28.292,0.004,28.294,0.004,28.294,0.004,26.491,0.014,27.187,0.014,26.368,0.015,26.400,0.015,26.509,0.015,28.630,0.022,23.759,0.102,28.293,0.208
38001,15.000,0.001,55.096,0.003,55.108,0.003,54.964,0.002,54.992,0.002,28.298,0.004,28.294,0.004,28.294,0.004,28.294,0.004,26.490,0.014,27.187,0.014,26.369,0.015,26.401,0.015,26.510,0.015,28.631,0.022,23.758,0.103,28.301,0.212
39001,15.000,0.001,55.098,0.003,55.108,0.003,54.962,0.002,54.990,0.002,28.298,0.004,28.294,0.004,28.294,0.004,28.294,0.004,26.491,0.014,27.188,0.014,26.370,0.015,26.401,0.015,26.510,0.015,28.632,0.022,23.714,0.104,28.319,0.216
40001,15.000,0.001,55.096,0.003,55.110,0.003,54.966,0.002,54.992,0.002,28.298,0.004,28.292,0.004,28.294,0.004,28.294,0.004,26.492,0.014,27.189,0.014,26.369,0.015,26.402,0.015,26.510,0.015,28.631,0.022,23.667,0.103,28.330,0.221
41001,15.000,0.001,55.100,0.003,55.110,0.003,54.964,0.002,54.992,0.002,28.298,0.004,28.294,0.004,28.294,0.004,28.294,0.004,26.493,0.014,27.190,0.014,26.370,0.015,26.402,0.015,26.510,0.015,28.630,0.022,23.730,0.103,28.345,0.226
42001,15.000,0.001,55.098,0.003,55.106,0.003,54.966,0.002,54.992,0.002,28.298,0.004,28.294,0.004,28.294,0.004,28.294,0.004,26.494,0.014,27.188,0.014,26.372,0.015,26.403,0.015,26.511,0.015,28.630,0.022,23.717,0.103,28.360,0.232
43001,15.000,0.001,55.098,0.003,55.110,0.003,54.964,0.003,54.992,0.002,28.298,0.004,28.294,0.004,28.294,0.004,28.294,0.004,26.493,0.014,27.189,0.014,26.372,0.015,26.402,0.015,26.512,0.015,28.629,0.022,23.736,0.104,28.381,0.238
44001,15.000,0.001,55.096,0.003,55.112,0.003,54.962,0.003,54.990,0.002,28.298,0.004,28.294,0.004,28.294,0.004,28.296,0.004,26.494,0.014,27.189,0.014,26.372,0.015,26.404,0.015,26.512,0.015,28.628,0.021,23.726,0.104,28.395,0.245
45001,15.000,0.001,55.098,0.003,55.112,0.003,54.966,0.003,54.994,0.003,28.298,0.004,28.294,0.004,28.294,0.004,28.294,0.004,26.494,0.014,27.190,0.014,26.372,0.015,26.404,0.015,26.512,0.015,28.629,0.021,23.746,0.104,28.425,0.245
46001,15.000,0.001,55.098,0.003,55.108,0.003,54.964,0.003,54.992,0.003,28.298,0.004,28.294,0.004,28.294,0.004,28.294,0.004,26.494,0.014,27.190,0.014,26.372,0.015,26.404,0.015,26.512,0.015,28.629,0.021,23.746,0.105,28.425,0.253
47001,15.000,0.001,55.100,0.003,55.110,0.003,54.964,0.003,54.992,0.003,28.300,0.004,28.294,0.004,28.296,0.004,28.296,0.004,26.494,0.014,27.191,0.014,26.373,0.015,26.404,0.015,26.513,0.015,28.629,0.021,23.704,0.104,28.441,0.261
48001,15.001,0.001,55.098,0.003,55.110,0.003,54.964,0.003,54.992,0.003,28.298,0.004,28.294,0.004,28.296,0.004,28.296,0.004,26.495,0.014,27.190,0.014,26.373,0.015,26.404,0.015,26.513,0.015,28.629,0.021,23.742,0.105,28.454,0.268
49001,15.000,0.001,55.098,0.003,55.110,0.003,54.966,0.003,54.994,0.003,28.298,0.004,28.294,0.004,28.296,0.004,28.296,0.004,26.496,0.014,27.191,0.014,26.375,0.015,26.405,0.015,26.514,0.015,28.629,0.021,23.722,0.106,28.458,0.276
50001,15.000,0.001,55.098,0.003,55.112,0.003,54.962,0.003,54.990,0.003,28.300,0.004,28.294,0.004,28.296,0.004,28.296,0.004,26.495,0.014,27.192,0.014,26.375,0.015,26.405,0.015,26.514,0.015,28.629,0.020,23.714,0.106,28.461,0.283
51001,15.001,0.001,55.098,0.003,55.112,0.003,54.964,0.003,54.992,0.003,28.298,0.004,28.294,0.004,28.294,0.004,28.296,0.004,26.496,0.014,27.192,0.014,26.375,0.015,26.407,0.015,26.515,0.015,28.629,0.020,23.782,0.107,28.460,0.290
52001,15.001,0.001,55.098,0.003,55.110,0.003,54.962,0.003,54.990,0.003,28.300,0.004,28.294,0.004,28.296,0.004,28.296,0.004,26.497,0.014,27.192,0.014,26.375,0.015,26.407,0.015,26.515,0.015,28.629,0.020,23.783,0.109,28.460,0.296
53001,15.000,0.001,55.098,0.003,55.112,0.003,54.960,0.003,54.990,0.003,28.300,0.004,28.294,0.004,28.296,0.004,28.296,0.004,26.498,0.014,27.193,0.014,26.376,0.015,26.408,0.015,26.515,0.015,28.629,0.020,23.766,0.109,28.458,0.302
54001,15.000,0.001,55.100,0.003,55.112,0.003,54.964,0.003,54.992,0.003,28.300,0.004,28.294,0.004,28.296,0.004,28.296,0.004,26.498,0.014,27.194,0.014,26.375,0.015,26.407,0.015,26.516,0.015,28.629,0.020,23.671,0.110,28.452,0.307
55001,15.000,0.001,55.100,0.003,55.112,0.003,54.962,0.003,54.992,0.003,28.300,0.004,28.294,0.004,28.296,0.004,28.296,0.004,26.498,0.014,27.193,0.014,26.375,0.015,26.408,0.015,26.516,0.015,28.629,0.019,23.674,0.110,28.448,0.312
56001,15.000,0.001,55.100,0.003,55.112,0.003,54.966,0.003,54.994,0.003,28.300,0.004,28.296,0.004,28.296,0.004,28.296,0.004,26.498,0.014,27.194,0.014,26.377,0.015,26.408,0.015,26.517,0.015,28.629,0.019,23.716,0.110,28.436,0.317
57001,15.000,0.001,55.100,0.003,55.108,0.003,54.964,0.003,54.992,0.003,28.300,0.004,28.294,0.004,28.296,0.004,28.296,0.004,26.498,0.014,27.194,0.014,26.377,0.015,26.408,0.015,26.517,0.015,28.630,0.019,23.634,0.110,28.430,0.320
58001,15.000,0.001,55.098,0.003,55.114,0.003,54.966,0.003,54.994,0.003,28.300,0.004,28.294,0.004,28.296,0.004,28.296,0.004,26.498,0.014,27.195,0.014,26.378,0.015,26.409,0.015,26.517,0.015,28.630,0.019,23.724,0.111,28.426,0.324
59001,15.000,0.001,55.098,0.003,55.112,0.003,54.964,0.003,54.992,0.003,28.300,0.004,28.296,0.004,28.296,0.004,28.296,0.004,26.500,0.014,27.195,0.014,26.378,0.015,26.409,0.015,26.518,0.015,28.630,0.019,23.742,0.112,28.418,0.327
60002,15.000,0.001,55.102,0.004,55.112,0.003,54.968,0.003,54.994,0.003,28.300,0.004,28.296,0.004,28.296,0.004,28.296,0.004,26.500,0.014,27.196,0.014,26.379,0.015,26.409,0.015,26.519,0.015,28.630,0.018,23.755,0.113,28.410,0.330
61002,15.000,0.001,55.098,0.003,55.112,0.003,54.968,0.003,54.996,0.003,28.300,0.004,28.294,0.004,28.296,0.004,28.296,0.004,26.500,0.014,27.196,0.014,26.379,0.015,26.410,0.015,26.518,0.015,28.631,0.018,23.775,0.114,28.408,0.333
62002,15.000,0.001,55.100,0.004,55.110,0.003,54.962,0.003,54.990,0.003,28.300,0.004,28.296,0.004,28.298,0.004,28.298,0.004,26.501,0.014,27.197,0.014,26.379,0.015,26.411,0.015,26.520,0.015,28.632,0.018,23.808,0.115,28.409,0.336
63002,15.001,0.001,55.098,0.004,55.114,0.003,54.966,0.003,54.994,0.003,28.300,0.004,28.296,0.004,28.296,0.004,28.296,0.004,26.501,0.014,27.198,0.014,26.380,0.015,26.411,0.015,26.520,0.015,28.633,0.018,23.781,0.117,28.409,0.339
64002,15.000,0.001,55.098,0.004,55.112,0.003,54.966,0.003,54.994,0.003,28.300,0.004,28.296,0.004,28.298,0.004,28.298,0.004,26.500,0.014,27.198,0.014,26.380,0.015,26.411,0.015,26.520,0.015,28.633,0.017,23.768,0.117,28.410,0.341
65002,15.000,0.001,55.100,0.004,55.110,0.003,54.966,0.003,54.994,0.003,28.302,0.004,28.296,0.004,28.298,0.004,28.298,0.004,26.501,0.014,27.197,0.014,26.381,0.015,26.411,0.015,26.520,0.015,28.634,0.017,23.810,0.119,28.416,0.344
66002,15.000,0.001,55.100,0.004,55.114,0.003,54.966,0.003,54.994,0.003,28.302,0.004,28.296,0.004,28.298,0.004,28.298,0.004,26.502,0.014,27.198,0.014,26.380,0.015,26.411,0.015,26.521,0.015,28.634,0.017,23.805,0.120,28.414,0.347
67002,15.000,0.001,55.100,0.004,55.114,0.003,54.964,0.003,54.994,0.003,28.300,0.004,28.296,0.004,28.296,0.004,28.296,0.004,26.503,0.014,27.198,0.014,26.382,0.015,26.413,0.015,26.521,0.015,28.635,0.017,23.802,0.121,28.415,0.350
68002,15.000,0.001,55.100,0.004,55.112,0.003,54.966,0.003,54.994,0.003,28.302,0.004,28.296,0.004,28.298,0.004,28.298,0.004,26.503,0.014,27.198,0.014,26.382,0.015,26.413,0.015,26.521,0.015,28.635,0.016,23.904,0.124,28.416,0.352
69002,15.000,0.001,55.100,0.004,55.114,0.003,54.966,0.003,54.994,0.003,28.300,0.004,28.296,0.004,28.298,0.004,28.298,0.004,26.503,0.014,27.198,0.014,26.383,0.015,26.414,0.015,26.522,0.015,28.635,0.016,24.197,0.134,28.419,0.355
70002,15.000,0.001,55.098,0.004,55.112,0.004,54.966,0.003,54.994,0.003,28.302,0.004,28.296,0.004,28.298,0.004,28.298,0.004,26.504,0.014,27.198,0.014,26.383,0.015,26.415,0.015,26.523,0.015,28.636,0.016,24.110,0.141,28.419,0.358
71002,15.000,0.001,55.098,0.004,55.112,0.004,54.966,0.003,54.994,0.003,28.302,0.004,28.296,0.004,28.298,0.004,28.298,0.004,26.505,0.014,27.199,0.014,26.383,0.015,26.414,0.015,26.523,0.015,28.637,0.016,23.947,0.144,28.425,0.360
72002,15.000,0.001,55.100,0.004,55.112,0.004,54.966,0.003,54.994,0.003,28.302,0.004,28.296,0.004,28.298,0.004,28.298,0.004,26.505,0.014,27.199,0.014,26.384,0.015,26.415,0.015,26.523,0.015,28.637,0.016,23.839,0.145,28.425,0.363
73002,15.000,0.001,55.100,0.004,55.114,0.004,54.968,0.003,54.996,0.003,28.302,0.004,28.296,0.004,28.298,0.004,28.298,0.004,26.506,0.014,27.198,0.014,26.384,0.015,26.415,0.015,26.524,0.015,28.636,0.015,23.843,0.146,28.426,0.366
74002,15.000,0.001,55.100,0.004,55.114,0.004,54.964,0.003,54.992,0.003,28.302,0.004,28.296,0.004,28.298,0.004,28.298,0.004,26.505,0.014,27.201,0.014,26.385,0.015,26.416,0.015,26.524,0.015,28.636,0.015,23.845,0.146,28.436,0.368
75002,15.000,0.001,55.098,0.004,55.110,0.003,54.966,0.003,54.994,0.003,28.302,0.004,28.296,0.004,28.298,0.004,28.298,0.004,26.507,0.014,27.201,0.013,26.384,0.015,26.415,0.015,26.525,0.015,28.638,0.015,23.813,0.146,28.447,0.371
76002,15.000,0.001,55.102,0.004,55.112,0.003,54.966,0.003,54.994,0.003,28.302,0.004,28.296,0.004,28.298,0.004,28.298,0.004,26.507,0.014,27.200,0.013,26.385,0.015,26.416,0.015,26.525,0.015,28.638,0.015,23.804,0.147,28.459,0.374
77002,15.000,0.001,55.098,0.004,55.114,0.003,54.964,0.003,54.992,0.003,28.302,0.004,28.298,0.004,28.298,0.004,28.298,0.004,26.508,0.014,27.200,0.013,26.386,0.015,26.416,0.015,26.525,0.015,28.638,0.015,23.816,0.147,28.465,0.376
78002,15.001,0.001,55.100,0.003,55.114,0.004,54.966,0.003,54.994,0.003,28.302,0.004,28.298,0.004,28.298,0.004,28.298,0.004,26.507,0.014,27.200,0.013,26.386,0.015,26.417,0.015,26.526,0.015,28.639,0.015,23.650,0.147,28.472,0.379
79002,15.000,0.001,55.102,0.004,55.110,0.004,54.966,0.003,54.994,0.003,28.302,0.004,28.296,0.004,28.298,0.004,28.298,0.004,26.507,0.014,27.201,0.013,26.387,0.015,26.417,0.015,26.526,0.015,28.638,0.014,23.694,0.144,28.475,0.381
80002,15.001,0.001,55.100,0.004,55.112,0.003,54.968,0.003,54.996,0.003,28.302,0.004,28.296,0.004,28.298,0.004,28.298,0.004,26.507,0.014,27.201,0.013,26.387,0.015,26.419,0.015,26.527,0.015,28.638,0.014,23.718,0.144,28.479,0.382
81002,15.000,0.001,55.102,0.004,55.112,0.003,54.968,0.003,54.996,0.003,28.302,0.004,28.298,0.004,28.298,0.004,28.298,0.004,26.508,0.014,27.202,0.013,26.388,0.015,26.418,0.015,26.527,0.015,28.640,0.014,23.751,0.144,28.480,0.384
82002,15.000,0.001,55.102,0.004,55.114,0.003,54.966,0.003,54.994,0.003,28.304,0.004,28.298,0.004,28.300,0.004,28.300,0.004,26.509,0.014,27.202,0.013,26.388,0.015,26.420,0.015,26.527,0.015,28.639,0.014,23.979,0.146,28.483,0.384
83002,15.000,0.001,55.102,0.004,55.112,0.003,54.968,0.003,54.996,0.003,28.302,0.004,28.298,0.004,28.298,0.004,28.300,0.004,26.510,0.014,27.202,0.013,26.388,0.015,26.419,0.015,26.528,0.015,28.639,0.014,23.917,0.148,28.479,0.385
84002,15.001,0.001,55.100,0.004,55.114,0.003,54.964,0.003,54.992,0.003,28.304,0.004,28.298,0.004,28.298,0.004,28.298,0.004,26.511,0.014,27.203,0.013,26.389,0.015,26.420,0.015,26.529,0.015,28.641,0.013,23.860,0.148,28.480,0.385
85002,15.000,0.001,55.102,0.004,55.114,0.003,54.966,0.003,54.996,0.003,28.302,0.004,28.298,0.004,28.300,0.004,28.300,0.004,26.510,0.014,27.202,0.013,26.389,0.015,26.419,0.015,26.529,0.015,28.641,0.013,23.909,0.149,28.478,0.385
86002,15.000,0.001,55.102,0.004,55.112,0.003,54.968,0.003,54.996,0.003,28.302,0.004,28.298,0.004,28.298,0.004,28.300,0.004,26.511,0.014,27.202,0.013,26.389,0.015,26.420,0.015,26.529,0.015,28.641,0.013,23.964,0.151,28.477,0.385
87002,15.000,0.001,55.102,0.004,55.116,0.004,54.968,0.003,54.996,0.003,28.302,0.004,28.298,0.004,28.300,0.004,28.300,0.004,26.510,0.014,27.203,0.013,26.390,0.015,26.421,0.015,26.530,0.015,28.643,0.013,23.901,0.151,28.473,0.385
88002,15.000,0.001,55.102,0.004,55.114,0.004,54.966,0.003,54.994,0.003,28.304,0.004,28.298,0.004,28.298,0.004,28.300,0.004,26.511,0.014,27.203,0.013,26.390,0.015,26.421,0.015,26.530,0.015,28.644,0.013,23.873,0.151,28.471,0.384
89002,15.000,0.001,55.104,0.004,55.116,0.004,54.972,0.003,55.000,0.003,28.304,0.004,28.298,0.004,28.300,0.004,28.300,0.004,26.512,0.014,27.204,0.013,26.390,0.015,26.422,0.015,26.532,0.015,28.644,0.013,23.873,0.150,28.469,0.383
90003,15.000,0.001,55.102,0.004,55.116,0.004,54.964,0.003,54.994,0.003,28.304,0.004,28.298,0.004,28.300,0.004,28.300,0.004,26.512,0.014,27.204,0.013,26.391,0.015,26.422,0.015,26.531,0.015,28.645,0.012,23.875,0.150,28.472,0.381
91003,15.000,0.001,55.102,0.004,55.114,0.004,54.968,0.003,54.996,0.003,28.304,0.004,28.298,0.004,28.300,0.004,28.300,0.004,26.514,0.014,27.203,0.013,26.392,0.015,26.422,0.015,26.531,0.015,28.646,0.012,23.894,0.150,28.473,0.379
92003,15.000,0.001,55.104,0.004,55.114,0.004,54.968,0.003,54.996,0.003,28.304,0.004,28.298,0.004,28.300,0.004,28.300,0.004,26.513,0.014,27.205,0.013,26.393,0.015,26.423,0.015,26.532,0.015,28.648,0.012,23.877,0.149,28.475,0.376
93003,15.000,0.001,55.100,0.004,55.114,0.004,54.966,0.003,54.994,0.003,28.304,0.004,28.298,0.004,28.300,0.004,28.300,0.004,26.514,0.014,27.205,0.013,26.393,0.015,26.423,0.015,26.533,0.015,28.647,0.012,23.905,0.149,28.482,0.374
94003,15.001,0.001,55.102,0.004,55.114,0.004,54.968,0.003,54.996,0.003,28.304,0.004,28.300,0.004,28.300,0.004,28.300,0.004,26.514,0.014,27.205,0.013,26.393,0.015,26.424,0.014,26.534,0.015,28.648,0.012,23.909,0.149,28.488,0.371
95003,15.000,0.001,55.102,0.004,55.114,0.004,54.968,0.003,54.996,0.003,28.304,0.004,28.300,0.004,28.300,0.004,28.300,0.004,26.514,0.014,27.205,0.013,26.393,0.015,26.425,0.014,26.533,0.015,28.649,0.012,23.943,0.149,28.491,0.368
96003,15.000,0.001,55.104,0.004,55.116,0.004,54.970,0.003,54.998,0.003,28.304,0.004,28.300,0.004,28.300,0.004,28.300,0.004,26.514,0.014,27.206,0.013,26.393,0.015,26.425,0.015,26.534,0.015,28.651,0.012,23.949,0.149,28.495,0.364
