MS Elapsed,Bolo T,stddev,BB HBB Top,stddev,BB HBB Bottom,stddev,BB HBB Apex,stddev,BB HBB Avg,stddev,BB ABB Top,stddev,BB ABB Bottom,stddev,BB ABB Apex,stddev,BB ABB Avg,stddev,T Ch0,stddev,T Ch1,stddev,T Ch2,stddev,T Ch3,stddev,T Ch4,stddev,T Ch5,stddev,T Ch6,stddev,RH% Ch7,stddev
29000,15.003,0.001,55.094,0.004,55.106,0.003,54.968,0.003,54.994,0.003,28.348,0.003,28.344,0.003,28.348,0.003,28.346,0.003,26.686,0.013,27.362,0.012,26.568,0.013,26.591,0.012,26.703,0.012,28.448,0.031,23.841,0.091,28.254,0.133
30000,15.002,0.001,55.094,0.004,55.106,0.003,54.968,0.003,54.994,0.003,28.350,0.003,28.344,0.003,28.346,0.003,28.346,0.003,26.686,0.013,27.362,0.012,26.568,0.013,26.592,0.012,26.703,0.012,28.448,0.030,23.853,0.093,28.297,0.137
31000,15.002,0.001,55.092,0.004,55.104,0.003,54.968,0.003,54.994,0.003,28.350,0.003,28.344,0.003,28.346,0.003,28.346,0.003,26.687,0.013,27.361,0.012,26.569,0.013,26.592,0.012,26.703,0.012,28.447,0.030,23.920,0.095,28.342,0.143
32000,15.000,0.001,55.094,0.004,55.104,0.003,54.970,0.003,54.996,0.003,28.348,0.003,28.346,0.003,28.346,0.003,28.346,0.003,26.686,0.012,27.361,0.011,26.569,0.013,26.593,0.012,26.703,0.012,28.446,0.029,23.812,0.098,28.373,0.149
33000,14.999,0.001,55.096,0.004,55.104,0.003,54.968,0.003,54.994,0.003,28.350,0.003,28.346,0.003,28.346,0.003,28.348,0.003,26.687,0.012,27.363,0.011,26.569,0.013,26.593,0.012,26.705,0.012,28.445,0.028,23.850,0.101,28.395,0.156
34000,14.999,0.001,55.092,0.004,55.106,0.003,54.966,0.003,54.994,0.003,28.350,0.003,28.346,0.003,28.346,0.003,28.346,0.003,26.688,0.012,27.363,0.011,26.569,0.013,26.593,0.012,26.704,0.012,28.445,0.028,23.860,0.103,28.413,0.164
35000,14.999,0.001,55.094,0.004,55.104,0.003,54.964,0.003,54.992,0.003,28.350,0.003,28.346,0.003,28.348,0.003,28.348,0.003,26.688,0.012,27.363,0.011,26.569,0.013,26.594,0.012,26.705,0.012,28.444,0.027,23.946,0.104,28.420,0.171
36000,15.000,0.001,55.092,0.004,55.106,0.003,54.966,0.003,54.992,0.003,28.350,0.003,28.346,0.003,28.346,0.003,28.346,0.003,26.688,0.012,27.363,0.011,26.570,0.013,26.594,0.012,26.705,0.012,28.442,0.027,23.878,0.105,28.425,0.178
37001,15.000,0.001,55.092,0.004,55.102,0.003,54.968,0.003,54.994,0.003,28.350,0.003,28.346,0.003,28.348,0.003,28.348,0.003,26.689,0.012,27.363,0.011,26.571,0.013,26.594,0.012,26.706,0.012,28.441,0.026,23.735,0.109,28.428,0.185
38001,14.999,0.001,55.092,0.004,55.104,0.003,54.964,0.003,54.990,0.004,28.350,0.003,28.346,0.003,28.348,0.003,28.348,0.003,26.690,0.012,27.363,0.011,26.571,0.013,26.594,0.012,26.705,0.012,28.441,0.026,23.683,0.115,28.431,0.191
39001,14.999,0.001,55.092,0.004,55.104,0.003,54.966,0.003,54.992,0.004,28.350,0.003,28.346,0.003,28.346,0.003,28.348,0.003,26.689,0.012,27.364,0.011,26.571,0.013,26.595,0.012,26.707,0.012,28.441,0.026,23.680,0.121,28.433,0.197
40001,14.999,0.001,55.090,0.004,55.104,0.003,54.966,0.003,54.992,0.004,28.350,0.003,28.346,0.003,28.348,0.003,28.348,0.003,26.691,0.012,27.364,0.011,26.572,0.013,26.595,0.012,26.707,0.012,28.440,0.026,23.724,0.125,28.426,0.202
41001,15.000,0.001,55.096,0.004,55.104,0.003,54.964,0.004,54.992,0.004,28.350,0.003,28.346,0.003,28.346,0.003,28.346,0.003,26.691,0.012,27.364,0.011,26.572,0.013,26.595,0.012,26.707,0.012,28.441,0.025,23.660,0.130,28.419,0.206
42001,15.000,0.001,55.092,0.004,55.100,0.003,54.966,0.004,54.992,0.004,28.350,0.003,28.346,0.003,28.348,0.003,28.348,0.003,26.691,0.012,27.365,0.011,26.572,0.013,26.596,0.012,26.707,0.012,28.440,0.025,23.704,0.133,28.419,0.210
43001,15.000,0.001,55.090,0.004,55.104,0.003,54.966,0.003,54.992,0.004,28.350,0.003,28.346,0.003,28.348,0.003,28.348,0.003,26.690,0.012,27.365,0.011,26.572,0.013,26.596,0.012,26.707,0.012,28.441,0.025,23.878,0.134,28.431,0.214
44001,15.002,0.001,55.094,0.004,55.106,0.003,54.966,0.003,54.994,0.003,28.350,0.003,28.346,0.003,28.348,0.003,28.348,0.003,26.691,0.012,27.365,0.011,26.573,0.013,26.597,0.012,26.708,0.012,28.442,0.025,23.892,0.134,28.442,0.218
45001,15.000,0.001,55.090,0.004,55.102,0.003,54.966,0.003,54.992,0.004,28.350,0.003,28.346,0.003,28.348,0.003,28.348,0.003,26.692,0.012,27.365,0.011,26.573,0.013,26.596,0.012,26.708,0.012,28.443,0.024,23.831,0.135,28.457,0.223
46001,15.000,0.001,55.094,0.004,55.104,0.003,54.968,0.003,54.994,0.003,28.350,0.003,28.346,0.003,28.348,0.003,28.348,0.003,26.692,0.012,27.366,0.011,26.574,0.013,26.597,0.011,26.708,0.012,28.443,0.024,23.833,0.136,28.471,0.228
47001,15.000,0.001,55.090,0.004,55.102,0.003,54.964,0.003,54.992,0.003,28.350,0.003,28.346,0.003,28.348,0.003,28.348,0.003,26.692,0.012,27.366,0.011,26.574,0.013,26.597,0.011,26.710,0.012,28.443,0.024,23.724,0.139,28.483,0.233
48001,15.000,0.001,55.092,0.004,55.102,0.003,54.966,0.003,54.992,0.003,28.350,0.003,28.346,0.003,28.348,0.003,28.348,0.003,26.692,0.012,27.366,0.011,26.574,0.013,26.597,0.011,26.710,0.012,28.443,0.024,23.724,0.139,28.483,0.233
49001,15.000,0.001,55.092,0.004,55.104,0.003,54.966,0.003,54.992,0.003,28.352,0.003,28.348,0.003,28.348,0.003,28.348,0.003,26.692,0.012,27.366,0.011,26.574,0.013,26.596,0.011,26.709,0.012,28.444,0.023,23.837,0.141,28.482,0.239
50001,15.000,0.001,55.092,0.004,55.104,0.003,54.964,0.004,54.992,0.003,28.350,0.003,28.348,0.003,28.348,0.003,28.348,0.003,26.693,0.012,27.366,0.011,26.575,0.013,26.597,0.011,26.709,0.012,28.445,0.023,23.848,0.141,28.488,0.244
51001,15.003,0.001,55.092,0.004,55.104,0.003,54.964,0.004,54.992,0.003,28.350,0.003,28.346,0.003,28.348,0.003,28.348,0.003,26.693,0.012,27.367,0.011,26.575,0.013,26.597,0.011,26.709,0.012,28.445,0.023,23.939,0.141,28.488,0.248
52001,15.002,0.001,55.090,0.004,55.102,0.004,54.966,0.004,54.992,0.003,28.352,0.003,28.348,0.003,28.348,0.003,28.348,0.003,26.694,0.012,27.368,0.011,26.576,0.013,26.599,0.011,26.710,0.012,28.445,0.022,23.919,0.141,28.492,0.251
53001,15.000,0.001,55.092,0.004,55.102,0.004,54.966,0.003,54.992,0.003,28.352,0.003,28.348,0.003,28.348,0.003,28.348,0.003,26.694,0.012,27.368,0.011,26.575,0.013,26.598,0.011,26.710,0.012,28.444,0.022,23.913,0.141,28.504,0.255
54001,15.000,0.001,55.088,0.004,55.102,0.004,54.964,0.004,54.990,0.003,28.350,0.003,28.348,0.003,28.348,0.003,28.348,0.003,26.695,0.012,27.368,0.011,26.577,0.013,26.598,0.011,26.710,0.012,28.444,0.022,23.925,0.141,28.515,0.258
55001,15.000,0.001,55.090,0.004,55.104,0.004,54.968,0.003,54.994,0.003,28.352,0.003,28.348,0.003,28.348,0.003,28.348,0.003,26.695,0.012,27.367,0.011,26.577,0.013,26.599,0.011,26.712,0.012,28.444,0.021,23.922,0.142,28.517,0.260
56001,15.000,0.001,55.092,0.004,55.104,0.004,54.964,0.003,54.990,0.003,28.352,0.003,28.348,0.003,28.348,0.003,28.348,0.003,26.696,0.012,27.368,0.011,26.576,0.013,26.599,0.011,26.711,0.012,28.444,0.021,23.932,0.142,28.523,0.262
57001,15.000,0.001,55.092,0.004,55.104,0.004,54.964,0.003,54.990,0.003,28.352,0.003,28.348,0.003,28.348,0.003,28.348,0.003,26.696,0.012,27.368,0.011,26.577,0.012,26.600,0.011,26.711,0.012,28.443,0.021,23.961,0.142,28.523,0.264
58001,15.000,0.001,55.094,0.004,55.104,0.004,54.962,0.004,54.990,0.003,28.352,0.003,28.348,0.003,28.348,0.003,28.348,0.003,26.695,0.012,27.370,0.011,26.577,0.012,26.600,0.011,26.712,0.012,28.444,0.020,23.927,0.142,28.518,0.265
59001,15.000,0.001,55.088,0.004,55.102,0.003,54.966,0.004,54.992,0.003,28.350,0.003,28.348,0.003,28.348,0.003,28.348,0.003,26.695,0.012,27.370,0.011,26.578,0.012,26.601,0.011,26.711,0.012,28.445,0.020,23.809,0.144,28.516,0.266
60001,14.999,0.001,55.090,0.004,55.102,0.004,54.964,0.004,54.990,0.003,28.352,0.003,28.348,0.003,28.350,0.003,28.350,0.003,26.695,0.012,27.370,0.011,26.578,0.012,26.601,0.011,26.714,0.012,28.444,0.020,23.837,0.145,28.521,0.267
61001,14.999,0.001,55.090,0.004,55.104,0.003,54.962,0.004,54.988,0.004,28.352,0.003,28.346,0.003,28.348,0.003,28.348,0.003,26.697,0.012,27.370,0.011,26.578,0.012,26.601,0.011,26.712,0.012,28.445,0.020,23.790,0.147,28.529,0.269
62001,15.000,0.001,55.088,0.004,55.102,0.003,54.964,0.004,54.990,0.004,28.352,0.003,28.346,0.003,28.350,0.003,28.350,0.003,26.697,0.012,27.369,0.011,26.579,0.012,26.601,0.011,26.713,0.012,28.446,0.019,23.836,0.148,28.550,0.271
63001,15.000,0.001,55.088,0.004,55.102,0.003,54.964,0.004,54.990,0.004,28.350,0.003,28.346,0.003,28.350,0.003,28.350,0.003,26.697,0.012,27.370,0.011,26.578,0.012,26.601,0.011,26.714,0.012,28.447,0.019,23.862,0.149,28.570,0.273
64001,15.000,0.001,55.090,0.004,55.104,0.003,54.966,0.004,54.992,0.004,28.352,0.003,28.348,0.003,28.348,0.003,28.350,0.003,26.697,0.012,27.370,0.011,26.579,0.012,26.602,0.011,26.714,0.012,28.448,0.019,23.878,0.149,28.590,0.277
65002,15.000,0.001,55.088,0.004,55.104,0.003,54.968,0.004,54.994,0.003,28.352,0.003,28.348,0.003,28.350,0.003,28.350,0.003,26.699,0.012,27.371,0.011,26.580,0.012,26.601,0.011,26.715,0.012,28.448,0.018,23.922,0.149,28.604,0.280
66002,15.001,0.001,55.090,0.004,55.100,0.003,54.964,0.004,54.990,0.004,28.352,0.003,28.348,0.003,28.350,0.003,28.350,0.003,26.698,0.012,27.371,0.011,26.580,0.012,26.603,0.011,26.715,0.012,28.449,0.018,23.849,0.150,28.615,0.284
67002,15.000,0.001,55.090,0.004,55.102,0.003,54.962,0.004,54.990,0.003,28.352,0.003,28.348,0.003,28.350,0.003,28.350,0.003,26.699,0.012,27.371,0.011,26.581,0.012,26.602,0.011,26.715,0.012,28.449,0.018,23.951,0.150,28.637,0.289
68002,15.000,0.001,55.092,0.004,55.106,0.003,54.964,0.004,54.992,0.003,28.352,0.003,28.348,0.003,28.350,0.003,28.350,0.003,26.699,0.012,27.372,0.011,26.581,0.012,26.604,0.011,26.715,0.012,28.450,0.018,24.117,0.150,28.687,0.295
69002,15.000,0.001,55.090,0.004,55.100,0.003,54.962,0.004,54.988,0.003,28.352,0.003,28.348,0.003,28.350,0.003,28.350,0.003,26.698,0.012,27.372,0.011,26.581,0.012,26.603,0.011,26.717,0.012,28.450,0.017,24.061,0.149,28.714,0.302
70002,15.000,0.001,55.086,0.004,55.102,0.003,54.962,0.004,54.988,0.004,28.352,0.003,28.348,0.003,28.348,0.003,28.348,0.003,26.699,0.012,27.371,0.011,26.582,0.012,26.604,0.011,26.716,0.012,28.450,0.017,24.092,0.148,28.725,0.309
71002,15.002,0.001,55.092,0.004,55.102,0.003,54.962,0.004,54.990,0.004,28.352,0.003,28.348,0.003,28.350,0.003,28.350,0.003,26.701,0.012,27.373,0.011,26.582,0.012,26.603,0.011,26.717,0.012,28.450,0.017,24.063,0.148,28.726,0.316
72002,15.000,0.001,55.090,0.004,55.102,0.003,54.966,0.004,54.992,0.004,28.352,0.003,28.348,0.003,28.350,0.003,28.350,0.003,26.700,0.012,27.372,0.011,26.582,0.012,26.605,0.011,26.716,0.012,28.449,0.017,23.964,0.147,28.728,0.323
73002,15.000,0.001,55.090,0.004,55.102,0.003,54.966,0.004,54.992,0.004,28.352,0.003,28.348,0.003,28.348,0.003,28.350,0.003,26.700,0.012,27.372,0.011,26.583,0.012,26.606,0.011,26.717,0.012,28.449,0.016,23.951,0.147,28.758,0.330
74002,15.001,0.001,55.090,0.004,55.102,0.003,54.966,0.004,54.992,0.004,28.352,0.003,28.348,0.003,28.348,0.003,28.350,0.003,26.702,0.012,27.373,0.011,26.583,0.012,26.605,0.011,26.718,0.012,28.449,0.016,23.991,0.146,28.796,0.338
75002,15.001,0.001,55.090,0.004,55.100,0.004,54.964,0.004,54.990,0.003,28.352,0.003,28.348,0.003,28.350,0.003,28.350,0.003,26.701,0.012,27.373,0.011,26.583,0.012,26.605,0.011,26.718,0.012,28.450,0.016,24.015,0.145,28.817,0.346
76002,14.999,0.001,55.088,0.004,55.100,0.004,54.962,0.004,54.988,0.003,28.352,0.003,28.348,0.003,28.350,0.003,28.350,0.003,26.702,0.012,27.375,0.011,26.583,0.012,26.605,0.011,26.718,0.012,28.450,0.015,24.046,0.144,28.828,0.355
77002,14.998,0.001,55.088,0.004,55.102,0.004,54.962,0.004,54.988,0.004,28.352,0.003,28.348,0.003,28.350,0.003,28.350,0.003,26.703,0.012,27.374,0.010,26.583,0.012,26.606,0.011,26.719,0.012,28.450,0.015,23.776,0.145,28.834,0.363
78002,14.999,0.001,55.090,0.004,55.100,0.004,54.962,0.004,54.988,0.004,28.352,0.003,28.348,0.003,28.350,0.003,28.350,0.003,26.701,0.012,27.374,0.010,26.584,0.012,26.606,0.011,26.719,0.012,28.449,0.015,23.816,0.146,28.837,0.371
79002,14.999,0.001,55.090,0.004,55.100,0.004,54.964,0.004,54.990,0.004,28.352,0.003,28.348,0.003,28.350,0.003,28.350,0.003,26.703,0.012,27.375,0.010,26.585,0.012,26.606,0.011,26.719,0.012,28.449,0.014,23.711,0.148,28.833,0.379
80002,15.000,0.001,55.086,0.004,55.102,0.004,54.964,0.004,54.990,0.004,28.354,0.003,28.350,0.003,28.350,0.003,28.350,0.003,26.704,0.012,27.376,0.010,26.584,0.012,26.607,0.011,26.720,0.012,28.449,0.014,23.650,0.151,28.811,0.386
81002,15.001,0.001,55.090,0.004,55.100,0.004,54.962,0.004,54.988,0.004,28.352,0.003,28.350,0.003,28.350,0.003,28.350,0.003,26.704,0.012,27.375,0.010,26.585,0.012,26.606,0.011,26.720,0.012,28.448,0.014,23.950,0.151,28.793,0.391
82002,15.002,0.001,55.088,0.004,55.102,0.004,54.964,0.004,54.990,0.004,28.354,0.003,28.348,0.003,28.350,0.003,28.350,0.003,26.704,0.012,27.375,0.010,26.585,0.012,26.608,0.011,26.720,0.012,28.448,0.014,23.934,0.151,28.779,0.396
83002,15.000,0.001,55.088,0.004,55.100,0.004,54.962,0.004,54.990,0.004,28.352,0.003,28.350,0.003,28.350,0.003,28.350,0.003,26.704,0.012,27.376,0.010,26.585,0.012,26.608,0.011,26.720,0.012,28.447,0.014,23.941,0.149,28.780,0.400
84002,15.001,0.001,55.088,0.004,55.102,0.004,54.966,0.004,54.992,0.003,28.354,0.003,28.348,0.003,28.350,0.003,28.350,0.003,26.705,0.012,27.375,0.010,26.586,0.012,26.609,0.011,26.720,0.012,28.448,0.013,23.999,0.148,28.784,0.404
85002,15.002,0.001,55.088,0.004,55.102,0.004,54.962,0.004,54.988,0.003,28.354,0.003,28.350,0.003,28.350,0.003,28.350,0.003,26.706,0.012,27.375,0.010,26.586,0.012,26.608,0.011,26.722,0.012,28.446,0.013,23.989,0.147,28.800,0.409
86002,15.000,0.001,55.090,0.004,55.098,0.004,54.960,0.004,54.986,0.003,28.354,0.003,28.348,0.003,28.352,0.003,28.352,0.003,26.705,0.012,27.375,0.010,26.587,0.012,26.609,0.011,26.721,0.012,28.447,0.013,23.851,0.147,28.809,0.413
87002,15.000,0.001,55.090,0.004,55.098,0.004,54.960,0.004,54.988,0.003,28.352,0.003,28.350,0.003,28.350,0.003,28.350,0.003,26.706,0.012,27.376,0.010,26.587,0.012,26.609,0.011,26.722,0.012,28.447,0.013,23.849,0.147,28.819,0.418
88002,15.000,0.001,55.088,0.004,55.102,0.004,54.962,0.004,54.988,0.003,28.354,0.003,28.350,0.003,28.350,0.003,28.352,0.003,26.706,0.012,27.377,0.010,26.588,0.012,26.610,0.011,26.722,0.012,28.447,0.013,23.926,0.146,28.820,0.423
89002,15.000,0.001,55.086,0.004,55.098,0.004,54.962,0.004,54.988,0.003,28.354,0.003,28.350,0.003,28.350,0.003,28.350,0.003,26.707,0.012,27.377,0.010,26.587,0.012,26.610,0.011,26.722,0.012,28.448,0.013,23.920,0.146,28.820,0.428
90002,15.000,0.001,55.090,0.004,55.100,0.004,54.962,0.004,54.990,0.003,28.354,0.003,28.350,0.003,28.352,0.003,28.352,0.003,26.706,0.012,27.377,0.010,26.588,0.012,26.610,0.011,26.723,0.012,28.447,0.013,23.848,0.145,28.815,0.431
91002,15.001,0.001,55.088,0.004,55.102,0.004,54.960,0.004,54.986,0.003,28.354,0.003,28.348,0.003,28.352,0.003,28.352,0.003,26.707,0.012,27.377,0.010,26.588,0.012,26.610,0.011,26.723,0.012,28.447,0.013,23.919,0.145,28.819,0.435
92002,15.001,0.001,55.086,0.004,55.104,0.004,54.962,0.004,54.990,0.003,28.354,0.003,28.350,0.003,28.352,0.003,28.352,0.003,26.707,0.012,27.377,0.010,26.588,0.012,26.611,0.011,26.723,0.012,28.448,0.013,23.882,0.144,28.816,0.438
93002,15.001,0.001,55.088,0.004,55.100,0.004,54.962,0.004,54.988,0.003,28.354,0.003,28.350,0.003,28.352,0.003,28.352,0.003,26.708,0.012,27.377,0.010,26.589,0.012,26.612,0.011,26.724,0.012,28.447,0.013,23.898,0.144,28.816,0.441
94002,15.000,0.001,55.088,0.004,55.102,0.004,54.960,0.004,54.988,0.003,28.354,0.003,28.350,0.003,28.352,0.003,28.352,0.003,26.708,0.012,27.378,0.010,26.589,0.012,26.612,0.011,26.723,0.012,28.446,0.013,23.840,0.144,28.820,0.444
95003,14.999,0.001,55.088,0.004,55.100,0.004,54.964,0.004,54.990,0.003,28.354,0.003,28.350,0.003,28.352,0.003,28.352,0.003,26.708,0.012,27.379,0.010,26.589,0.012,26.612,0.011,26.724,0.012,28.446,0.013,23.793,0.144,28.817,0.446
96003,14.999,0.001,55.088,0.004,55.098,0.004,54.960,0.004,54.986,0.003,28.354,0.003,28.350,0.003,28.350,0.003,28.350,0.003,26.707,0.012,27.378,0.010,26.591,0.012,26.611,0.011,26.724,0.012,28.445,0.013,23.855,0.144,28.815,0.448
