Wavelengths (microns) Transmittance (%)
2.000	0.15
2.001	0.02
2.002	-0.11
2.003	-0.15
2.003	-0.11
2.004	0.04
2.005	0.20
2.006	0.24
2.006	0.20
2.007	0.14
2.008	0.08
2.009	0.03
2.010	-0.02
2.010	-0.01
2.011	0.14
2.012	0.25
2.013	0.24
2.013	0.17
2.014	0.10
2.015	0.03
2.016	-0.01
2.017	0.06
2.017	0.15
2.018	0.16
2.019	0.17
2.020	0.20
2.020	0.20
2.021	0.20
2.022	0.21
2.023	0.18
2.024	0.15
2.024	0.16
2.025	0.17
2.026	0.17
2.027	0.18
2.028	0.12
2.028	0.05
2.029	0.10
2.030	0.20
2.031	0.22
2.032	0.15
2.032	0.11
2.033	0.08
2.034	0.06
2.035	0.03
2.036	0.00
2.036	0.03
2.037	0.12
2.038	0.21
2.039	0.27
2.040	0.20
2.040	0.03
2.041	-0.01
2.042	0.05
2.043	0.06
2.044	0.03
2.044	-0.01
2.045	-0.03
2.046	0.01
2.047	0.07
2.048	0.12
2.048	0.20
2.049	0.23
2.050	0.15
2.051	0.03
2.052	-0.02
2.052	0.02
2.053	0.09
2.054	0.14
2.055	0.14
2.056	0.08
2.057	-0.01
2.057	-0.06
2.058	-0.03
2.059	0.03
2.060	0.14
2.061	0.23
2.061	0.22
2.062	0.12
2.063	0.07
2.064	0.04
2.065	0.05
2.066	0.07
2.066	0.12
2.067	0.14
2.068	0.09
2.069	0.05
2.070	0.08
2.071	0.10
2.071	0.01
2.072	-0.04
2.073	0.01
2.074	0.05
2.075	0.06
2.076	0.06
2.076	0.05
2.077	0.07
2.078	0.09
2.079	0.07
2.080	0.04
2.081	0.01
2.081	0.01
2.082	0.08
2.083	0.14
2.084	0.16
2.085	0.14
2.086	0.05
2.086	-0.02
2.087	-0.04
2.088	-0.01
2.089	0.03
2.090	0.08
2.091	0.12
2.091	0.18
2.092	0.23
2.093	0.22
2.094	0.15
2.095	0.04
2.096	0.01
2.096	0.08
2.097	0.12
2.098	0.07
2.099	0.04
2.100	0.07
2.101	0.10
2.102	0.11
2.102	0.13
2.103	0.17
2.104	0.16
2.105	0.14
2.106	0.16
2.107	0.13
2.108	0.04
2.108	0.03
2.109	0.04
2.110	0.01
2.111	-0.01
2.112	0.01
2.113	0.04
2.114	0.04
2.114	0.05
2.115	0.13
2.116	0.20
2.117	0.15
2.118	0.08
2.119	0.03
2.120	0.01
2.121	0.04
2.121	0.06
2.122	0.03
2.123	0.04
2.124	0.11
2.125	0.17
2.126	0.17
2.127	0.13
2.127	0.11
2.128	0.09
2.129	0.08
2.130	0.09
2.131	0.11
2.132	0.08
2.133	0.07
2.134	0.11
2.134	0.12
2.135	0.11
2.136	0.05
2.137	0.06
2.138	0.16
2.139	0.20
2.140	0.15
2.141	0.05
2.142	0.02
2.142	0.08
2.143	0.14
2.144	0.13
2.145	0.10
2.146	0.08
2.147	0.07
2.148	0.01
2.149	-0.01
2.150	0.02
2.150	0.05
2.151	0.07
2.152	0.11
2.153	0.16
2.154	0.17
2.155	0.10
2.156	0.05
2.157	0.09
2.158	0.15
2.158	0.11
2.159	0.01
2.160	-0.04
2.161	-0.01
2.162	0.02
2.163	0.02
2.164	-0.02
2.165	-0.04
2.166	0.02
2.167	0.07
2.168	0.07
2.168	0.07
2.169	0.08
2.170	0.11
2.171	0.15
2.172	0.13
2.173	0.10
2.174	0.08
2.175	0.05
2.176	0.02
2.177	0.05
2.178	0.09
2.178	0.09
2.179	0.09
2.180	0.07
2.181	0.07
2.182	0.07
2.183	0.04
2.184	0.04
2.185	0.09
2.186	0.16
2.187	0.18
2.188	0.13
2.189	0.04
2.189	0.02
2.190	0.04
2.191	0.05
2.192	0.03
2.193	0.04
2.194	0.08
2.195	0.09
2.196	0.10
2.197	0.12
2.198	0.12
2.199	0.07
2.200	0.03
2.201	0.00
2.202	0.02
2.203	0.07
2.203	0.12
2.204	0.14
2.205	0.11
2.206	0.03
2.207	0.01
2.208	0.05
2.209	0.08
2.210	0.08
2.211	0.06
2.212	0.03
2.213	0.06
2.214	0.08
2.215	0.07
2.216	0.07
2.217	0.05
2.218	0.04
2.219	0.01
2.220	-0.03
2.220	-0.01
2.221	0.04
2.222	0.08
2.223	0.08
2.224	0.08
2.225	0.11
2.226	0.13
2.227	0.12
2.228	0.10
2.229	0.05
2.230	0.02
2.231	0.03
2.232	0.03
2.233	0.01
2.234	0.02
2.235	0.07
2.236	0.10
2.237	0.10
2.238	0.10
2.239	0.14
2.240	0.12
2.241	0.05
2.242	0.02
2.243	0.04
2.244	0.07
2.244	0.10
2.245	0.13
2.246	0.15
2.247	0.14
2.248	0.15
2.249	0.15
2.250	0.13
2.251	0.08
2.252	0.02
2.253	-0.02
2.254	0.00
2.255	0.05
2.256	0.07
2.257	0.03
2.258	0.01
2.259	0.03
2.260	0.04
2.261	0.05
2.262	0.02
2.263	-0.01
2.264	-0.02
2.265	-0.02
2.266	0.00
2.267	0.05
2.268	0.08
2.269	0.10
2.270	0.09
2.271	0.04
2.272	0.01
2.273	0.03
2.274	0.08
2.275	0.09
2.276	0.07
2.277	0.03
2.278	0.00
2.279	-0.02
2.280	-0.01
2.281	0.04
2.282	0.04
2.283	-0.01
2.284	-0.01
2.285	0.06
2.286	0.14
2.287	0.20
2.288	0.18
2.289	0.10
2.290	0.03
2.291	0.00
2.292	-0.02
2.293	0.02
2.294	0.05
2.295	0.07
2.296	0.08
2.297	0.06
2.298	0.00
2.299	-0.02
2.300	0.04
2.301	0.05
2.302	0.05
2.303	0.05
2.304	0.05
2.305	0.06
2.306	0.03
2.307	0.01
2.308	0.03
2.310	0.06
2.311	0.04
2.312	0.01
2.313	0.03
2.314	0.07
2.315	0.09
2.316	0.07
2.317	0.06
2.318	0.05
2.319	0.04
2.320	0.02
2.321	0.00
2.322	0.01
2.323	0.05
2.324	0.06
2.325	0.03
2.326	0.01
2.327	0.00
2.328	0.03
2.329	0.08
2.330	0.09
2.331	0.08
2.332	0.07
2.333	0.05
2.334	0.03
2.336	0.05
2.337	0.05
2.338	0.01
2.339	0.00
2.340	0.00
2.341	0.03
2.342	0.05
2.343	0.04
2.344	0.05
2.345	0.06
2.346	0.06
2.347	0.08
2.348	0.08
2.349	0.05
2.350	0.05
2.351	0.08
2.352	0.05
2.354	0.01
2.355	0.02
2.356	0.05
2.357	0.07
2.358	0.06
2.359	0.03
2.360	-0.02
2.361	-0.01
2.362	0.02
2.363	0.05
2.364	0.07
2.365	0.05
2.366	0.02
2.368	0.00
2.369	0.03
2.370	0.04
2.371	0.01
2.372	-0.01
2.373	0.01
2.374	0.04
2.375	0.07
2.376	0.08
2.377	0.06
2.378	0.05
2.379	0.00
2.381	0.00
2.382	0.03
2.383	0.05
2.384	0.06
2.385	0.07
2.386	0.09
2.387	0.08
2.388	0.03
2.389	-0.02
2.390	-0.05
2.392	-0.03
2.393	0.02
2.394	0.05
2.395	0.05
2.396	0.02
2.397	-0.01
2.398	-0.01
2.399	0.01
2.400	0.01
2.402	0.01
2.403	0.02
2.404	0.05
2.405	0.04
2.406	0.02
2.407	0.00
2.408	0.03
2.409	0.08
2.410	0.11
2.412	0.09
2.413	0.06
2.414	0.04
2.415	0.03
2.416	0.05
2.417	0.06
2.418	0.02
2.419	0.01
2.421	0.01
2.422	0.00
2.423	0.01
2.424	0.04
2.425	0.08
2.426	0.10
2.427	0.08
2.429	0.03
2.430	-0.01
2.431	-0.03
2.432	-0.02
2.433	0.02
2.434	0.02
2.435	0.04
2.437	0.06
2.438	0.04
2.439	0.02
2.440	0.00
2.441	0.00
2.442	0.01
2.443	0.03
2.445	0.04
2.446	0.03
2.447	0.01
2.448	0.01
2.449	0.03
2.450	0.05
2.452	0.06
2.453	0.05
2.454	0.04
2.455	0.01
2.456	0.01
2.457	0.02
2.459	0.03
2.460	0.03
2.461	0.03
2.462	0.02
2.463	0.02
2.464	0.01
2.466	0.01
2.467	0.02
2.468	0.04
2.469	0.04
2.470	0.01
2.471	-0.02
2.473	-0.01
2.474	0.02
2.475	0.04
2.476	0.06
2.477	0.06
2.478	0.05
2.480	0.04
2.481	0.03
2.482	0.02
2.483	0.01
2.484	0.03
2.486	0.05
2.487	0.05
2.488	0.06
2.489	0.07
2.490	0.07
2.492	0.05
2.493	0.01
2.494	0.01
2.495	0.03
2.496	0.06
2.498	0.04
2.499	0.02
2.500	0.02
2.501	0.06
2.502	0.06
2.504	0.02
2.505	0.00
2.506	0.01
2.507	0.02
2.508	0.03
2.510	0.04
2.511	0.04
2.512	0.01
2.513	-0.02
2.515	-0.04
2.516	-0.01
2.517	0.01
2.518	0.01
2.519	0.01
2.521	0.02
2.522	0.04
2.523	0.08
2.524	0.11
2.526	0.11
2.527	0.10
2.528	0.07
2.529	0.05
2.531	0.04
2.532	0.01
2.533	-0.01
2.534	0.00
2.535	0.03
2.537	0.05
2.538	0.05
2.539	0.04
2.540	0.00
2.542	-0.02
2.543	0.01
2.544	0.05
2.545	0.04
2.547	0.01
2.548	0.00
2.549	0.01
2.550	0.02
2.552	0.02
2.553	0.01
2.554	0.01
2.555	0.02
2.557	0.03
2.558	0.04
2.559	0.03
2.561	0.02
2.562	0.04
2.563	0.06
2.564	0.07
2.566	0.04
2.567	0.02
2.568	-0.01
2.569	-0.01
2.571	0.02
2.572	0.04
2.573	0.05
2.575	0.05
2.576	0.03
2.577	0.01
2.578	0.00
2.580	0.03
2.581	0.04
2.582	0.03
2.584	0.01
2.585	0.00
2.586	0.00
2.587	0.01
2.589	0.02
2.590	0.02
2.591	0.02
2.593	0.02
2.594	0.04
2.595	0.04
2.596	0.04
2.598	0.01
2.599	0.00
2.600	0.03
2.602	0.04
2.603	0.02
2.604	0.01
2.606	0.04
2.607	0.04
2.608	0.02
2.610	0.02
2.611	0.02
2.612	0.03
2.613	0.04
2.615	0.04
2.616	0.03
2.617	0.02
2.619	0.00
2.620	0.00
2.621	0.01
2.623	0.02
2.624	0.03
2.625	0.03
2.627	0.02
2.628	0.04
2.629	0.04
2.631	0.04
2.632	0.04
2.633	0.03
2.635	0.04
2.636	0.05
2.637	0.04
2.639	0.03
2.640	0.02
2.641	0.01
2.643	0.01
2.644	0.02
2.646	0.01
2.647	0.01
2.648	0.02
2.650	0.04
2.651	0.05
2.652	0.03
2.654	0.01
2.655	0.01
2.656	0.02
2.658	0.03
2.659	0.02
2.660	0.00
2.662	0.01
2.663	0.03
2.665	0.04
2.666	0.02
2.667	0.01
2.669	0.00
2.670	-0.01
2.671	0.00
2.673	0.00
2.674	0.02
2.676	0.04
2.677	0.04
2.678	0.03
2.680	0.01
2.681	0.00
2.682	0.02
2.684	0.02
2.685	0.00
2.687	0.01
2.688	0.01
2.689	0.01
2.691	0.00
2.692	0.00
2.694	0.00
2.695	-0.01
2.696	-0.01
2.698	0.01
2.699	0.02
2.701	0.01
2.702	0.02
2.703	0.05
2.705	0.07
2.706	0.08
2.708	0.07
2.709	0.03
2.711	0.01
2.712	0.01
2.713	0.02
2.715	0.03
2.716	0.03
2.718	0.00
2.719	-0.01
2.720	0.01
2.722	0.01
2.723	0.00
2.725	0.00
2.726	0.01
2.728	0.03
2.729	0.02
2.731	0.01
2.732	0.00
2.733	0.01
2.735	0.03
2.736	0.05
2.738	0.04
2.739	0.02
2.741	0.02
2.742	0.02
2.744	0.01
2.745	0.00
2.746	0.00
2.748	0.01
2.749	0.02
2.751	0.02
2.752	0.02
2.754	0.03
2.755	0.03
2.757	0.02
2.758	0.02
2.760	0.01
2.761	0.00
2.763	0.01
2.764	0.03
2.765	0.03
2.767	0.01
2.768	0.00
2.770	-0.01
2.771	0.01
2.773	0.02
2.774	0.02
2.776	0.00
2.777	-0.02
2.779	0.00
2.780	0.03
2.782	0.04
2.783	0.03
2.785	0.03
2.786	0.03
2.788	0.03
2.789	0.04
2.791	0.03
2.792	0.02
2.794	0.02
2.795	0.02
2.797	0.03
2.798	0.03
2.800	0.03
2.801	0.03
2.803	0.03
2.804	0.03
2.806	0.02
2.807	0.02
2.809	0.01
2.810	0.00
2.812	-0.01
2.814	0.00
2.815	0.01
2.817	0.03
2.818	0.03
2.820	0.01
2.821	0.01
2.823	0.03
2.824	0.03
2.826	0.01
2.827	0.00
2.829	0.01
2.830	0.02
2.832	0.03
2.834	0.02
2.835	0.01
2.837	0.03
2.838	0.03
2.840	0.03
2.841	0.02
2.843	0.01
2.844	0.01
2.846	0.02
2.848	0.02
2.849	0.01
2.851	0.02
2.852	0.04
2.854	0.04
2.855	0.04
2.857	0.05
2.859	0.04
2.860	0.03
2.862	0.03
2.863	0.03
2.865	0.02
2.866	0.01
2.868	0.00
2.870	-0.01
2.871	-0.01
2.873	0.00
2.874	0.02
2.876	0.03
2.878	0.03
2.879	0.02
2.881	0.01
2.882	0.01
2.884	0.01
2.886	0.00
2.887	0.00
2.889	0.02
2.890	0.03
2.892	0.04
2.894	0.03
2.895	0.02
2.897	0.01
2.899	0.02
2.900	0.04
2.902	0.03
2.903	0.01
2.905	0.01
2.907	0.03
2.908	0.04
2.910	0.04
2.912	0.03
2.913	0.02
2.915	0.02
2.916	0.02
2.918	0.01
2.920	0.00
2.921	0.00
2.923	0.00
2.925	0.00
2.926	0.00
2.928	0.01
2.930	0.03
2.931	0.05
2.933	0.04
2.935	0.03
2.936	0.01
2.938	0.00
2.940	0.02
2.941	0.04
2.943	0.03
2.945	0.01
2.946	0.01
2.948	0.02
2.950	0.03
2.951	0.03
2.953	0.02
2.955	0.02
2.956	0.03
2.958	0.02
2.960	0.00
2.961	0.00
2.963	0.00
2.965	0.00
2.967	0.02
2.968	0.02
2.970	0.02
2.972	0.01
2.973	0.00
2.975	0.01
2.977	0.01
2.978	0.02
2.980	0.01
2.982	0.02
2.984	0.03
2.985	0.02
2.987	0.01
2.989	0.00
2.991	0.01
2.992	0.03
2.994	0.03
2.996	0.02
2.997	0.01
2.999	0.01
3.001	0.02
3.003	0.01
3.004	0.01
3.006	0.01
3.008	0.01
3.010	0.01
3.011	0.01
3.013	0.00
3.015	0.01
3.017	0.02
3.018	0.02
3.020	0.00
3.022	0.00
3.024	0.01
3.025	0.02
3.027	0.01
3.029	0.01
3.031	0.01
3.032	0.03
3.034	0.05
3.036	0.04
3.038	0.03
3.040	0.02
3.041	0.03
3.043	0.03
3.045	0.01
3.047	0.01
3.049	0.02
3.050	0.03
3.052	0.02
3.054	0.02
3.056	0.02
3.058	0.01
3.059	0.00
3.061	0.01
3.063	0.02
3.065	0.03
3.067	0.02
3.068	0.01
3.070	0.01
3.072	0.01
3.074	0.01
3.076	0.02
3.078	0.03
3.079	0.03
3.081	0.02
3.083	0.01
3.085	0.01
3.087	0.01
3.089	0.00
3.090	0.01
3.092	0.02
3.094	0.02
3.096	0.02
3.098	0.02
3.100	0.03
3.101	0.03
3.103	0.04
3.105	0.03
3.107	0.02
3.109	0.01
3.111	0.02
3.113	0.01
3.115	0.00
3.116	0.00
3.118	0.01
3.120	0.01
3.122	0.02
3.124	0.02
3.126	0.01
3.128	0.02
3.130	0.03
3.131	0.03
3.133	0.03
3.135	0.02
3.137	0.02
3.139	0.02
3.141	0.01
3.143	0.01
3.145	0.01
3.147	0.01
3.149	0.00
3.150	0.00
3.152	0.01
3.154	0.01
3.156	0.02
3.158	0.01
3.160	0.01
3.162	0.01
3.164	0.02
3.166	0.02
3.168	0.01
3.170	0.01
3.172	0.01
3.174	0.01
3.176	0.03
3.178	0.03
3.179	0.02
3.181	0.00
3.183	0.00
3.185	0.00
3.187	0.00
3.189	0.00
3.191	0.01
3.193	0.01
3.195	0.01
3.197	0.00
3.199	-0.01
3.201	0.00
3.203	0.02
3.205	0.02
3.207	0.02
3.209	0.02
3.211	0.01
3.213	0.01
3.215	0.01
3.217	0.02
3.219	0.01
3.221	0.00
3.223	0.01
3.225	0.01
3.227	0.00
3.229	0.01
3.231	0.02
3.233	0.02
3.235	0.01
3.237	0.00
3.239	0.00
3.241	0.00
3.243	0.01
3.245	0.02
3.247	0.01
3.249	0.00
3.251	0.00
3.253	0.01
3.255	0.02
3.257	0.01
3.259	0.00
3.262	0.01
3.264	0.01
3.266	0.02
3.268	0.02
3.270	0.02
3.272	0.01
3.274	0.01
3.276	0.00
3.278	0.00
3.280	0.00
3.282	0.00
3.284	0.00
3.286	0.00
3.288	0.00
3.291	0.01
3.293	0.01
3.295	0.01
3.297	0.02
3.299	0.02
3.301	0.02
3.303	0.01
3.305	0.01
3.307	0.00
3.309	0.00
3.312	0.00
3.314	0.00
3.316	0.01
3.318	0.02
3.320	0.03
3.322	0.02
3.324	0.01
3.326	-0.01
3.329	0.00
3.331	0.01
3.333	0.01
3.335	0.01
3.337	0.01
3.339	0.01
3.341	0.02
3.344	0.02
3.346	0.01
3.348	0.00
3.350	-0.01
3.352	0.00
3.354	0.02
3.357	0.01
3.359	0.01
3.361	0.01
3.363	0.01
3.365	0.01
3.367	0.01
3.370	0.02
3.372	0.01
3.374	0.00
3.376	0.00
3.378	0.00
3.381	0.01
3.383	0.02
3.385	0.03
3.387	0.03
3.389	0.02
3.392	0.02
3.394	0.01
3.396	0.01
3.398	0.00
3.401	0.00
3.403	0.00
3.405	0.00
3.407	0.00
3.410	0.00
3.412	0.01
3.414	0.02
3.416	0.02
3.419	0.02
3.421	0.01
3.423	0.01
3.425	0.00
3.428	0.00
3.430	0.00
3.432	0.01
3.434	0.01
3.437	0.01
3.439	0.01
3.441	0.01
3.444	0.01
3.446	0.01
3.448	0.01
3.450	0.01
3.453	0.01
3.455	0.01
3.457	0.02
3.460	0.02
3.462	0.02
3.464	0.01
3.467	0.01
3.469	0.01
3.471	0.01
3.474	0.01
3.476	0.01
3.478	0.01
3.481	0.01
3.483	0.01
3.485	0.02
3.488	0.02
3.490	0.02
3.492	0.01
3.495	0.00
3.497	0.00
3.499	0.00
3.502	-0.01
3.504	-0.01
3.506	0.00
3.509	0.02
3.511	0.03
3.514	0.02
3.516	0.02
3.518	0.01
3.521	0.02
3.523	0.02
3.526	0.01
3.528	0.00
3.530	0.00
3.533	0.00
3.535	0.00
3.538	0.00
3.540	0.00
3.542	0.00
3.545	0.00
3.547	0.01
3.550	0.02
3.552	0.03
3.555	0.03
3.557	0.01
3.559	0.01
3.562	0.02
3.564	0.02
3.567	0.02
3.569	0.01
3.572	0.01
3.574	0.01
3.577	0.01
3.579	0.01
3.582	0.01
3.584	0.01
3.587	0.01
3.589	0.01
3.592	0.01
3.594	0.01
3.596	0.01
3.599	0.01
3.601	0.01
3.604	0.01
3.607	0.01
3.609	0.01
3.612	0.01
3.614	0.01
3.617	0.00
3.619	0.00
3.622	0.00
3.624	0.00
3.627	0.01
3.629	0.01
3.632	0.01
3.634	0.01
3.637	0.00
3.639	0.00
3.642	0.00
3.645	0.01
3.647	0.01
3.650	0.01
3.652	0.00
3.655	0.01
3.657	0.01
3.660	0.01
3.663	0.01
3.665	0.01
3.668	0.01
3.670	0.01
3.673	0.02
3.676	0.02
3.678	0.03
3.681	0.03
3.683	0.02
3.686	0.01
3.689	0.00
3.691	0.01
3.694	0.01
3.697	0.02
3.699	0.01
3.702	0.01
3.704	0.02
3.707	0.02
3.710	0.02
3.712	0.03
3.715	0.03
3.718	0.03
3.720	0.03
3.723	0.03
3.726	0.04
3.728	0.05
3.731	0.06
3.734	0.08
3.737	0.09
3.739	0.09
3.742	0.10
3.745	0.11
3.747	0.11
3.750	0.11
3.753	0.11
3.755	0.11
3.758	0.10
3.761	0.10
3.764	0.08
3.766	0.06
3.769	0.04
3.772	0.04
3.775	0.03
3.777	0.02
3.780	0.01
3.783	0.01
3.786	0.01
3.788	0.00
3.791	0.00
3.794	0.01
3.797	0.02
3.800	0.02
3.802	0.02
3.805	0.02
3.808	0.02
3.811	0.02
3.813	0.02
3.816	0.01
3.819	0.01
3.822	0.01
3.825	0.02
3.828	0.03
3.830	0.02
3.833	0.01
3.836	0.01
3.839	0.02
3.842	0.03
3.845	0.03
3.847	0.02
3.850	0.01
3.853	0.00
3.856	0.01
3.859	0.01
3.862	0.01
3.865	0.01
3.868	0.01
3.870	0.00
3.873	0.01
3.876	0.01
3.879	0.01
3.882	0.01
3.885	0.02
3.888	0.02
3.891	0.01
3.894	0.01
3.897	0.00
3.900	0.00
3.903	0.01
3.905	0.01
3.908	0.01
3.911	0.01
3.914	0.01
3.917	0.01
3.920	0.01
3.923	0.02
3.926	0.01
3.929	0.01
3.932	0.01
3.935	0.01
3.938	0.01
3.941	0.01
3.944	0.01
3.947	0.00
3.950	0.00
3.953	0.00
3.956	0.00
3.959	0.01
3.962	0.01
3.965	0.01
3.968	0.01
3.971	0.00
3.974	0.00
3.977	0.00
3.980	0.00
3.984	0.01
3.987	0.01
3.990	0.00
3.993	0.00
3.996	0.00
3.999	0.00
4.002	0.00
4.005	0.00
4.008	0.01
4.011	0.01
4.014	0.01
4.017	0.01
4.021	0.01
4.024	0.01
4.027	0.01
4.030	0.01
4.033	0.01
4.036	0.01
4.039	0.00
4.043	0.00
4.046	0.00
4.049	0.01
4.052	0.01
4.055	0.01
4.058	0.01
4.062	0.00
4.065	0.00
4.068	0.01
4.071	0.01
4.074	0.01
4.078	0.00
4.081	-0.01
4.084	0.00
4.087	0.01
4.090	0.01
4.094	0.01
4.097	0.01
4.100	0.01
4.103	0.01
4.107	0.01
4.110	0.00
4.113	0.00
4.116	0.00
4.120	0.01
4.123	0.01
4.126	0.01
4.130	0.01
4.133	0.02
4.136	0.02
4.139	0.02
4.143	0.02
4.146	0.02
4.149	0.02
4.153	0.02
4.156	0.02
4.159	0.02
4.163	0.02
4.166	0.02
4.169	0.02
4.173	0.03
4.176	0.03
4.179	0.03
4.183	0.03
4.186	0.03
4.190	0.03
4.193	0.02
4.196	0.02
4.200	0.01
4.203	0.01
4.207	0.01
4.210	0.01
4.213	0.00
4.217	0.00
4.220	0.01
4.224	0.01
