Wavelengths (microns) Transmittance (%)
2.000	0.26
2.001	0.23
2.002	0.24
2.003	0.27
2.003	0.30
2.004	0.21
2.005	0.04
2.006	0.01
2.006	0.09
2.007	0.09
2.008	-0.01
2.009	0.01
2.010	0.15
2.010	0.29
2.011	0.35
2.012	0.23
2.013	0.07
2.013	0.01
2.014	0.01
2.015	0.02
2.016	0.09
2.017	0.10
2.017	0.07
2.018	0.04
2.019	0.00
2.020	0.06
2.020	0.11
2.021	0.06
2.022	0.04
2.023	0.07
2.024	0.09
2.024	0.13
2.025	0.15
2.026	0.11
2.027	0.08
2.028	0.13
2.028	0.21
2.029	0.18
2.030	0.07
2.031	0.02
2.032	0.06
2.032	0.10
2.033	0.08
2.034	0.04
2.035	0.10
2.036	0.16
2.036	0.19
2.037	0.08
2.038	-0.08
2.039	-0.19
2.040	-0.15
2.040	0.08
2.041	0.21
2.042	0.21
2.043	0.13
2.044	0.10
2.044	0.15
2.045	0.25
2.046	0.25
2.047	0.14
2.048	0.00
2.048	-0.07
2.049	-0.02
2.050	0.12
2.051	0.22
2.052	0.22
2.052	0.17
2.053	0.17
2.054	0.18
2.055	0.17
2.056	0.08
2.057	-0.02
2.057	0.07
2.058	0.19
2.059	0.23
2.060	0.26
2.061	0.26
2.061	0.20
2.062	0.03
2.063	-0.17
2.064	-0.23
2.065	-0.07
2.066	0.12
2.066	0.21
2.067	0.24
2.068	0.21
2.069	0.18
2.070	0.15
2.071	0.14
2.071	0.20
2.072	0.23
2.073	0.15
2.074	0.06
2.075	0.05
2.076	0.09
2.076	0.09
2.077	0.05
2.078	0.09
2.079	0.10
2.080	0.03
2.081	0.07
2.081	0.10
2.082	0.03
2.083	0.04
2.084	0.21
2.085	0.30
2.086	0.18
2.086	0.12
2.087	0.15
2.088	0.12
2.089	0.09
2.090	0.12
2.091	0.14
2.091	0.10
2.092	0.09
2.093	0.11
2.094	0.07
2.095	0.03
2.096	0.02
2.096	0.04
2.097	0.08
2.098	0.11
2.099	0.12
2.100	0.11
2.101	0.08
2.102	0.11
2.102	0.06
2.103	0.00
2.104	-0.02
2.105	-0.02
2.106	-0.03
2.107	0.02
2.108	0.08
2.108	0.07
2.109	0.04
2.110	0.11
2.111	0.23
2.112	0.27
2.113	0.20
2.114	0.13
2.114	0.14
2.115	0.17
2.116	0.12
2.117	0.07
2.118	0.05
2.119	0.09
2.120	0.14
2.121	0.12
2.121	0.13
2.122	0.17
2.123	0.21
2.124	0.22
2.125	0.18
2.126	0.09
2.127	0.01
2.127	-0.01
2.128	0.04
2.129	0.12
2.130	0.18
2.131	0.20
2.132	0.17
2.133	0.15
2.134	0.16
2.134	0.15
2.135	0.09
2.136	0.07
2.137	0.13
2.138	0.16
2.139	0.13
2.140	0.14
2.141	0.19
2.142	0.19
2.142	0.17
2.143	0.21
2.144	0.21
2.145	0.13
2.146	-0.01
2.147	-0.04
2.148	0.08
2.149	0.13
2.150	0.10
2.150	0.10
2.151	0.13
2.152	0.13
2.153	0.11
2.154	0.11
2.155	0.12
2.156	0.10
2.157	0.04
2.158	0.02
2.158	0.05
2.159	0.07
2.160	0.08
2.161	0.08
2.162	0.10
2.163	0.10
2.164	0.10
2.165	0.12
2.166	0.12
2.167	0.12
2.168	0.12
2.168	0.10
2.169	0.08
