Wavelengths (microns) Transmittance (%)
2.000	-0.09
2.001	-0.03
2.002	0.07
2.003	0.15
2.003	0.22
2.004	0.23
2.005	0.14
2.006	0.09
2.006	0.15
2.007	0.19
2.008	0.17
2.009	0.16
2.010	0.13
2.010	0.08
2.011	0.05
2.012	0.03
2.013	0.04
2.013	0.16
2.014	0.22
2.015	0.16
2.016	0.04
2.017	0.09
2.017	0.26
2.018	0.27
2.019	0.13
2.020	0.08
2.020	0.09
2.021	0.15
2.022	0.21
2.023	0.16
2.024	0.05
2.024	-0.02
2.025	-0.04
2.026	-0.09
2.027	-0.14
2.028	-0.09
2.028	0.08
2.029	0.26
2.030	0.29
2.031	0.21
2.032	0.19
2.032	0.17
2.033	0.12
2.034	0.10
2.035	0.11
2.036	0.10
2.036	0.04
2.037	0.05
2.038	0.17
2.039	0.26
2.040	0.21
2.040	0.12
2.041	0.14
2.042	0.22
2.043	0.22
2.044	0.16
2.044	0.18
2.045	0.24
2.046	0.28
2.047	0.32
2.048	0.30
2.048	0.28
2.049	0.28
2.050	0.22
2.051	0.13
2.052	0.11
2.052	0.15
2.053	0.16
2.054	0.13
2.055	0.09
2.056	0.09
2.057	0.11
2.057	0.05
2.058	-0.03
2.059	0.01
2.060	0.10
2.061	0.15
2.061	0.17
2.062	0.19
2.063	0.16
2.064	0.09
2.065	0.06
2.066	0.08
2.066	0.12
2.067	0.12
2.068	0.06
2.069	0.02
2.070	0.05
2.071	0.07
2.071	0.04
2.072	0.04
2.073	0.10
2.074	0.14
2.075	0.12
2.076	0.10
2.076	0.16
2.077	0.21
2.078	0.15
2.079	0.15
2.080	0.14
2.081	0.13
2.081	0.16
2.082	0.17
2.083	0.15
2.084	0.17
2.085	0.19
2.086	0.21
2.086	0.23
2.087	0.19
2.088	0.08
2.089	0.01
2.090	0.05
2.091	0.10
2.091	0.09
2.092	0.08
2.093	0.11
2.094	0.04
2.095	-0.03
2.096	0.05
2.096	0.06
2.097	0.06
2.098	0.11
2.099	0.14
2.100	0.14
2.101	0.15
2.102	0.13
2.102	0.10
2.103	0.13
2.104	0.18
2.105	0.20
2.106	0.20
2.107	0.17
2.108	0.15
2.108	0.17
2.109	0.18
2.110	0.16
2.111	0.13
2.112	0.08
2.113	0.00
2.114	-0.01
2.114	0.06
2.115	0.12
2.116	0.12
2.117	0.10
2.118	0.11
2.119	0.09
2.120	0.04
2.121	0.04
2.121	0.04
2.122	0.01
2.123	-0.03
2.124	-0.02
2.125	0.00
2.126	-0.01
2.127	-0.06
2.127	0.00
2.128	0.07
2.129	0.09
2.130	0.07
2.131	0.07
2.132	0.09
2.133	0.06
2.134	0.05
2.134	0.09
2.135	0.13
2.136	0.13
2.137	0.09
